Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
HIV Life Cycle R-HSA-162587,-1.2024012995180877,0.76166086002344,0.14444444444444443,POLR2J;UBB;POLR2K;GTF2A2;RAN;FURIN;RANBP1;CCNT1;POLR2G;CXCR4;POLR2E;TAF15,wald_stat,Reactome_2022
Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,-1.202057053999014,0.7186136007310959,0.1917808219178082,POLR2J;UBB;POLR2K;XPA,wald_stat,Reactome_2022
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,-1.202057053999014,0.7186136007310959,0.1917808219178082,POLR2J;UBB;POLR2K;XPA,wald_stat,Reactome_2022
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,-1.1917222318485492,0.7344180996537356,0.1694915254237288,CREBBP;NFKBIA;UBB;HMGB1;PCBP2,wald_stat,Reactome_2022
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,-1.1914037515355194,0.6785654629424803,0.16129032258064516,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,-1.1914037515355194,0.6785654629424803,0.16129032258064516,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-1.1914037515355194,0.6785654629424803,0.16129032258064516,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
Vesicle-mediated Transport R-HSA-5653656,1.1903359550042192,1.0,0.14717741935483872,KIF2A;NEDD8;CYTH1;RAB14;VAMP2;DYNC1H1;SPTAN1;LNPEP;KDELR2;UBA52;GCC2;FNBP1;MYH9;DENND4C;HPS1;RAB27A;ADRB2;ITSN2;COPS6;GDI2;GOLGA4;NAA38;YWHAZ;DENND2D;KIFAP3;ARFGAP3;ARF4;RAB9A;KDELR1;TRAPPC1;TMED9;CAPZB;IL7R;TMED2;GRB2;DCTN3;ACTR3;CALM1;HSPA8;TGOLN2;RAB1B;HSPH1;TBC1D10C,wald_stat,Reactome_2022
Signaling By NOTCH4 R-HSA-9013694,-1.1826421954704944,0.6910822231351605,0.1935483870967742,PSMB1;CREBBP;UBB;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3;PSME2;APH1A;PSME1;PSMB10,wald_stat,Reactome_2022
Deubiquitination R-HSA-5688426,-1.1823154132292362,0.6751412469814586,0.09090909090909091,VDAC1;PSMB1;TADA3;NFKBIA;VDAC2;UBB;ADRM1;PSMB4;INO80E;PSMA1;OTUB1;PSMD7;STAM;PSMA6;PSMA3;BIRC2;OGT;RHOA,wald_stat,Reactome_2022
Protein Folding R-HSA-391251,1.181139520078736,1.0,0.237880496054115,TUBA1A;USP11;PFDN5;GNG2;CCT2;CCT3;TBCC;XRN2,wald_stat,Reactome_2022
Cell Cycle R-HSA-1640170,1.1772858305598135,1.0,0.134479271991911,ATRX;SYNE1;KIF2A;TUBA1A;SYNE2;CDKN1B;CCND2;DYNC1H1;MIS18BP1;SSNA1;PPP2R1A;UBA52;MAPK1;AKAP9;LBR;RBL2;BUB3;CEP78;SMARCA5;PPP1CC;PPP2R5C;SUN2;NIPBL;SET;CCND3;GSK3B;ATM;YWHAZ;ANAPC16;TINF2;NUDC;PSMC3;POLR2A;PHLDA1;NPM1;RSF1;PSMA5;PSMF1;EML4;PSMD4,wald_stat,Reactome_2022
Epigenetic Regulation Of Gene Expression R-HSA-212165,-1.1723245667572082,0.6924017450163351,0.18947368421052632,CHD4;SAP30BP;POLR2K;RBBP7;H2AX;H2AZ1,wald_stat,Reactome_2022
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,-1.1707951831696526,0.6813384342623012,0.2047244094488189,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
Activation Of NF-kappaB In B Cells R-HSA-1169091,-1.1706864677650117,0.6665163875387481,0.20833333333333334,PSMB1;NFKBIA;UBB;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3,wald_stat,Reactome_2022
Circadian Clock R-HSA-400253,1.1690291203198906,1.0,0.26144578313253014,CRY1;UBA52;PPP1CA;RORA;PPP1CC,wald_stat,Reactome_2022
Axon Guidance R-HSA-422475,-1.1680829608019727,0.6592053524267856,0.2,PSMB1;ARPC3;RSL24D1;CSNK2B;UBB;CDC42;PKN1;RBM8A;RHOC;PSMB4;AP2M1;ACTG1;PFN1;ARPC1B;ROCK1;PSMA1;PSMD7;MYL6;HSP90AA1;VAV3;PSMA6;ARPC2;PSMA3;LYN;MAGOH;RHOA;EIF4G1;CXCR4,wald_stat,Reactome_2022
Regulation Of PTEN Stability And Activity R-HSA-8948751,-1.1672139320844652,0.6476829370982682,0.2653061224489796,PSMB1;CSNK2B;UBB;PSMB4;MKRN1;PSMA1;PSMD7;PSMA6;PSMA3,wald_stat,Reactome_2022
Cellular Response To Chemical Stress R-HSA-9711123,-1.1643970324961448,0.6413496946304661,0.18604651162790697,PSMB1;CSNK2B;CREBBP;UBB;COX5B;PSMB4;MAP1LC3B;PRDX5;COX6A1;PSMA1;ATF4;PSMD7;GSTP1;PSMA6;COX8A;PSMA3;COX4I1;COX6C,wald_stat,Reactome_2022
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,1.160450700457165,1.0,0.2705749718151071,EIF4A2;EIF3A;FAU;UBA52;EIF3B;EIF4B;EIF3F;EIF3E;EIF3I;EIF5B;EIF3G;EIF3L;EIF2S3;EIF3H,wald_stat,Reactome_2022
Cap-dependent Translation Initiation R-HSA-72737,1.1530184264622565,1.0,0.2755905511811024,EIF4A2;EIF3A;FAU;UBA52;EIF3B;EIF4B;EIF3F;EIF3E;EIF3I;EIF5B;EIF3G;EIF3L;EIF2S3;EIF3H,wald_stat,Reactome_2022
GPCR Downstream Signaling R-HSA-388396,1.1528300091340813,1.0,0.24481327800829875,PRKCH;PPP3CC;RASGRP1;ARHGEF3;GNG2;PPP2R1A;PTGER2;CX3CR1;MAPK1;PPP1CA;ARHGEF1;ADRB2,wald_stat,Reactome_2022
Transcriptional Regulation By RUNX1 R-HSA-8878171,-1.147524986190457,0.6796405794549758,0.16666666666666666,PSMB1;CSNK2B;CREBBP;UBB;CBX4;H2AX;H2AZ1;PSMB4;SMARCE1;PSMA1;PSMD7;SMARCA2;PSMA6;PSMA3,wald_stat,Reactome_2022
Signaling By GPCR R-HSA-372790,1.145429154694154,1.0,0.2512926577042399,PRKCH;PPP3CC;RASGRP1;ARHGEF3;GNG2;PPP2R1A;PTGER2;CX3CR1;MAPK1;PPP1CA;ARHGEF1;ADGRE5;ADRB2,wald_stat,Reactome_2022
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",-1.1454092152305868,0.6729986789011044,0.10344827586206896,NDUFA6;UQCRFS1;NDUFS8;COQ10B;COX5B;UQCRC2;NDUFS6;COX6A1;NDUFB8;ATP5PF;ATP5F1C;NDUFB11;COX8A;COX4I1;ATP5F1D;COX6C;NDUFA13;UCP2;ATP5MF,wald_stat,Reactome_2022
Regulation Of RUNX3 Expression And Activity R-HSA-8941858,-1.1452125303949394,0.6602054111156759,0.24299065420560748,PSMB1;UBB;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3;RUNX3;PSME2;PSME1;PSMB10;PSMD13,wald_stat,Reactome_2022
ESR-mediated Signaling R-HSA-8939211,-1.1399104678575485,0.6644180766384844,0.22727272727272727,CREBBP;POLR2J;GNAI2;GNB1;POLR2K;GTF2A2;H2AX;H2AZ1;FOS;GNB2;HSP90AA1;CCNT1;POLR2G;JUND;POLR2E;CTSD,wald_stat,Reactome_2022
Formation Of A Pool Of Free 40S Subunits R-HSA-72689,1.1372768039260035,1.0,0.3022700119474313,EIF3A;FAU;UBA52;EIF3B;EIF3F;EIF3E;EIF3I;EIF3G;EIF3L;EIF3H,wald_stat,Reactome_2022
RAC3 GTPase Cycle R-HSA-9013423,-1.1292091594195515,0.6867390195343714,0.21311475409836064,CDC42;PKN1;TAOK3;LAMTOR1;BRK1,wald_stat,Reactome_2022
Transcription Of HIV Genome R-HSA-167172,-1.128972847054453,0.6748037521025572,0.2807017543859649,POLR2J;POLR2K;GTF2A2;CCNT1;POLR2G;POLR2E;TAF15,wald_stat,Reactome_2022
Signaling By TGF-beta Receptor Complex R-HSA-170834,1.1256075094154514,1.0,0.3018867924528302,NEDD8;UBA52;MAPK1;PPP1CA;PPP1CC;UCHL5;STUB1,wald_stat,Reactome_2022
