Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Autocrine Signaling (GO:0035425)	1/5	5.737289e-03	4.866071e-02	0	0	2.269659e+02	1.171319e+03	S100A9
GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	2/108	6.787835e-03	5.252472e-02	0	0	1.785355e+01	8.913604e+01	XCL2;XCL1
GO_Biological_Process_2023	Negative Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)	1/6	6.880968e-03	5.252472e-02	0	0	1.815636e+02	9.040046e+02	XCL1
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Chemotaxis (GO:2000501)	1/6	6.880968e-03	5.252472e-02	0	0	1.815636e+02	9.040046e+02	XCL1
GO_Biological_Process_2023	Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553)	1/7	8.023390e-03	5.381239e-02	0	0	1.512955e+02	7.300602e+02	XCL1
GO_Biological_Process_2023	Inhibition Of Cysteine-Type Endopeptidase Activity (GO:0097340)	1/7	8.023390e-03	5.381239e-02	0	0	1.512955e+02	7.300602e+02	CST7
GO_Biological_Process_2023	Leukocyte Aggregation (GO:0070486)	1/7	8.023390e-03	5.381239e-02	0	0	1.512955e+02	7.300602e+02	S100A9
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	2/119	8.185150e-03	5.381239e-02	0	0	1.616606e+01	7.768491e+01	XCL2;XCL1
GO_Biological_Process_2023	Positive Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)	1/8	9.164555e-03	5.381239e-02	0	0	1.296753e+02	6.084900e+02	XCL1
GO_Biological_Process_2023	Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	9.164555e-03	5.381239e-02	0	0	1.296753e+02	6.084900e+02	XCL1
GO_Biological_Process_2023	Cyclooxygenase Pathway (GO:0019371)	1/8	9.164555e-03	5.381239e-02	0	0	1.296753e+02	6.084900e+02	PTGDS
GO_Biological_Process_2023	Regulation Of T-helper 1 Type Immune Response (GO:0002825)	1/8	9.164555e-03	5.381239e-02	0	0	1.296753e+02	6.084900e+02	XCL1
GO_Biological_Process_2023	Negative Regulation Of T Cell Cytokine Production (GO:0002725)	1/8	9.164555e-03	5.381239e-02	0	0	1.296753e+02	6.084900e+02	XCL1
GO_Biological_Process_2023	Peptidyl-Cysteine Modification (GO:0018198)	1/9	1.030446e-02	5.487726e-02	0	0	1.134602e+02	5.191007e+02	S100A9
GO_Biological_Process_2023	Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	1/9	1.030446e-02	5.487726e-02	0	0	1.134602e+02	5.191007e+02	XCL1
