Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Cholesterol Metabolic Process (GO:0090181)	11/23	5.621617e-02	2.102353e-01	0	0	2.126752e+00	6.121964e+00	MBTPS1;ACADVL;STARD4;ARV1;SH2D2A;DGKQ;LPCAT3;ERLIN2;LDLRAP1;ABCG1;TTC39B
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	41/109	5.677560e-02	2.121724e-01	0	0	1.400250e+00	4.016824e+00	MTCH1;VCP;HIP1;DIABLO;ATP2A3;HTRA2;FASLG;NOD1;BCL10;MALT1;HSPD1;BCL2L13;CASP8;AIFM1;ARL6IP5;NLRP2;RACK1;PMAIP1;CASP2;NLRP1;IFT57;JAK2;MAP3K5;BCAP31;CASP8AP2;SMAD3;APAF1;SYK;F2R;EIF2AK3;HIP1R;LAPTM5;MUL1;HSPE1;SIRT1;SENP1;DAP;REST;LCK;FAS;ANP32B
GO_Biological_Process_2023	Hexose Metabolic Process (GO:0019318)	19/45	5.713959e-02	2.133768e-01	0	0	1.696007e+00	4.854410e+00	SLC35A2;G6PD;GALT;H6PD;PMM1;BRAT1;FUCA1;GAA;FUCA2;PMM2;OMA1;HK1;HECTD4;KHSRP;GALM;ALDOA;PGM1;GALK2;GALK1
GO_Biological_Process_2023	B Cell Differentiation (GO:0030183)	27/68	5.845239e-02	2.137776e-01	0	0	1.528757e+00	4.340972e+00	ITGB1;HDAC4;TOP2B;HDAC5;CEBPG;PIK3CD;GPS2;PIK3R3;PTPRJ;PIK3R1;HDAC9;DCAF1;PLCG2;DNAJB9;SLC39A7;JAK3;ZBTB7A;TPD52;ITGA4;SYVN1;IRF2BP2;KLF6;PTPRC;MSH2;CLCF1;RABL3;TCF3
GO_Biological_Process_2023	RNA Secondary Structure Unwinding (GO:0010501)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	AGO3;DDX39B;AGO4;DHX9;AGO2
GO_Biological_Process_2023	T-helper 17 Cell Differentiation (GO:0072539)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	IRF4;STAT3;SLAMF6;LY9;JAK1
GO_Biological_Process_2023	UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	GNPDA1;GNPDA2;GFPT1;GNPNAT1;UAP1
GO_Biological_Process_2023	Constitutive Heterochromatin Formation (GO:0140719)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	HELLS;CENPV;SMCHD1;SIRT6;EZH1
GO_Biological_Process_2023	Exonucleolytic Trimming Involved In rRNA Processing (GO:0000459)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	EXOSC7;EXOSC10;EXOSC9;EXOSC3;EXOSC2
GO_Biological_Process_2023	Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	EXOSC7;EXOSC10;EXOSC9;EXOSC3;EXOSC2
GO_Biological_Process_2023	Interleukin-12-Mediated Signaling Pathway (GO:0035722)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	STAT4;TYK2;JAK2;PLCB1;IL12RB2
GO_Biological_Process_2023	Intermembrane Lipid Transfer (GO:0120009)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	GLTP;BLTP3B;CPTP;ESYT1;CERT1
GO_Biological_Process_2023	Isoprenoid Biosynthetic Process (GO:0008299)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	IDI1;GGPS1;PDSS2;MVD;HMGCR
GO_Biological_Process_2023	mRNA Pseudouridine Synthesis (GO:1990481)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	PUS3;RPUSD4;TRUB1;TRUB2;RPUSD2
GO_Biological_Process_2023	Negative Regulation By Host Of Viral Genome Replication (GO:0044828)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	CCNK;ZC3H12A;SMC5;EIF2AK4;SMC6
GO_Biological_Process_2023	Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	SOCS1;SLC4A2;ZBTB7B;RUNX3;RUNX1
GO_Biological_Process_2023	Negative Regulation Of cAMP-mediated Signaling (GO:0043951)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	CDC34;UBE2B;MGRN1;PDE4D;PDE3B
GO_Biological_Process_2023	Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	PINK1;NONO;RACK1;FBXO7;HIF1A
GO_Biological_Process_2023	Negative Regulation Of Protein-Containing Complex Disassembly (GO:0043242)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	RUBCN;PHF23;TMEM39A;UBQLN4;HDAC6
GO_Biological_Process_2023	Negative Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904153)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	OS9;UBE2G2;SVIP;UBAC2;UBE2J1
GO_Biological_Process_2023	p38MAPK Cascade (GO:0038066)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	ZFP36;MAPK14;MAP3K7;MAP2K6;ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902110)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	BNIP3L;RHOT2;RHOT1;BNIP3;VDAC2
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Early Endosome (GO:1902966)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	ROCK2;MSN;NF2;EZR;SORL1
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Endosome (GO:1905668)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	ROCK2;MSN;NF2;EZR;SORL1
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	CPNE1;LAPTM5;UBE2K;HSPA1B;HSPA1A
GO_Biological_Process_2023	Protein Localization To Perinuclear Region Of Cytoplasm (GO:1905719)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	HOOK2;FHIP1B;RNF26;HOOK3;SQSTM1
GO_Biological_Process_2023	Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	IRF1;XCL1;PTPN22;SLC4A2;HLA-E
GO_Biological_Process_2023	Regulation Of DNA Demethylation (GO:1901535)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	OTUD4;USP7;USP9X;TOX;HNRNPAB
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription Initiation (GO:2000142)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	SETX;JUN;THRA;CDK4;PPM1D
GO_Biological_Process_2023	Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902959)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	LYN;EPHA4;ROCK2;SORL1;PICALM
GO_Biological_Process_2023	Regulation Of Nuclear Cell Cycle DNA Replication (GO:0033262)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	DBF4;ATRX;WIZ;CDC7;INO80
GO_Biological_Process_2023	Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062207)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	GFI1;FLOT1;ZDHHC5;BIRC2;APPL1
GO_Biological_Process_2023	Regulation Of Protein Localization To Early Endosome (GO:1902965)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	ROCK2;MSN;NF2;EZR;SORL1
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 3 Signaling Pathway (GO:0034139)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	FLOT1;WDFY1;FLOT2;TNFAIP3;PTPN22
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	CX3CR1;ZFP36;MAPKAPK2;CD47;FOXP1
GO_Biological_Process_2023	Regulation Of Type B Pancreatic Cell Development (GO:2000074)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	GSK3B;GSK3A;RFX3;BMAL1;CLOCK
GO_Biological_Process_2023	succinyl-CoA Metabolic Process (GO:0006104)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	SUCLA2;NUDT19;OGDH;DLST;SUCLG2
GO_Biological_Process_2023	tRNA Transcription (GO:0009304)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	GTF3C2;GTF3C3;GTF3C4;GTF3C5;ZFP36L1
GO_Biological_Process_2023	Tetrahydrofolate Interconversion (GO:0035999)	5/8	5.902608e-02	2.137776e-01	0	0	3.865460e+00	1.093839e+01	MTHFD2;SHMT2;SHMT1;MTHFD2L;MTHFR
GO_Biological_Process_2023	Apoptotic Mitochondrial Changes (GO:0008637)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	BNIP3;IFI6;NAIF1;CLU;CCAR2;HSPD1;IFIT2;TIMM50;BCL2;THEM4;VPS35;NDUFS1;BAK1;DNM1L;MCL1
GO_Biological_Process_2023	Establishment Of Mitotic Spindle Localization (GO:0040001)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	ITGB1;NUMA1;DCTN1;FBXW11;NDE1;HTT;NSFL1C;KAT5;ZW10;CLASP1;KPNB1;CDK5RAP2;CLASP2;NDEL1;PAFAH1B1
GO_Biological_Process_2023	Inner Mitochondrial Membrane Organization (GO:0007007)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	HSPA9;TOMM70;TAFAZZIN;APOOL;MTX1;MTX2;TIMM9;DNAJC11;IMMT;MAIP1;CHCHD3;SAMM50;OPA1;TMEM11;SLC25A46
GO_Biological_Process_2023	Negative Regulation Of JNK Cascade (GO:0046329)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	GPS2;PTPN22;HIPK3;DNAJA1;CYLD;PER1;ITCH;PINK1;DUSP10;NCOR1;TAOK3;PDCD4;ZMYND11;ZNF675;MEN1
GO_Biological_Process_2023	Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	RIPOR2;CCDC125;CUL3;MAPKAP1;HEG1;RASAL3;ARHGAP35;SYNGAP1;KCTD10;KCTD13;MFN2;SPRY2;STAMBP;LZTR1;SCAI
GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle (GO:0045930)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	BTG3;BTG2;BTG1;CDKN1B;SCRIB;ZFP36L2;CHFR;ZFP36L1;TOM1L2;RGCC;NME6;TRIM35;CTNNB1;NABP1;HECA
GO_Biological_Process_2023	Positive Regulation Of Neuron Death (GO:1901216)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	SRPK2;PRNP;DAXX;ITGAM;ITGB2;FOXO3;CLU;CDK5;IFNG;DDIT3;NF1;CTNNB1;FYN;MAP3K5;PICALM
GO_Biological_Process_2023	Purine Nucleotide Metabolic Process (GO:0006163)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	PRPS2;PRPS1;G6PD;PRPSAP1;SLC4A7;NADK2;PRPSAP2;MTHFD1;NOCT;PPAT;CD38;GPD1L;HPRT1;NUDT15;GART
GO_Biological_Process_2023	Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	15/34	5.912731e-02	2.137776e-01	0	0	1.831952e+00	5.180874e+00	GSK3B;PRNP;DYRK2;ATP2B4;AKAP5;SPPL3;SLC9A1;CHERP;PPP3CA;PTBP1;RCAN1;PPP3CB;PPP3R1;PPP3CC;PLCG2
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	20/48	5.935130e-02	2.144359e-01	0	0	1.657790e+00	4.682064e+00	BCAP31;BECN1;URI1;SGMS1;DAPK2;SIAH1;EIF2AK3;STYXL1;CYLD;BCLAF1;PINK1;LCK;PTPMT1;DDIT3;RACK1;UBQLN1;BCL2;PPIF;PMAIP1;DNM1L
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	92/265	5.987702e-02	2.161827e-01	0	0	1.236219e+00	3.480528e+00	TFRC;TRAF3IP1;FBH1;FMR1;ITGB3;ITGB2;TESK1;PTEN;HSPB1;ILK;CRKL;CCND2;AKT2;RB1CC1;ZC3H12A;SESN2;RACK1;FLOT1;NPTN;AKT1;HRAS;CDK5RAP3;MEN1;TSPYL2;DAXX;HSP90AA1;IGFBP3;AKTIP;PAQR3;AXIN1;CSNK1D;ATG14;SIRT1;MOB3A;RAP2A;CCNY;INCENP;ERP29;MYADM;TERF2IP;PHIP;TNIK;WDFY2;PPIA;ENG;PPP1R15B;PRKDC;ROCK2;BRAT1;PELI2;PDGFA;PIK3R3;TWF1;PRR5L;STK4;RASGRP1;FXR1;PPP2CA;FXR2;SOCS1;NSD1;ERBB2;DVL2;INPP5K;ANKRD54;DVL3;RIPK1;FYN;FNIP2;MAPK3;LYN;NIBAN1;PRNP;NPM1;TGFB1;SEMA4D;STAT2;LIMK2;EIF2AK3;VEGFB;MOB1B;PDCL3;MOB1A;IBTK;MAVS;PINK1;CCDC88C;DNAJC10;FAS;KRAS;TARDBP;NOP53
GO_Biological_Process_2023	Cilium Organization (GO:0044782)	80/228	6.024500e-02	2.173578e-01	0	0	1.256293e+00	3.529350e+00	ARF4;C2CD3;TRAF3IP1;CEP164;CCP110;PTPN23;TXNDC15;CDC14A;IFT52;NUDCD3;TBC1D31;TCTN3;BBS9;CEP250;NEK1;RTTN;TRAPPC14;KIFAP3;IFT57;CEP290;SNAP29;RAB8B;OFD1;ACTR3;IQCB1;ACTR2;FBXW8;RFX3;IFT80;TMEM250;WDR35;IFT43;RP2;WDPCP;PHIP;CEP20;SSX2IP;CILK1;RAB1A;NOTCH1;FAM149B1;NEDD9;ASAP1;HDAC6;TTBK2;ABLIM1;KIF3B;ARL13B;KIF3A;TTC21B;FLNA;NPHP3;POC1B;TOGARAM1;CCDC32;MAP4;PCNT;MARK4;PIBF1;CFAP20;CEP78;BBS2;SEPTIN2;MBD1;GBF1;SEPTIN6;RABL2B;CPLANE1;BBIP1;TTC39C;TTC17;EHD1;EHD4;TTLL3;KIAA0586;CENPJ;CEP83;CEP41;CLUAP1;CEP89
GO_Biological_Process_2023	Cellular Response To Inorganic Substance (GO:0071241)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	BLM;DDX11;NSMCE3;DDI2;ATRX;TIMELESS;MTR;SPIDR;FOXO1
GO_Biological_Process_2023	Establishment Of Vesicle Localization (GO:0051650)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	CDK5;SYNJ1;SYT11;LIMK2;KIF5B;TESK1;IKBKG;RAB11A;DNM2
GO_Biological_Process_2023	Mitochondrial Fusion (GO:0008053)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	MIGA2;CHCHD3;MIGA1;OPA1;MFN1;MFN2;MIEF1;RCC1L;MCL1
GO_Biological_Process_2023	Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	PRNP;PVRIG;LAPTM5;PTPN22;PTPRJ;SLA2;EZR;DGKZ;GBP1
GO_Biological_Process_2023	Negative Regulation Of Lipid Storage (GO:0010888)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	NFKBIA;OSBPL8;ITGB3;NR1H2;ITGAV;PPARA;ABCG1;TTC39B;PNPLA2
GO_Biological_Process_2023	Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	BAG6;XBP1;BCL2L11;TMEM259;DDIT3;NCK2;PMAIP1;PIK3R1;BAK1
GO_Biological_Process_2023	Regulation Of Adaptive Immune Response (GO:0002819)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	SASH3;AKIRIN2;RIPK3;IRF1;EIF2AK4;FADD;TRIM27;SIRT1;SKAP1
GO_Biological_Process_2023	Regulation Of Lymphocyte Activation (GO:0051249)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	DCAF15;KAT2A;KLRC2;LCK;FCRL3;ORC3;CRTAM;IKZF3;PAG1
GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	9/18	6.113819e-02	2.191892e-01	0	0	2.319821e+00	6.483014e+00	SFPQ;BAG5;MAPK7;UBQLN1;HSPB1;HTRA2;SIRT1;PPIA;NFE2L2
GO_Biological_Process_2023	Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)	12/26	6.216077e-02	2.223878e-01	0	0	1.988697e+00	5.524662e+00	PRKCI;DLG1;PARD6A;DLG3;DLG5;ERBIN;SCRIB;PRKCZ;MARK2;LLGL1;LLGL2;PALS1
GO_Biological_Process_2023	Nuclear Membrane Organization (GO:0071763)	12/26	6.216077e-02	2.223878e-01	0	0	1.988697e+00	5.524662e+00	NSFL1C;SPAST;TMEM43;DCTN1;UBXN2A;VPS4B;CHMP2B;TOR1B;TARDBP;EMD;CHMP7;TOR1AIP1
GO_Biological_Process_2023	Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305)	12/26	6.216077e-02	2.223878e-01	0	0	1.988697e+00	5.524662e+00	EDC4;FEN1;RAD50;MRE11;PDE12;ZC3H12A;DXO;DICER1;DCP1A;EDC3;PNRC2;DCP1B
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	22/54	6.307854e-02	2.253560e-01	0	0	1.595696e+00	4.409506e+00	STAT5A;TGFB1;PDPK1;ATP2B4;HSPB1;PRKCA;MAPK14;ETS1;SIRT1;HIF1A;THBS1;ATP5F1A;ATP5F1B;P2RX4;RGCC;SH3BP1;AKT3;CSNK2B;NF1;AKT1;PRKD2;PLCG1
GO_Biological_Process_2023	Regulation Of Focal Adhesion Assembly (GO:0051893)	22/54	6.307854e-02	2.253560e-01	0	0	1.595696e+00	4.409506e+00	BCAS3;MACF1;LDB1;ROCK2;DAPK3;PTEN;PTPRJ;TSC1;THBS1;RHOA;ACTG1;SLC9A1;PEAK1;PTPRA;FYN;TLN1;PHLDB2;VCL;CLASP1;CLASP2;MAP4K4;LIMS1
GO_Biological_Process_2023	B Cell Activation (GO:0042113)	35/92	6.367094e-02	2.254516e-01	0	0	1.425713e+00	3.926452e+00	ITGB1;HDAC4;TOP2B;HDAC5;CEBPG;PIK3CD;GPS2;PIK3R3;PTPRJ;PIK3R1;PHB2;HDAC9;RASGRP1;MALT1;HSPD1;DCAF1;CASP8;PLCG2;DNAJB9;SLC39A7;JAK3;ZBTB7A;TPD52;ITGA4;PRKCB;CTPS1;LAX1;ZAP70;KLF6;PTPRC;MSH2;CLCF1;RABL3;BCL2;TCF3
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	HLA-B;HLA-C;HLA-A;HLA-F;MICA;HLA-E;MICB
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	HLA-B;HLA-C;HLA-A;HLA-F;MICA;HLA-E;MICB
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	HLA-B;HLA-C;HLA-A;HLA-F;MICA;HLA-E;MICB
GO_Biological_Process_2023	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	HLA-B;HLA-C;HLA-A;HLA-F;MICA;HLA-E;MICB
GO_Biological_Process_2023	Negative Regulation Of Translational Initiation (GO:0045947)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	LARP1;FMR1;TPR;EIF2AK2;EIF4EBP2;EIF3E;EIF2AK4
GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	PNP;SOCS1;NCKAP1L;ZBTB7B;RUNX3;RUNX1;TGFBR2
GO_Biological_Process_2023	Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	GKAP1;PTPN11;ZBTB7B;PRKCZ;SIRT1;SORL1;SNX5
GO_Biological_Process_2023	Positive Regulation Of Chromosome Separation (GO:1905820)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	NUMA1;INCENP;NCAPH2;NCAPG2;NCAPD2;NCAPD3;SMC4
GO_Biological_Process_2023	Protein Hydroxylation (GO:0018126)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	JMJD4;OGFOD1;P3H1;PLOD3;P3H4;PLOD1;JMJD7
GO_Biological_Process_2023	Protein Import Into Peroxisome Matrix (GO:0016558)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	PEX16;USP9X;PEX6;TRIM37;PEX13;PEX14;PEX26
GO_Biological_Process_2023	Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903894)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	PTPN1;UFL1;BCL2L11;HSPA5;TMEM33;DNAJB9;BAK1
GO_Biological_Process_2023	Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	PRKAR1A;PRKAR2B;PRKAR2A;ATP2B4;HTT;ADRB2;SIRT1
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	KDM1A;TAF9;BCL2;MARCHF7;TAF9B;SIRT1;CD44
GO_Biological_Process_2023	Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	7/13	6.376631e-02	2.254516e-01	0	0	2.706140e+00	7.448731e+00	PM20D2;IFNG;ROCK2;GBA1;VPS35;LDLR;SSH1
GO_Biological_Process_2023	Positive Regulation Of Transferase Activity (GO:0051347)	52/143	6.398616e-02	2.260726e-01	0	0	1.327309e+00	3.648891e+00	GSK3A;MRE11;HSP90AB1;NVL;BMI1;IGF1R;DSTYK;NBN;MAP3K4;RFC5;CCT2;HSP90AA1;RFC4;FBXW7;ARRDC3;AXIN1;TOPORS;POLG2;DKC1;TCP1;PRKCQ;TRIB3;PRIM2;VAC14;DCUN1D5;TNKS;DCUN1D4;DCUN1D1;PARN;HMBOX1;CHTF8;PABPN1;ERBB2;MAPK1;ZNF622;CCT4;MAPK3;TGFB1;XRCC5;RYK;PTGES3;NEK7;SORL1;PINK1;RAD50;TNIP1;HNRNPA2B1;HNRNPD;UBE2N;CTNNB1;SERINC1;WRAP53
GO_Biological_Process_2023	TOR Signaling (GO:0031929)	13/29	6.728752e-02	2.372453e-01	0	0	1.885162e+00	5.087639e+00	MAPKAP1;PRR5L;GATA3;MTOR;RPTOR;PINK1;LARP1;TIPRL;MLST8;EIF4EBP2;RHEBL1;LAMTOR3;CARD11
GO_Biological_Process_2023	Lipid Droplet Organization (GO:0034389)	13/29	6.728752e-02	2.372453e-01	0	0	1.885162e+00	5.087639e+00	PRKAA1;FAF2;CIDEB;ZFYVE1;SQLE;RNF213;KAT5;LDAF1;PLIN2;PPIA;SFI1;CDS2;PNPLA2
GO_Biological_Process_2023	Response To Steroid Hormone (GO:0048545)	13/29	6.728752e-02	2.372453e-01	0	0	1.885162e+00	5.087639e+00	HSPA8;MED1;URI1;TGFB1;WBP2;ABHD2;ATP1A3;UBE3A;ATP1A1;NR3C1;THBS1;HSPA1B;HSPA1A
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	128/379	6.792523e-02	2.393288e-01	0	0	1.185960e+00	3.189459e+00	TES;ADARB1;ETS1;TIAL1;STK11;PIM2;ARID2;MEN1;MAP2K1;MORC3;H2AC6;KDM2B;IGFBP3;F2R;MED9;P3H1;TSC1;CGRRF1;ATG13;RUNX3;GTPBP4;RNF41;HGS;CSNK2B;ULK1;ATF5;RAF1;NOTCH1;CTBP1;MAGED1;GATA3;FOXO4;PDS5B;ADGRG1;TMEM127;NACC2;SMYD2;UTP20;ZNF268;LYN;ZBTB17;SMAD3;TGFB1;THAP12;HMGA1;EIF2AK2;SMARCA2;CHERP;PARP10;CDK6;CNOT7;RGCC;DLG3;TMEM115;DLG5;NF1;CDK10;STRN;NF2;COPS8;BTG3;TENM1;BTG2;BTG1;CDKN1B;BMPR2;PTEN;TNFAIP3;PTPRJ;CTCF;ING1;CDC73;ING5;DUSP10;ADAMTS1;RB1CC1;NUP62;NCK2;WDR6;GET1;JAK2;EMD;HRAS;RBM5;DIS3L2;KLF10;KLF11;PBRM1;MTSS1;TGFBR3;KAT2B;TFDP1;IFNG;IRF1;EEF1E1;B4GALT7;VGLL4;ZBTB49;NLRC3;PPM1D;TOB2;THBS1;TOB1;RNF2;DNAJB2;TBRG1;RBBP4;LMNA;POLR2D;TP53INP1;MFN2;PTK2B;E2F3;VHL;SH2B3;NPM1;CDKN2A;PML;PER2;SKI;REST;APC;PRKRA;DNAJA3;CTNNB1;TRIM32;HSPA1B;HSPA1A
GO_Biological_Process_2023	Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	18/43	6.832347e-02	2.400548e-01	0	0	1.670855e+00	4.483743e+00	FBXO38;STX7;ZBTB1;HLA-B;HLA-C;TRAF2;HLA-A;HLA-F;MALT1;HSPD1;HLA-E;TRAF6;XCL1;FADD;MAP3K7;CD55;MICA;MICB
