Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	1/140	1.126059e-01	2.143144e-01	0	0	8.922662e+00	1.948586e+01	S100A9
Reactome_2022	Metabolism Of Steroids R-HSA-8957322	1/153	1.224331e-01	2.215253e-01	0	0	8.154194e+00	1.712536e+01	OSBPL3
Reactome_2022	Metabolism Of Lipids R-HSA-556833	2/732	1.267683e-01	2.215253e-01	0	0	3.516530e+00	7.263020e+00	OSBPL3;PTGDS
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	1/162	1.291764e-01	2.215253e-01	0	0	7.694876e+00	1.574815e+01	S100A9
Reactome_2022	Cellular Senescence R-HSA-2559583	1/165	1.314133e-01	2.215253e-01	0	0	7.552973e+00	1.532806e+01	HIRA
Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	1/173	1.373521e-01	2.251048e-01	0	0	7.198765e+00	1.429104e+01	PTGDS
Reactome_2022	RHO GTPase Effectors R-HSA-195258	1/269	2.056998e-01	3.280078e-01	0	0	4.597715e+00	7.270538e+00	S100A9
Reactome_2022	Signaling By WNT R-HSA-195721	1/294	2.226433e-01	3.456829e-01	0	0	4.200085e+00	6.309303e+00	PORCN
Reactome_2022	Developmental Biology R-HSA-1266738	2/1073	2.309034e-01	3.493154e-01	0	0	2.354435e+00	3.451027e+00	AGAP2;PTGDS
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	1/378	2.771153e-01	4.087450e-01	0	0	3.250332e+00	4.171221e+00	S100A9
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	1/424	3.054018e-01	4.394806e-01	0	0	2.890071e+00	3.427991e+00	PORCN
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	1/441	3.155893e-01	4.427685e-01	0	0	2.775994e+00	3.201592e+00	FAM169A
Reactome_2022	Signaling By Interleukins R-HSA-449147	1/453	3.226957e-01	4.427685e-01	0	0	2.700636e+00	3.054543e+00	S100A9
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	1/468	3.314810e-01	4.444858e-01	0	0	2.611884e+00	2.884003e+00	S100A9
Reactome_2022	Signal Transduction R-HSA-162582	3/2465	3.504587e-01	4.594903e-01	0	0	1.524980e+00	1.598960e+00	PORCN;FAM169A;S100A9
Reactome_2022	Axon Guidance R-HSA-422475	1/519	3.605554e-01	4.624515e-01	0	0	2.348576e+00	2.395805e+00	AGAP2
Reactome_2022	Nervous System Development R-HSA-9675108	1/545	3.749156e-01	4.706387e-01	0	0	2.233341e+00	2.191029e+00	AGAP2
Reactome_2022	Hemostasis R-HSA-109582	1/576	3.916406e-01	4.813915e-01	0	0	2.109565e+00	1.977529e+00	S100A9
Reactome_2022	Disease R-HSA-1643685	2/1736	4.412865e-01	5.151272e-01	0	0	1.403230e+00	1.147927e+00	PORCN;S100A9
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	1/702	4.553817e-01	5.151272e-01	0	0	1.719151e+00	1.352317e+00	S100A9
Reactome_2022	Transport Of Small Molecules R-HSA-382551	1/706	4.572984e-01	5.151272e-01	0	0	1.709043e+00	1.337188e+00	ABCB8
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	1/722	4.649018e-01	5.151272e-01	0	0	1.669730e+00	1.278895e+00	HIRA
Reactome_2022	Adaptive Immune System R-HSA-1280218	1/733	4.700708e-01	5.151272e-01	0	0	1.643699e+00	1.240782e+00	S100A9
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	1/736	4.714724e-01	5.151272e-01	0	0	1.636735e+00	1.230652e+00	HIRA
Reactome_2022	Metabolism R-HSA-1430728	2/2049	5.319094e-01	5.705937e-01	0	0	1.168279e+00	7.375134e-01	OSBPL3;PTGDS
Reactome_2022	Innate Immune System R-HSA-168249	1/1035	5.949319e-01	6.268033e-01	0	0	1.145370e+00	5.948001e-01	S100A9
Reactome_2022	Post-translational Protein Modification R-HSA-597592	1/1383	7.043780e-01	7.290930e-01	0	0	8.412174e-01	2.947963e-01	PRSS23
Reactome_2022	Metabolism Of Proteins R-HSA-392499	1/1890	8.151592e-01	8.241469e-01	0	0	5.986633e-01	1.223499e-01	PRSS23
Reactome_2022	Immune System R-HSA-168256	1/1943	8.241469e-01	8.241469e-01	0	0	5.806192e-01	1.122955e-01	S100A9
