Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,TNF-alpha Signaling via NF-kB,-0.40961398364411883,-1.8764583542665259,1.000000e-03,1.106719e-02,9.000000e-03,58/130,23.91%,MAP3K8;GADD45B;MAFF;IFIT2;BCL6;FOSL2;IRS2;DUSP2;ZC3H12A;EGR1;GCH1;IER3;GPR183;MAP2K3;TIPARP;SAT1;TNIP2;PFKFB3;ID2;BIRC2;TNFRSF9;PER1;CCL5;RNF19B;BCL3;IER5;PMEPA1;IL15RA;CCL4;DRAM1;NFKB1;IER2;EIF1;NFIL3;SLC16A6;IL18;RCAN1;REL;RIPK2;TRAF1;BIRC3;NFE2L2;TUBB2A;AREG;RELB;ICAM1;IRF1;BTG3;PDE4B;NFKBIE;ATP2B1;NR4A2;TNFSF9;B4GALT1;KLF10;SPHK1;SIK1;DUSP5
prerank,UV Response Dn,0.4312733466751736,1.7877060778771319,1.000000e-03,8.625671e-03,1.000000e-02,30/82,21.88%,TGFBR2;MAPK14;PIK3CD;ADD3;WDR37;ATP2B4;SPOP;CELF2;NEK7;CITED2;CDKN1B;ERBB2;BMPR1A;AKT3;ATRX;PTPRM;DUSP1;SIPA1L1;PTEN;SCAF8;NIPBL;AGGF1;DLG1;MT1E;PDLIM5;SMAD3;PEX14;BCKDHB;PIK3R3;MAP2K5
prerank,Myc Targets V1,0.3640256656295365,1.738294558839515,1.000000e-03,1.254643e-02,3.100000e-02,60/184,17.37%,G3BP1;KPNB1;XPO1;ODC1;NOLC1;PSMD1;SRSF1;COPS5;DDX18;PHB2;HNRNPD;TCP1;XRCC6;PTGES3;DUT;HDDC2;TOMM70;HNRNPA2B1;CCT3;SRPK1;RAD23B;PSMB2;SSB;EIF2S1;RFC4;SMARCC1;PRDX4;DEK;IMPDH2;CNBP;BUB3;RAN;CBX3;GLO1;RRM1;EEF1B2;DHX15;SYNCRIP;NAP1L1;EPRS1;NPM1;YWHAQ;FBL;RACK1;PABPC1;GNL3;CCT4;HNRNPA3;CLNS1A;CCT2;ABCE1;PRPS2;LSM2;CCT7;UBA2;RANBP1;PRDX3;GSPT1;SF3A1;TFDP1
prerank,Epithelial Mesenchymal Transition,-0.41174586778532335,-1.665089865307362,3.952569e-03,4.488362e-02,7.000000e-02,20/67,19.19%,GADD45B;VIM;PPIB;SNTB1;LGALS1;TGFB1;SGCB;SAT1;TIMP1;ID2;IGFBP4;QSOX1;PMEPA1;CALU;PCOLCE;P3H1;COL6A2;AREG;SPARC;PLOD1
prerank,Apical Junction,0.34227704968631023,1.4553689406931505,1.147228e-02,1.286009e-01,3.730000e-01,21/83,17.25%,MAPK14;TIAL1;PTPRC;ARHGEF6;ATP1A3;CERCAM;VCL;THBS3;PLCG1;ICAM2;AKT3;YWHAH;PCDH1;MAP4K2;HADH;CAP1;PTEN;RASA1;VASP;DLG1;DHX16
prerank,PI3K/AKT/mTOR  Signaling,-0.3363582885021362,-1.4289451465339786,2.226721e-02,2.496267e-01,4.440000e-01,22/83,14.94%,ARHGDIA;ARF1;GRK2;AKT1;CSNK2B;MAP2K3;MAPK9;RAC1;SLC2A1;CALR;PRKAG1;MKNK2;PIN1;NFKBIB;RIT1;MKNK1;PRKAR2A;PRKCB;CFL1;MAPKAP1;VAV3;PLCB1
prerank,Glycolysis,0.30799678263995167,1.3640382805178721,2.958580e-02,2.050557e-01,6.180000e-01,37/118,21.65%,ALDH9A1;KIF2A;PGAM1;UGP2;RPE;ANKZF1;SOD1;ME2;ISG20;FAM162A;CITED2;MDH1;HS2ST1;AK3;PFKP;SLC25A13;FKBP4;PKM;HDLBP;SLC16A3;CHPF;FUT8;EXT2;CHST12;AKR1A1;SDHC;COPB2;NASP;PYGB;B3GAT1;CYB5A;BPNT1;ENO2;MED24;PAM;ALG1;AGL
prerank,E2F Targets,0.2942793961110035,1.3577897157919716,1.964637e-02,1.729839e-01,6.440000e-01,50/150,22.71%,XPO1;DCK;LBR;PRKDC;PPP1R8;NOLC1;SRSF1;TMPO;SMC6;ANP32E;HNRNPD;XRCC6;RPA3;DUT;MCM3;CDKN1B;EIF2S1;ASF1A;PRDX4;DEK;PAN2;CSE1L;RAN;CDKN2A;CDC25B;PMS2;RPA2;PSIP1;LIG1;SMC1A;SYNCRIP;NAP1L1;EXOSC8;POP7;SSRP1;ZW10;MRE11;RANBP1;GSPT1;TUBB;NASP;NOP56;TIMELESS;RAD51C;TBRG4;HELLS;HMGA1;TP53;CTCF;BRMS1L
prerank,p53 Pathway,-0.2757004324188768,-1.2886735317487668,4.612159e-02,5.435222e-01,8.170000e-01,28/142,11.76%,MXD4;DNTTIP2;AEN;H2AJ;CD81;UPP1;DDIT4;IER3;FBXW7;TGFB1;NUDT15;SAT1;HEXIM1;SERTAD3;CTSD;MKNK2;NOTCH1;RNF19B;TRIAP1;IER5;CGRRF1;PIDD1;DRAM1;TSPYL2;S100A4;SOCS1;RGS16;S100A10
prerank,Unfolded Protein Response,-0.2797620115836333,-1.2398338437249075,8.624230e-02,6.212385e-01,8.990000e-01,31/100,22.57%,ATF4;DCP1A;DDIT4;CEBPG;H2AX;ERN1;TATDN2;CALR;EXOSC10;EIF4A1;SLC7A5;POP4;TSPYL2;CKS1B;WIPI1;BAG3;LSM1;PAIP1;DNAJC3;EDC4;GEMIN4;TUBB2A;NFYA;SHC1;ASNS;HSPA5;SLC1A4;PDIA6;EXOSC1;HYOU1;CNOT2
prerank,Xenobiotic Metabolism,-0.28156421108818874,-1.2196678074460396,1.229839e-01,5.947592e-01,9.310000e-01,21/96,14.37%,DHRS1;MARCHF6;PTS;UPP1;GCH1;SLC35B1;ASL;SERTAD1;ID2;GABARAPL1;FBP1;IGFBP4;KARS1;TPST1;ACP1;HES6;AP4B1;ACOX1;PEMT;PINK1;POR
prerank,Estrogen Response Early,-0.2833043059834927,-1.204901772685493,1.288344e-01,5.628458e-01,9.420000e-01,25/85,17.80%,SLC22A5;SYNGR1;NADSYN1;TIPARP;ITPK1;FASN;SLC2A1;MICB;ISG20L2;IGFBP4;MED13L;SLC7A5;CHPT1;DHRS3;SNX24;ABCA3;ADCY9;NXT1;SLC19A2;CLIC3;UNC119;BAG1;TBC1D30;IGF1R;AREG
prerank,IL-2/STAT5 Signaling,-0.2617959462852472,-1.20087648108792,9.361702e-02,5.061704e-01,9.450000e-01,32/127,18.33%,MAP3K8;GADD45B;MAPKAPK2;MAFF;IGF2R;CD81;IFNGR1;FURIN;CD79B;GLIPR2;P2RX4;TNFRSF9;GABARAPL1;ITGAE;ENO3;CASP3;IL4R;DHRS3;SOCS1;RGS16;NFIL3;PTRH2;LRRC8C;EEF1AKMT1;TRAF1;NFKBIZ;IGF1R;PLSCR1;POU2F1;PDCD2L;SNX9;PLEC
prerank,G2-M Checkpoint,0.255068593025926,1.1786606312344896,1.477046e-01,5.313936e-01,9.700000e-01,27/143,11.81%,G3BP1;MAPK14;KPNB1;XPO1;ODC1;KATNA1;LBR;NUP50;NOLC1;SRSF1;TMPO;HNRNPD;MCM3;RAD23B;CDKN1B;SMARCC1;E2F4;ATRX;HIF1A;BUB3;CDC25B;RPA2;CHMP1A;PAFAH1B1;SMC1A;SYNCRIP;ARID4A
prerank,Adipogenesis,0.2488476779428612,1.1608407447361426,1.611002e-01,5.094747e-01,9.820000e-01,42/144,21.16%,ARAF;ATP5PO;CHCHD10;PREB;GHITM;TOB1;SOD1;ELOVL6;GPAT4;STOM;UBQLN1;IMMT;STAT5A;PGM1;PPM1B;G3BP2;MRPL15;LPCAT3;GPHN;HADH;ACADM;DBT;DDT;SLC66A3;RMDN3;PHYH;UBC;BCL2L13;ADIPOR2;CAT;PRDX3;SDHC;COQ5;ABCB8;CMPK1;GPD2;PEX14;QDPR;DHRS7B;RETSAT;IDH3A;ACAA2
prerank,Oxidative Phosphorylation,-0.23567010114330345,-1.1576890790536203,1.313559e-01,5.897038e-01,9.790000e-01,45/197,16.71%,TIMM17A;TCIRG1;ATP5MC1;ATP6V1H;TIMM8B;FXN;SUPV3L1;NDUFB7;CS;NDUFA1;NDUFC2;UQCR11;UQCRFS1;MRPS11;COX7B;SDHB;HSD17B10;ECHS1;NDUFB6;NDUFB1;TOMM22;NDUFB8;ATP6V0C;COX5B;NDUFA4;COX6A1;ATP5ME;SURF1;ISCA1;GRPEL1;LRPPRC;UQCRQ;MRPS22;LDHA;ATP6V1G1;NDUFS6;POR;SLC25A5;COX8A;NDUFA9;ACAA1;DLST;NDUFS3;BCKDHA;SDHA
prerank,Cholesterol Homeostasis,-0.2914669750164148,-1.149684658130247,2.151639e-01,5.571717e-01,9.810000e-01,27/54,32.57%,LGALS3;STX5;FASN;PCYT2;STARD4;ATF5;NFIL3;MVD;PMVK;PLSCR1;IDI1;FABP5;SC5D;S100A11;CYP51A1;FADS2;HMGCR;TM7SF2;TP53INP1;ECH1;TMEM97;LDLR;HSD17B7;NIBAN1;ERRFI1;DHCR7;NSDHL
prerank,Hypoxia,-0.2554872467638617,-1.1454382078165284,1.915789e-01,5.210524e-01,9.830000e-01,20/111,12.10%,JMJD6;MAFF;FOSL2;IRS2;DDIT4;IER3;TIPARP;SLC2A1;PFKFB3;FBP1;PRKCA;PRDX5;ENO3;B3GALT6;S100A4;GAPDH;EXT1;NOCT;NFIL3;IDS
