Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
NOD-like receptor signaling pathway,-1.2233706011957655,0.2716668022451802,0.19753086419753085,VDAC1;NFKBIA;VDAC2;PKN1;GABARAPL2;GBP2,wald_stat,KEGG_2021_Human
Long-term potentiation,1.2215583683992046,1.0,0.22119815668202766,PPP3CC;MAPK1;PPP1CA;PPP1CC,wald_stat,KEGG_2021_Human
Sphingolipid signaling pathway,1.2163143402769436,1.0,0.19640852974186307,PIK3CD;FYN;PPP2R1A;MAPK1;PPP2R5C,wald_stat,KEGG_2021_Human
Pathways of neurodegeneration,-1.2119374512818506,0.2742774343122102,0.001,VDAC1;PSMB1;CSNK2B;NDUFA6;UQCRFS1;VDAC2;UBB;SDHC;TUBB4B;NDUFS8;GABARAPL2;COX5B;UQCRC2;ADRM1;PSMB4;NDUFS6;COX6A1;PSMA1;ATXN2L;PARK7;NDUFB8;ATF4;PSMD7;ATP5PF;ATP5F1C;NDUFB11;COX7A2;PSMA6;COX8A,wald_stat,KEGG_2021_Human
Natural killer cell mediated cytotoxicity,1.2078396298972414,1.0,0.17782426778242677,PPP3CC;PIK3CD;FYN;MAPK1;SH2D1A;NFATC2;KLRK1;LCK;HLA-E;GZMB;ITGAL;PLCG2;ZAP70;FCGR3A;PRF1;KLRC2,wald_stat,KEGG_2021_Human
Salmonella infection,-1.1997923779139887,0.27870390814749396,0.08333333333333333,ARPC3;S100A10;NFKBIA;CDC42;ACTB;RAB5C;PKN1;M6PR;TUBB4B;GAPDH;DYNLL1;FOS;BRK1;ACTG1;PFN1;ARPC1B;HSP90AA1;DYNLT1;ARPC2;ARPC5L;BIRC2;KPNA4;RHOA;TXN;ARF1,wald_stat,KEGG_2021_Human
Prion disease,-1.1945569988814222,0.2726429675425039,0.001,VDAC1;PSMB1;CSNK2B;NDUFA6;UQCRFS1;VDAC2;SDHC;TUBB4B;NDUFS8;COX5B;UQCRC2;ADRM1;PSMB4;NDUFS6;COX6A1;PSMA1;NDUFB8;ATF4;PSMD7;ATP5PF;ATP5F1C;NDUFB11;COX7A2;PSMA6;COX8A;PSMA3;COX4I1;ATP5F1D;COX6C;NDUFA13,wald_stat,KEGG_2021_Human
Dopaminergic synapse,1.1844370833684588,1.0,0.2371364653243848,PPP3CC;GNG2;PPP2R1A;PPP1CA;PPP1CC;PPP2R5C,wald_stat,KEGG_2021_Human
AGE-RAGE signaling pathway in diabetic complications,1.182544477737676,1.0,0.24569460390355913,PIK3CD;CDKN1B;MAPK1;PIM1;PLCG2,wald_stat,KEGG_2021_Human
Spinocerebellar ataxia,-1.181041941895304,0.2793058262213561,0.16666666666666666,VDAC1;PSMB1;VDAC2;ADRM1;PSMB4;PSMA1;ATXN2L;PSMD7;PSMA6;PSMA3,wald_stat,KEGG_2021_Human
T cell receptor signaling pathway,1.1764204418011601,1.0,0.23931623931623933,PPP3CC;PTPRC;RASGRP1;PIK3CD;FYN;MAPK1;NFATC2;LCK;GSK3B;ZAP70;CBLB;PAK2;NFATC3;CD3G,wald_stat,KEGG_2021_Human
Inflammatory bowel disease,1.162372164375779,1.0,0.28554641598119856,RORA;STAT4;TBX21;IL18R1;STAT1;IL12RB2;IFNG,wald_stat,KEGG_2021_Human
Cushing syndrome,1.1599019921425584,1.0,0.28805620608899296,CDKN1B;KMT2A;MAPK1;GSK3B;AIP,wald_stat,KEGG_2021_Human
Proteasome,-1.141353760619249,0.32621715610510044,0.24107142857142858,PSMB1;ADRM1;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3;PSME2;PSME1;PSMB10;PSMD13,wald_stat,KEGG_2021_Human
NF-kappa B signaling pathway,-1.1362646739789013,0.3228593508500773,0.21875,CSNK2B;NFKBIA;GADD45B;CCL4L2,wald_stat,KEGG_2021_Human
Human papillomavirus infection,1.1301852294955264,1.0,0.2867570385818561,PIK3CD;CDKN1B;CCND2;PPP2R1A;MAPK1;RBL2;PPP2R5C;HLA-E;CCND3;GSK3B;ATM;EIF2AK2;CASP8;COL6A2;ITGA4,wald_stat,KEGG_2021_Human
Transcriptional misregulation in cancer,1.1290564840117159,1.0,0.29175946547884185,DDX5;FLI1;CDKN1B;CCND2;KMT2A;GZMB;ATM;KLF3,wald_stat,KEGG_2021_Human
Hippo signaling pathway,1.1234733181070387,1.0,0.3227990970654628,CCND2;PPP2R1A;PPP1CA;PPP1CC;CCND3;GSK3B;YWHAZ,wald_stat,KEGG_2021_Human
Cell adhesion molecules,1.1192484721876315,1.0,0.32068965517241377,PTPRC;HLA-E;SELPLG;ITGAL;ITGA4;CD2;GLG1;ICAM2;CD8A;TIGIT;HLA-C;HLA-F;ITGB7;ITGB1;ITGB2;HLA-A;HLA-B,wald_stat,KEGG_2021_Human
Tight junction,-1.1152557415368334,0.34359469742004517,0.26666666666666666,ARPC3;CDC42;ACTB;ACTG1;ARPC1B;ROCK1;MYL6;ARPC2;PRKAG1;ARPC5L,wald_stat,KEGG_2021_Human
Viral myocarditis,1.1103739856898203,1.0,0.34404761904761905,CYCS;FYN;HLA-E;EIF4G2;ITGAL;CASP8;PRF1,wald_stat,KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer,1.1052896262629834,1.0,0.3428886438809261,PPP3CC;RASGRP1;PIK3CD;MAPK1;NFATC2;LCK;ZAP70;HIF1A;EML4;NFATC3;CD3G,wald_stat,KEGG_2021_Human
Th1 and Th2 cell differentiation,1.0978996894229103,1.0,0.3511111111111111,PPP3CC;MAPK1;NFATC2;STAT4;LCK;TBX21;ZAP70;NFATC3;CD3G;STAT1;IL12RB2;IFNG;JAK1;IL2RG;CD247,wald_stat,KEGG_2021_Human
Amphetamine addiction,1.09172886604886,1.0,0.3550973654066438,PPP3CC;PPP1CA;PPP1CC,wald_stat,KEGG_2021_Human
Focal adhesion,1.0894318545678348,1.0,0.3582089552238806,PIK3CD;FYN;CCND2;MAPK1;CAPN2;PPP1CA;PPP1CC;CCND3;GSK3B;COL6A2;ITGA4;MYL12B;PAK2,wald_stat,KEGG_2021_Human
Osteoclast differentiation,1.0851343370104372,1.0,0.36989247311827955,PPP3CC;PIK3CD;FYN;MAPK1;NFATC2;LCK;PLCG2;FCGR3A;NFKB2;CYBA;GRB2;STAT1,wald_stat,KEGG_2021_Human
Ras signaling pathway,1.0844674946337856,1.0,0.35591397849462364,ETS1;RASGRP1;PIK3CD;GNG2;RASA3;MAPK1;STK4,wald_stat,KEGG_2021_Human
Insulin resistance,1.0810214500402302,1.0,0.39501779359430605,PIK3CD;PPP1CA;PPP1CC;OGA;GSK3B,wald_stat,KEGG_2021_Human
Lipid and atherosclerosis,1.07859284172402,1.0,0.3761854583772392,CYCS;PPP3CC;PIK3CD;MAPK1;MIB2;ARHGEF1;NFATC2;NFE2L2;GSK3B;CASP8;CCL3;HSPD1;NFATC3;CYBA,wald_stat,KEGG_2021_Human
Axon guidance,1.0719931181179716,1.0,0.39111111111111113,PPP3CC;PIK3CD;FYN;MAPK1;NFATC2;GSK3B;PLCG2;MYL12B;PAK2;NFATC3,wald_stat,KEGG_2021_Human
Human cytomegalovirus infection,1.071581949266469,1.0,0.35507246376811596,IL10RA;CYCS;PPP3CC;PIK3CD;GNG2;PTGER2;MAPK1;ARHGEF1;NFATC2;HLA-E;GSK3B;CASP8;GNA13;CCL3,wald_stat,KEGG_2021_Human
Fc epsilon RI signaling pathway,1.0686482158238746,1.0,0.3903301886792453,PIK3CD;FYN;MAPK1;ALOX5AP;PLCG2,wald_stat,KEGG_2021_Human
Cytokine-cytokine receptor interaction,1.0569974026692237,1.0,0.41834451901565994,IL10RA;CX3CR1;IL16;TNFRSF14;CCL3;IL18R1;IL7R;IL12RB2;IFNG;LTB;IL2RG,wald_stat,KEGG_2021_Human
C-type lectin receptor signaling pathway,1.0567330200230618,1.0,0.4131147540983607,PPP3CC;PIK3CD;MAPK1;NFATC2;CASP8;PLCG2;CBLB;NFKB2;NFATC3;STAT1;CALM1,wald_stat,KEGG_2021_Human
Measles,1.052067067501159,1.0,0.41773504273504275,CYCS;PIK3CD;CDKN1B;CCND2;CCND3;GSK3B;EIF2AK2;CASP8;CBLB;RAB9A,wald_stat,KEGG_2021_Human
Th17 cell differentiation,1.0469365198992706,1.0,0.41092896174863386,PPP3CC;MAPK1;RORA;NFATC2;LCK;TBX21;ZAP70;HIF1A;NFATC3;CD3G;STAT1;IFNG;JAK1;IL2RG;CD247,wald_stat,KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor,1.0351022201044138,1.0,0.43638525564803804,IL10RA;CX3CR1;TNFRSF14;CCL3;IL18R1,wald_stat,KEGG_2021_Human
Platelet activation,1.034043884715057,1.0,0.4270032930845225,RASGRP1;PIK3CD;FYN;MAPK1;PPP1CA;PPP1CC;ARHGEF1;PLCG2;GNA13;MYL12B,wald_stat,KEGG_2021_Human
Pathways in cancer,1.0317053596604011,1.0,0.434826883910387,ETS1;CYCS;RASGRP1;PIK3CD;CDKN1B;CCND2;GNG2;PTGER2;MAPK1;STK4;ARHGEF1;STAT4;PIM1;CCND3;NFE2L2;GSK3B;CASP8;PLCG2;GNA13;HIF1A;PTGER4;NFKB2;EML4;IL7R;GRB2;STAT1;IL12RB2;CALM1,wald_stat,KEGG_2021_Human
Amoebiasis,-1.0246383599544195,0.4924781040700669,0.41333333333333333,ITGAM;RAB5C,wald_stat,KEGG_2021_Human
MicroRNAs in cancer,1.0176250447024608,1.0,0.46994535519125685,PIK3CD;CDKN1B;CCND2;MCL1;MAPK1;PIM1;ATM;PLCG2;FOXP1,wald_stat,KEGG_2021_Human
Protein processing in endoplasmic reticulum,1.0162330899581649,1.0,0.4552929085303186,UBE2D2;UBE2G2;DNAJB1;ERLEC1;CAPN2;TRAM1;SEC62;NFE2L2;STUB1;UBXN4;EIF2AK2;CANX;DERL1;RAD23A;SEC63;DNAJC3;RPN1;ERP29;HSPA8;SELENOS;HSPH1;BAX;HSPA5;UBE2G1;XBP1;DDOST;UBE2D3;DNAJA1;LMAN1;HERPUD1;DAD1,wald_stat,KEGG_2021_Human
Renal cell carcinoma,1.007520291233315,1.0,0.5,ETS1;PIK3CD;MAPK1,wald_stat,KEGG_2021_Human
Choline metabolism in cancer,0.9978556707784572,1.0,0.48705882352941177,PIK3CD;MAPK1;DGKD;HIF1A;SLC44A2;GRB2,wald_stat,KEGG_2021_Human
