feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
A1BG,1.320257578422606,-9.711697705412457e-05,0.02435951312121137,-0.30958258650730114,0.7568784001061286,0.9991163881247797
A2M,4.716590274902192,0.0005695438545632512,0.037615436846635326,0.5459149910976474,0.5851243730745159,0.9991163881247797
A2M-AS1,6.9920058066827195,0.0017837691323169672,0.0321146451875004,1.2836830562009636,0.1992528753497631,0.9991163881247797
AAAS,20.175651750562217,0.0009735291522491915,0.02857993815153501,0.4772844368648067,0.6331595917222363,0.9991163881247797
AACS,1.438190695129362,0.00041296397674986553,0.02679680710170546,0.8307511039820367,0.4061142501380264,0.9991163881247797
AAGAB,31.331890368493276,0.008050396739260463,0.028059807452730318,1.417172308019904,0.1564325559622899,0.9991163881247797
AAK1,140.71564439249724,0.002914123654170848,0.02396258301187757,0.32915158814975337,0.7420411129329847,0.9991163881247797
AAMDC,1.4131330793607788,0.00027285489983643377,0.025052323900502,0.6293929992913269,0.5290918000496223,0.9991163881247797
AAMP,48.19190898204159,0.003117511140717366,0.025224864039601842,0.4911531202065891,0.6233181531097214,0.9991163881247797
AAR2,24.5026252926622,-0.004790698475621551,0.025310687626269836,-1.3569902835134942,0.1747842978712656,0.9991163881247797
AARS1,11.866537370976186,0.0009579570627519423,0.03268649026426267,0.8423236127832082,0.39960683738517877,0.9991163881247797
AARS2,3.468288464171038,-0.0002729667823204316,0.03350207766637976,-0.4731039864308998,0.6361389928433672,0.9991163881247797
AARSD1,16.91877378829157,-0.0007170306694418421,0.02616112417911598,-0.3356107418152133,0.7371644226001093,0.9991163881247797
AASDH,6.419532192461522,-0.0002627311441706411,0.017972199183904632,-0.3511811504042199,0.7254524504810536,0.9991163881247797
AASDHPPT,43.03716388757603,0.0073789426819644765,0.027835576740419803,1.2665400519055683,0.205319799527649,0.9991163881247797
AATF,66.33309885869784,-0.006206061846161871,0.02574700897460202,-0.7334266361693478,0.4632982583325238,0.9991163881247797
ABAT,0.5947847646789526,0.00045933408197540595,0.02781232252387365,0.9583273975867292,0.3378976926069074,0.9991163881247797
ABCA2,52.069049945276696,0.005489231745548604,0.02689424228407533,0.8471650786960944,0.3969031151959348,0.9991163881247797
ABCA3,3.5368054104188413,-0.0005033510387814699,0.032562840046027296,-1.0602132582162702,0.28904759075739417,0.9991163881247797
ABCA5,9.575347996876932,-0.0013194732349111691,0.029103785155004176,-1.1503945066351287,0.24998142168273285,0.9991163881247797
ABCA7,9.023481735801498,-0.00125745849670075,0.025545171673419527,-0.9603386700849768,0.3368847938216032,0.9991163881247797
ABCB1,49.6552568573967,-0.0034473654678704624,0.026254339724334986,-0.6416292306067242,0.5211139491019764,0.9991163881247797
ABCB10,4.855609560971427,0.000878105069769823,0.02950793375734302,0.8402191306678387,0.4007855339759613,0.9991163881247797
ABCB7,18.446529063809475,-0.001370346872522701,0.02324669075978036,-0.6377365945656676,0.5236451598218193,0.9991163881247797
ABCB8,16.656277727220278,0.001654742975681921,0.02318029418509321,0.8310008354513051,0.4059731573950618,0.9991163881247797
ABCC1,9.662553757949421,0.00025764908152024703,0.027356211825587538,0.2453405151084546,0.8061927836144073,0.9991163881247797
ABCC10,17.329943484861914,0.0029426750582542,0.029977144687003125,1.267390569950317,0.20501566998301668,0.9991163881247797
ABCC4,1.7577711633958937,0.00012382814344916336,0.03307113122488156,0.2667602627340056,0.7896537515688258,0.9991163881247797
ABCC5,11.524442329644755,0.0008611279806795908,0.01889657504417442,0.6349953164026133,0.5254314696454576,0.9991163881247797
ABCD1,2.0597681656464912,5.045612914241255e-05,0.026858633716612908,0.08355260204493944,0.9334121531850836,0.9991163881247797
ABCD2,2.106264415350838,0.000306474470457416,0.03202801958292974,0.42263858646514796,0.6725589693123614,0.9991163881247797
ABCD3,17.922854788734483,0.0011228564070061748,0.026145779296638645,0.6006563519475574,0.5480688964175466,0.9991163881247797
ABCD4,23.684208738887953,0.0017909677809694107,0.028475879675856026,0.43905237590096463,0.6606235858070452,0.9991163881247797
ABCE1,19.523801320240153,0.002182626612596365,0.027954042778509835,0.9168274764832579,0.3592330521040018,0.9991163881247797
ABCF1,63.86879239420029,-0.003237983338852984,0.026029472910742372,-0.4684064659794111,0.6394939449535584,0.9991163881247797
ABCF2,19.377278666745116,0.0036510913685196085,0.03093830666090602,1.4133692392276027,0.15754718526778844,0.9991163881247797
ABCF3,22.99524923469507,0.004784195707719317,0.024752491199338724,1.471045067201686,0.1412789293856349,0.9991163881247797
ABCG1,2.574563611143612,2.5459007135233954e-05,0.023966823304906324,0.038821009832565846,0.969033094035095,0.9991163881247797
ABHD10,10.009879915796875,-0.00019511911683508303,0.023859269615530563,-0.13395640092326763,0.8934370506458339,0.9991163881247797
ABHD11,6.431036203685849,-4.6586383807187906e-05,0.022069899474052298,-0.05996550175314814,0.9521831108372065,0.9991163881247797
ABHD12,38.22410117907878,-0.0017906743063279878,0.02530865850052336,-0.3210231371993149,0.7481928571801331,0.9991163881247797
ABHD13,24.01263858425347,-0.001470570546314692,0.02518237326911541,-0.5729918803877202,0.5666501916729474,0.9991163881247797
ABHD14A,40.75135457229977,0.003006952714248311,0.03054061448821868,0.5377338848659364,0.5907607822634395,0.9991163881247797
ABHD14B,64.81649243626671,0.0065316557384831105,0.02716663588835787,0.9623475238613536,0.33587506413454205,0.9991163881247797
ABHD15,20.13289529038676,-0.0022736204640085036,0.02502413976949122,-1.1162197140123151,0.2643280979376138,0.9991163881247797
ABHD16A,33.457342724815355,-0.0036857636008843795,0.026762000897846142,-0.5854758416934117,0.5582278059817957,0.9991163881247797
ABHD17A,651.8363664482672,-0.005988165352154818,0.02451147629444753,-0.7677858705211463,0.4426144102210561,0.9991163881247797
ABHD17B,11.434071902385872,0.001055847304622803,0.021810100599127545,0.9180077614087104,0.3586148025129452,0.9991163881247797
ABHD17C,1.7363224928765704,0.0005490214673507656,0.04207113731326355,0.9432046104319022,0.345576255637852,0.9991163881247797
ABHD18,19.167647927822536,0.00042330718517105144,0.022889782711516423,0.1557242874492921,0.87625035210032,0.9991163881247797
ABHD2,54.48971447776172,0.007242749631224695,0.027001749859401434,1.1149194561320634,0.26488493841799454,0.9991163881247797
ABHD3,26.924066912810506,0.005580603621764093,0.024847046883766478,1.4747983292087012,0.14026677056121106,0.9991163881247797
ABHD4,18.643281473206763,0.0018438548238281297,0.024083527961224947,0.7812740839940415,0.4346413092342475,0.9991163881247797
ABHD5,13.11393332811036,-0.0015238531734886387,0.02309322072984379,-1.1780645664235276,0.23877086682324655,0.9991163881247797
ABHD6,6.188111014107345,0.0007917995148129688,0.037885849043053435,0.7053499421369082,0.48059248769241614,0.9991163881247797
ABHD8,0.8018080746957522,0.00035852460484120065,0.025966929355913115,0.8664644396121188,0.38623551917158394,0.9991163881247797
ABI1,97.9328847748204,0.0016375008437741535,0.02335450798192266,0.17562328524646115,0.8605899076982169,0.9991163881247797
ABI2,13.0765872482669,0.00036157503952648326,0.03182100918519176,0.21201216592228259,0.8320975430361467,0.9991163881247797
ABI3,195.93643919208483,0.001556392553323747,0.025630068671489693,0.34721275111306893,0.7284314920515702,0.9991163881247797
ABITRAM,0.31209697058782687,1.9152985005733173e-05,0.03695996285189687,-0.06629695081300586,0.9471414107846965,0.9991163881247797
ABL1,11.642528869490794,-0.000698780894351556,0.03539578886555113,-0.6776384745980646,0.4980009451375248,0.9991163881247797
ABL2,1.8338935063410666,0.00019577934723883112,0.025998093387082786,0.29197898607299366,0.7703026909324787,0.9991163881247797
ABLIM1,68.43328047396693,0.0005300097574692041,0.02349408085374218,0.3192312890157792,0.7495511320315877,0.9991163881247797
ABR,28.141583018173087,-0.0002666343616548795,0.02391890186774471,-0.06642448032861038,0.9470398807556765,0.9991163881247797
ABRACL,49.98686048484751,0.002895955055977737,0.029426827400179136,1.1557526855983207,0.24778233120808968,0.9991163881247797
ABRAXAS1,4.733342194399745,0.0002969141001809835,0.02753434703030938,0.4314236670120016,0.666160344356052,0.9991163881247797
ABRAXAS2,9.034776806078835,-4.601534140267192e-05,0.028140209654947516,-0.03758306766063406,0.9700201084331149,0.9991163881247797
ABT1,59.64795998326037,-0.16828573746785208,0.07978108307520386,-3.20381002799046,0.0013562193312665497,0.49477372641263834
ABTB1,57.640527846828114,0.004559581922407344,0.02555051889958126,0.7834284128127739,0.4333755766704026,0.9991163881247797
ABTB3,0.5272508017616833,3.81348399950346e-06,0.024333485993619994,-1.0261926895511055,0.30480076655244903,0.9991163881247797
ACAA1,50.83338421252077,-0.006277564139016795,0.02688280722499895,-1.0438608020426439,0.29654979586271324,0.9991163881247797
ACAA2,97.13355052346294,0.005165770629129214,0.025258843419185013,0.8020843441274786,0.4225041705569148,0.9991163881247797
