Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Pertussis,-1.3883609953274287,0.19053038925563398,0.0915032679738562,ITGAM;GNAI2;CFL1;FOS;IRF1;RHOA;CALM3,wald_stat,KEGG_2021_Human
Pathways of neurodegeneration,-1.368657087778572,0.19531072160254948,0.001,VDAC1;PSMB1;CSNK2B;NDUFA6;UQCRFS1;VDAC2;UBB;SDHC;TUBB4B;NDUFS8;GABARAPL2;COX5B;UQCRC2;ADRM1;PSMB4;NDUFS6;COX6A1;PSMA1;ATXN2L;PARK7;NDUFB8;ATF4;PSMD7;ATP5F1C;ATP5PF;NDUFB11;COX7A2;PSMA6;COX8A,wald_stat,KEGG_2021_Human
Retrograde endocannabinoid signaling,-1.3644792236823398,0.18452433066591958,0.10526315789473684,NDUFA6;GNAI2;GNB1;NDUFS8;NDUFS6;NDUFB8;GNB2;NDUFB11,wald_stat,KEGG_2021_Human
Non-alcoholic fatty liver disease,-1.3487992054749185,0.18761991479951873,0.03225806451612903,NDUFA6;UQCRFS1;CDC42;SDHC;NDUFS8;COX5B;UQCRC2;NDUFS6;FOS;COX6A1;NDUFB8;ATF4;NDUFB11;COX7A2;COX8A;PRKAG1;COX4I1;COX6C;NDUFA13,wald_stat,KEGG_2021_Human
Diabetic cardiomyopathy,-1.3437176804504298,0.18011988770012902,0.08695652173913043,VDAC1;NDUFA6;UQCRFS1;VDAC2;SDHC;NDUFS8;GAPDH;COX5B;UQCRC2;NDUFS6;COX6A1;NDUFB8;ATP5F1C;ATP5PF;NDUFB11;COX7A2;COX8A;COX4I1;ATP5F1D;COX6C;NDUFA13,wald_stat,KEGG_2021_Human
Neutrophil extracellular trap formation,-1.3364684756970215,0.17684384247666743,0.06976744186046512,VDAC1;VDAC2;ITGAM;ACTB;HMGB1;H2AX;H2AZ1;ACTG1;H3-3A,wald_stat,KEGG_2021_Human
Prion disease,-1.3318156684723346,0.17056547180675138,0.001,VDAC1;PSMB1;CSNK2B;NDUFA6;UQCRFS1;VDAC2;SDHC;TUBB4B;NDUFS8;COX5B;UQCRC2;ADRM1;PSMB4;NDUFS6;COX6A1;PSMA1;NDUFB8;ATF4;PSMD7;ATP5F1C;ATP5PF;NDUFB11;COX7A2;PSMA6;COX8A,wald_stat,KEGG_2021_Human
Phagosome,-1.265719757188764,0.22619318612944836,0.13513513513513514,ITGAM;ACTB;RAB5C;M6PR;TUBB4B;SEC61G;ATP6V0C;ACTG1;TCIRG1,wald_stat,KEGG_2021_Human
NOD-like receptor signaling pathway,-1.2572787922330706,0.22298632992679743,0.06666666666666667,VDAC1;NFKBIA;VDAC2;PKN1;GABARAPL2;GBP2,wald_stat,KEGG_2021_Human
Salmonella infection,-1.2320409754788566,0.24188481675392667,0.07142857142857142,ARPC3;S100A10;NFKBIA;ACTB;CDC42;RAB5C;PKN1;M6PR;TUBB4B;GAPDH;DYNLL1;FOS;BRK1;ACTG1;PFN1;ARPC1B;HSP90AA1;DYNLT1;ARPC2;ARPC5L;BIRC2;KPNA4;RHOA;TXN,wald_stat,KEGG_2021_Human
Bacterial invasion of epithelial cells,-1.2219304428589983,0.24419802066057472,0.11009174311926606,ARPC3;ACTB;CDC42;ACTG1;ARPC1B;ARPC2;ARPC5L;RHOA,wald_stat,KEGG_2021_Human
