Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,-1.3909102687543446,0.7222475308439041,0.001,VDAC1;NDUFA6;UQCRFS1;NDUFS8;COQ10B;COX5B;UQCRC2;NDUFS6;LDHA;COX6A1;NDUFB8;ATP5F1C;ATP5PF;NDUFB11;COX8A;BSG;COX4I1;ATP5F1D;COX6C;NDUFA13;UCP2;ATP5MF,wald_stat,Reactome_2022
KEAP1-NFE2L2 Pathway R-HSA-9755511,-1.3624109791365375,0.7948200221538032,0.078125,PSMB1;CSNK2B;CREBBP;UBB;PSMB4;MAP1LC3B;PSMA1;ATF4;PSMD7;PSMA6;PSMA3,wald_stat,Reactome_2022
Dual Incision In TC-NER R-HSA-6782135,-1.3596060392041984,0.7513686224230214,0.12804878048780488,POLR2J;UBB;POLR2K;XPA,wald_stat,Reactome_2022
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,1.3583604616371694,0.9202274610385982,0.0704070407040704,KIF2A;CYTH1;DYNC1H1;KDELR2;GCC2;GOLGA4;NAA38;KIFAP3;ARFGAP3;ARF4;RAB9A;KDELR1;TMED9;CAPZB;TMED2;DCTN3;TGOLN2;RAB1B,wald_stat,Reactome_2022
Oncogenic MAPK Signaling R-HSA-6802957,1.3432423925715193,0.9753159572801882,0.09404761904761905,MAPK1;AKAP9;PPP1CC;ZC3HAV1;SND1;CSK;FXR1;CALM1;TLN1;AGK;IQGAP1,wald_stat,Reactome_2022
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,-1.3421291394874915,0.7697012943403139,0.08843537414965986,CHD4;POLR2K;RBBP7;H2AX;H2AZ1,wald_stat,Reactome_2022
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",1.3397288264108325,0.9461026185289317,0.01701701701701702,CDC42SE2;KIF2A;TAGAP;CDKN1B;ARHGAP25;ARHGEF3;DYNC1H1;ARHGAP45;SPTAN1;KDM4C;PPP2R1A;KTN1;PHIP;MAPK1;ADD3;CCT2;FNBP1;MYH9;LBR;STK38;BUB3;STOM;PPP1CC;PPP2R5C;DEF6;ARHGEF1;ARHGAP30;RAP1GDS1;ITSN2;LCK;RHOH;IQGAP2;FMNL1;YWHAZ;CYFIP2;ARHGAP15;WIPF1;ARFGAP3;GNA13;ZAP70;HMOX2;NUDC;DOCK10;RAB9A;MYL12B;ABI1;CSK;CAPZB,wald_stat,Reactome_2022
PTEN Regulation R-HSA-6807070,-1.3356260723212534,0.7496686934130146,0.05,PSMB1;CSNK2B;CHD4;UBB;LAMTOR5;RBBP7;CBX4;PSMB4;LAMTOR1;MAF1;MKRN1;PSMA1;PSMD7;PSMA6;PSMA3,wald_stat,Reactome_2022
ER-Phagosome Pathway R-HSA-1236974,-1.3304788249641317,0.7260821783991697,0.04285714285714286,PSMB1;UBB;HMGB1;PDIA3;SEC61G;PSMB4;PSMA1;PSMD7;PSMA6;TAPBP;PSMA3;VAMP8,wald_stat,Reactome_2022
Cellular Senescence R-HSA-2559583,1.3290556918102874,0.972983037592865,0.0932475884244373,ETS1;CDKN1B;TNRC6B;UBA52;MAPK1;H1-4;H1-3;CABIN1;UBN1;ATM;ANAPC16;TINF2;EHMT1,wald_stat,Reactome_2022
Autophagy R-HSA-9612973,-1.3287479750088225,0.6928865909813915,0.0449438202247191,VDAC1;CSNK2B;UBB;LAMTOR5;GABARAPL2;DYNLL1;LAMTOR1;MAP1LC3B;PARK7;HSP90AA1;PRKAG1,wald_stat,Reactome_2022
Assembly Of Pre-Replicative Complex R-HSA-68867,-1.3241937134224302,0.6708132364613224,0.08108108108108109,PSMB1;UBB;H2AX;H2AZ1;PSMB4;UBE2S;PSMA1;PSMD7;PSMA6;PSMA3;PSME2;H2AZ2;PSME1;PSMB10;H3-3B;PSMD13,wald_stat,Reactome_2022
Opioid Signaling R-HSA-111885,1.3119550581958883,1.0,0.1163895486935867,PPP3CC;GNG2;PPP2R1A;MAPK1;PPP1CA,wald_stat,Reactome_2022
Late Phase Of HIV Life Cycle R-HSA-162599,-1.3107632761586918,0.6782959596928704,0.11235955056179775,POLR2J;UBB;POLR2K;GTF2A2;RAN;FURIN;RANBP1;CCNT1;POLR2G;POLR2E;TAF15,wald_stat,Reactome_2022
Interleukin-1 Signaling R-HSA-9020702,-1.3093465127855557,0.6510109952322543,0.0847457627118644,PSMB1;NFKBIA;MAP3K8;UBB;HMGB1;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3;PSME2;S100B;PSME1;PSMB10,wald_stat,Reactome_2022
