Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
protein-DNA Complex Organization (GO:0071824),1.6164696771255416,0.4351860022665962,0.009925558312655087,HDAC1;HMG20A;GATAD1;HDAC8;SUPT4H1;PARP10;HDAC5;CBX3;EHMT1;PHF19;ATRX;HMGN4,wald_stat,GO_Biological_Process_2023
Regulation Of Chromosome Organization (GO:0033044),1.609216216082525,0.44006417822079164,0.00702576112412178,UCHL5;XRCC5;NSMCE3;SMC6;INO80D;HDAC8;HNRNPD;INO80B;SMG1;RUVBL1,wald_stat,GO_Biological_Process_2023
Cytoplasmic Microtubule Organization (GO:0031122),1.6063121477989275,0.4310532823658469,0.004662004662004662,CCDC88C;KPNB1;KATNA1;SLAIN2;RAB11A;MBD1;HOOK2;SLAIN1,wald_stat,GO_Biological_Process_2023
Regulation Of Protein Autophosphorylation (GO:0031952),-1.6062981005034878,0.5140042459884776,0.022263450834879406,RAP2C;CALM3;MVP;CALM1;TAOK2;TESK1;DDX3X;ENG,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),-1.605878086415068,0.49798178261276693,0.02577319587628866,RAC1;ENC1;PTPRJ;S100A10;GFUS;CIB1;TSC1;PLEKHA2;GSK3B;PTK2B;EFEMP2,wald_stat,GO_Biological_Process_2023
Protein Secretion (GO:0009306),1.6058780826419974,0.41500476535229097,0.007042253521126761,GOLPH3;MIA3;PREB;PRF1;GSDMD;TVP23B;PORCN;PCSK5;TMEM167A;KLRG1,wald_stat,GO_Biological_Process_2023
Sprouting Angiogenesis (GO:0002040),-1.6045095550898327,0.4865276826176261,0.02276707530647986,JMJD6;AKT1;TGFB1;VEGFB;OTULIN,wald_stat,GO_Biological_Process_2023
DNA Repair-Dependent Chromatin Remodeling (GO:0140861),1.602881404981463,0.4085833500612995,0.04195804195804196,HDGFL2;HPF1;ASF1A;UBR5,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Protein Polymerization (GO:0032272),-1.6028117398711086,0.4780820407843009,0.021778584392014518,MAPRE1;TWF1;SSH1;TWF2;PFN1;TBCD;STMN1,wald_stat,GO_Biological_Process_2023
Establishment Of Endothelial Barrier (GO:0061028),-1.5979838657240224,0.4823711961204431,0.02462121212121212,RAB1A;RAP2C;PDE4D;RAPGEF1,wald_stat,GO_Biological_Process_2023
