feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
A1BG,0.8573548371619203,-0.0016886343517577916,0.022163126060700925,-0.8500185222320958,0.39531478852528856,
A2M,1.7068523250993919,0.0021929851901321294,0.04742038659219693,0.6296055007845965,0.5289527237071459,
A2M-AS1,10.34137920573571,0.002315142538876465,0.03246339664590243,0.613759451171393,0.5393742959461463,0.8750644189670713
AAAS,7.204249371456944,2.8909054356559347e-05,0.04585433671510901,0.014845531783448185,0.9881554144656768,0.9972755775087476
AACS,0.6533071252456544,0.0015858604422486669,0.06589151897011875,1.004086339531078,0.31533699924622405,
AAGAB,10.743628652718472,0.009100040077134997,0.05352404416858254,2.5354726517454935,0.011229569639824598,0.28658477039716745
AAK1,90.46890728603104,0.026227068757645453,0.06183332556387403,1.706043582554154,0.08799996543431375,0.5600122557379471
AAMDC,1.3438150206976183,0.0015034298604007157,0.07815430711471977,1.2970888143804657,0.19460062975738768,
AAMP,25.232941378673637,0.00677311926381115,0.06642108626288169,0.7914661424695477,0.42867202602759,0.8249054022820278
AAR2,8.614997894598963,0.0015593494157394537,0.09554888357694087,0.5075980285688432,0.6117352734749557,0.89761054166093
AARS1,3.8566739693037535,0.003609095524320021,0.04111573759551839,1.2935096715713328,0.195834841224096,0.6796232816511518
AARS2,1.136781037417694,0.00035538639646954823,0.03546391507497533,-0.0880424416008541,0.9298429435744946,
AARSD1,9.738647577693087,0.0025101552635842196,0.06813177646687343,0.9203623296278047,0.3573834472510101,0.7900912489581067
AASDH,2.9334438927864235,0.0007199109019696521,0.01905140779245653,0.39667286466471524,0.6916087128457891,0.9264951143692948
AASDHPPT,15.066238825223458,0.0014826976718584656,0.05848341080957015,0.3635459116050451,0.7161971229758681,0.9351850289847852
AASS,0.3668836100569357,-0.0003893231997037943,0.09531129730810584,-0.5057727477435175,0.6130161919189243,
AATF,33.046037653039434,0.00861645091548723,0.3667741239920713,1.1225303237090831,0.2616370218491266,0.7256118670709683
ABALON,0.09039213289154774,5.514904487110126e-05,0.22909706777178998,0.16626921953840054,0.8679450880990414,
ABAT,0.5754963164836243,0.000321986263603404,0.10763762842239304,0.5160750915800411,0.6058019639720758,
ABCA2,21.97844953431692,0.007396725151281052,0.04909868236445958,1.430258542536407,0.15264282872885704,0.638146619933759
ABCA3,1.1775375112545288,0.00035445312518278673,0.033153311916106355,-0.3736480331257132,0.708666192809896,
ABCA5,4.801712352067507,9.999809234502834e-05,0.02997764558791349,0.037651608995786456,0.9699654590399112,0.995101429010991
ABCA7,3.6290782859558623,0.0020733465741407504,0.03215082136753931,1.243724513756229,0.2136009706961398,0.6909150299737187
ABCB1,24.154936783363365,-0.013911333662521938,0.060769924275311506,-1.8596605837639977,0.06293356199806478,0.49785658599742966
ABCB10,1.671888297924091,0.0012059540313099565,0.04774827239708604,0.5950514376479221,0.551809088364841,
ABCB7,5.4893900055813045,0.002548806716747926,0.03881634607990047,0.5881077266372654,0.5564599872047333,0.880210254936456
ABCB8,5.7769973493923,0.007391580870746391,0.048008361428838034,3.9212173874224936,8.810273575952783e-05,0.038620093345882435
ABCC1,3.0034425625063554,0.002446459265336589,0.044887154614742304,0.6987205238526625,0.4847267050788715,0.8567797453149313
ABCC10,5.351611505395212,0.0056287004863701685,0.03452254688974528,1.5510963125782304,0.12087860474665235,0.6072482524247125
ABCC4,0.5463889922177878,0.000768685604820299,0.052933178346278795,0.2564949991643582,0.79756864140825,
ABCC5,3.794773836187365,0.0026740570090411585,0.018882405129877624,1.0843694036705813,0.2782010440022439,0.7386486238367334
ABCD1,0.6538593484335893,-0.00012294709845538974,0.03480989689440936,0.06673722558411783,0.9467908986280471,
ABCD2,0.7801968448374949,0.0015507877711186968,0.043998599620932714,0.49422943112392725,0.62114415672184,
ABCD3,6.144137627401291,0.0052604364973164825,0.046298524271753315,2.146085703071708,0.031866141707203255,0.41553239221943883
ABCD4,12.123778894046495,0.003183876204137688,0.031270695842511444,0.7758902757019531,0.437813774750907,0.8327988335048017
ABCE1,6.884232140805232,0.0024345181677914965,0.04775036114288101,0.698282120771935,0.48500077831544386,0.8569005931704728
ABCF1,40.49971944187057,-0.013603870536291801,0.07513417517028623,-1.0783912361191095,0.28085919639678947,0.7416702553765566
ABCF2,6.10386723522576,-0.0019440093318558707,0.04221474203726936,-0.5577675630256008,0.5770031151152588,0.8825818315204561
ABCF3,8.108993284841421,0.0030646725261301495,0.023943166239026373,0.9192242205231836,0.3579783049934996,0.7900912489581067
ABCG1,1.059060112797996,-0.0020392881562900115,0.042619009086472266,-0.4518231782468116,0.6513963705983447,
ABHD10,3.111747474292036,0.0028485193758308633,0.03956779476024225,0.8368650096779046,0.40266845035921583,0.8120934484646486
ABHD11,3.424192675495837,0.0006626781872443681,0.08439529216389109,0.4045776421596386,0.6857879956264601,0.9245681482124557
ABHD12,17.630128754541115,0.00608556249127586,0.08629987220312331,1.104771396396769,0.26925865767120705,0.731582187393733
ABHD13,8.917326278328732,-0.5829209798684026,0.2501483317433209,-2.9343871784830755,0.0033420702803919557,0.19714678716219466
ABHD14A,27.2088447855054,0.02064983721642095,0.0776178865896383,2.1704742994070783,0.029970933540921812,0.4108188844875144
ABHD14B,27.94842654095519,0.01334208942035675,0.06969074207512685,2.645113770136352,0.008166345482667491,0.25599940980659247
ABHD15,11.714380999223243,-0.005694189361942413,0.05867245164474828,-1.5287086586097862,0.12633668483716579,0.6134459270712905
ABHD16A,14.182853411845981,0.0028880631911805035,0.032320781308638066,0.6925649168641725,0.48858263347566233,0.8589099009528869
ABHD17A,299.5801579233849,0.018031161320608294,0.05267469784492151,1.3088045265307586,0.1906005732653363,0.6740412222752359
ABHD17B,5.333804601026014,0.0014576452467522166,0.02678315729341353,0.6807098181966238,0.4960551225824681,0.861487603317931
ABHD17C,0.4936991964500761,0.0008979689894692883,0.06979123876557937,0.5876053370142816,0.5567972279151183,
ABHD18,5.800416941599053,0.0017325906463122427,0.04190443039068276,0.5752018420185113,0.5651547971579616,0.8825818315204561
ABHD2,24.933817444715242,0.0061039865778460675,0.06751082224477291,0.8928613639093071,0.3719314197495297,0.7996632833160691
ABHD3,13.757452525542654,0.004152406993821014,0.027475152272942456,0.8812969975100194,0.37815709077408177,0.8019113586116852
ABHD4,5.427737895472598,0.003893956759905257,0.09203184751289188,0.9580112244114964,0.3380570986248099,0.7799891300469732
ABHD5,6.484352081770031,0.0017665112803501195,0.16365247762416454,0.8952834220973503,0.3706355999483263,0.7981059060238445
ABHD6,1.7485302373208575,0.0019877107785246707,0.03735971058754852,0.7070673410632847,0.47952463034996917,
ABHD8,0.6652099586180881,0.001164532462265917,0.02321001903620985,1.0648627535796282,0.2869380422516924,
ABI1,43.0764597948602,0.011983950929638035,0.13100941369387586,1.1045587279055284,0.2693508429795314,0.731582187393733
ABI2,5.570971615981285,0.002300458802251686,0.026240381274459643,0.9810529337461612,0.3265666387337005,0.7724875557456031
ABI3,106.6073714531633,0.011567732070980274,0.08312296609647972,1.0322176422454392,0.30197017214373023,0.7555808719800468
ABITRAM,0.1791444950291577,0.0005284864108432035,0.145708740928514,0.22702741541442675,0.820402424282024,
ABL1,3.7428921148866876,0.0015381273917664472,0.03389634472674743,0.32717237143418654,0.7435375163806459,0.9463212525794817
ABL2,1.3307945434190336,-0.0006285220552845672,0.03394749745466412,-0.4277719604520467,0.6688171530475532,
ABLIM1,21.93912332455454,-0.005370139042424637,0.042491078934746115,-1.7410617634768073,0.08167275278276055,0.5453632201945624
ABR,12.841750842742643,0.004994296448428001,0.13847987919436314,1.2499455297578344,0.21131944589094243,0.6901273001383907
