Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
VEGFR2 Mediated Vascular Permeability R-HSA-5218920,-1.6127031082820389,0.40382777228942945,0.017241379310344827,PKN1;AKT1;ARHGEF7;PKN2;MAPKAP1;MLST8;VAV3;CALM1,wald_stat,Reactome_2022
CD209 (DC-SIGN) Signaling R-HSA-5621575,-1.6109962294171358,0.3825868622967836,0.018556701030927835,PKN1;NRAS;CREBBP;ARHGEF7;PRKCA;PKN2;NFKB1;LYN;RELB;ICAM3,wald_stat,Reactome_2022
RHOJ GTPase Cycle R-HSA-9013409,-1.6099148174198792,0.3613052489093995,0.014613778705636743,PKN1;CDC42;GIT1;ARHGAP21;ARHGEF7;CPNE8;LAMTOR1;PREX1;PKN2;ARHGAP5;ARHGAP26;PIK3R1;WIPF2;TRIO;OPHN1;VANGL1,wald_stat,Reactome_2022
HIV Elongation Arrest And Recovery R-HSA-167287,-1.6040149552795546,0.3559561597990671,0.006097560975609756,ELOA;POLR2C;POLR2D;ELOB;POLR2G;ELL;CCNT1;POLR2E;CCNT2;NELFCD;NELFA;POLR2J;CDK9;NELFB,wald_stat,Reactome_2022
Costimulation By CD28 Family R-HSA-388841,-1.6035354615616906,0.3375250732911588,0.012903225806451613,MAP3K8;PKN1;CDC42;AKT1;HLA-DRB5;ARHGEF7;PPP2CA;PPP2CB;YES1;CD3D;PKN2;PIK3R1;LYN;HLA-DRB1;MAPKAP1;MLST8,wald_stat,Reactome_2022
Mitochondrial Protein Import R-HSA-1268020,-1.5946646714940633,0.3437910890058463,0.006012024048096192,GFER;GRPEL2;TIMM17A;ATP5MC1;TIMM23;TIMM8B;BCS1L;MTX1;FXN;CS;COX19;TOMM22;NDUFB8;GRPEL1;TIMM8A;CHCHD5;TIMM22;TIMM21;TOMM5;TOMM40;PMPCA,wald_stat,Reactome_2022
Apoptotic Execution Phase R-HSA-75153,1.5855218919277272,0.6382706070995581,0.015122873345935728,SPTAN1;KPNB1;FNTA;H1-2;PRKCQ;H1-4;ADD1;H1-3,wald_stat,Reactome_2022
Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788,1.5820193715648057,0.5972891648366495,0.03137254901960784,TGFBR2;UCHL5;XPO1;PPP1CB;MTMR4;PPP1CC;UBC;PPP1R15A;SMAD3;SRFBP1,wald_stat,Reactome_2022
RNA Polymerase II Transcription Termination R-HSA-73856,-1.5784462361707807,0.36994501409715114,0.01059322033898305,U2AF2;RBM8A;ALYREF;MAGOH;WDR33;SLU7;CPSF7;SARNP;DDX39A;RNPS1;THOC7;NCBP1;SRSF9;PABPN1;NUDT21;SRSF5;SRSF2,wald_stat,Reactome_2022
Interleukin-12 Signaling R-HSA-9020591,1.578394984226897,0.5636137871696932,0.026,HNRNPF;STAT4;S100A9;CAPZA1;TCP1;SOD1;IFNG;HNRNPA2B1;RALA;RAP1B,wald_stat,Reactome_2022
Cilium Assembly R-HSA-5617833,1.5756461628983394,0.5342407921244825,0.001,CEP57;TUBA1A;CKAP5;ARF4;TRIP11;CEP250;TCP1;RAB11A;ARL13B;CCT3;KIF3B;SEPTIN2;CNTRL;PAFAH1B1;IFT57;PCNT;CEP290;HAUS1;CEP78;HAUS4;PTGES2;BBS2;SCLT1;CCT4;PDE6D;HDAC6;CCT8;CCT2;CDK5RAP2;DYNC2I1;SFI1;TMEM216;PRKD2;DYNLL1;PCM1;EXOC1;IFT27;TUBB;CEP162;DYNC2H1;BBS9;CEP89;TCTN3;ODF2,wald_stat,Reactome_2022
Class B/2 (Secretin Family Receptors) R-HSA-373080,-1.5661832984470119,0.3860936163050034,0.04219409282700422,GNAS;GNB1;VIPR2;GNGT2;PTRH2;PTCH2,wald_stat,Reactome_2022
Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238,-1.5531830514143805,0.40526918481358726,0.020703933747412008,ELOA;POLR2C;POLR2D;ELOB;POLR2G;ELL;CCNT1;POLR2E;NELFCD;NELFA;POLR2J;CDK9;NELFB,wald_stat,Reactome_2022
mRNA Splicing - Major Pathway R-HSA-72163,-1.544348663590689,0.4133548170297732,0.001,U2AF2;SF3B6;RBM8A;ALYREF;CRNKL1;SRSF10;MAGOH;WDR33;RBM5;SNRNP27;CWC25;PHF5A;SNW1;CWC15;BUD31;U2SURP;SYF2;EFTUD2;TRA2B;SLU7;PTBP1;CPSF7;SNRPB2;HNRNPH1;POLR2C;POLR2D;SMNDC1;RNPS1;PQBP1;HNRNPL;CTNNBL1;NCBP1;TFIP11;POLR2G;SRSF9;PABPN1;NUDT21;SRSF5;SRSF2;SNRPC;CDC5L;PCBP1;CPSF6,wald_stat,Reactome_2022
