Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Androgen Response,-0.9894698358344881,0.5492527287993283,0.48623853211009177,B4GALT1;GUCY1A1;SAT1;DNAJB9;ARID5B;IDI1;GNAI3;ELK4;SRP19;FADS1;PMEPA1;NGLY1;AKT1;SMS;ZMIZ1;GSR;ADRM1;B2M;RRP12;ELOVL5;ADAMTS1;INPP4B;VAPA;SEC24D;ACTN1;RAB4A;HMGCR,wald_stat,MSigDB_Hallmark_2020
Interferon Alpha Response,0.9772111287978734,1.0,0.5469432314410481,RNF31;TRAFD1;DDX60;MOV10;PARP9;IFIT3;HELZ2;OASL;CMTR1;TRIM5;PARP12;TAP1;IRF9;PSMB9;TMEM140;PSMB8;CASP1;TRIM25;RTP4;PNPT1;TRIM21;IRF2;IFITM1;IRF7;PLSCR1,wald_stat,MSigDB_Hallmark_2020
Xenobiotic Metabolism,0.9474060640350395,1.0,0.5882978723404255,PTGDS;TMBIM6;ATP2A2;MCCC2;PSMB10;ALDH9A1;CYFIP2;MAN1A1;TNFRSF1A;GCLC;CYB5A;CES1;PINK1;DHRS7;GSS;PMM1;PDLIM5;COMT;ALAS1;GSTM4;CBR1;MTHFD1;FAS;CNDP2;ETFDH;FAH;PEMT;DDT;LONP1;PGD;AKR1C3;DCXR,wald_stat,MSigDB_Hallmark_2020
Myogenesis,-0.9414283068522228,0.642852644836272,0.6416666666666667,RIT1;GADD45B;FHL1;GSN;ABLIM1;DENND2B;FOXO4;SPARC;SORBS3;LSP1;IFRD1;NCAM1;SIRT2;BHLHE40,wald_stat,MSigDB_Hallmark_2020
E2F Targets,-0.9404144945708507,0.6068010075566751,0.6388888888888888,H2AX;MKI67;NME1;RNASEH2A;SMC3;CKS1B;CENPM;TRA2B;SRSF2;RAD21;HMGB2;SLBP;PTTG1;DUT;DNMT1;MCM4;MCM2;PRPS1;USP1;TCF19;H2AZ1;RAN;RRM2;KIF22;STMN1;PHF5A;RAD1;MCM3;UBE2S;SMC4;MSH2;RANBP1;DCK;SMC1A;CKS2;TACC3;ATAD2;HELLS;KPNA2;NAP1L1;HMGA1;NAA38;GINS4;LYAR;LBR;PCNA,wald_stat,MSigDB_Hallmark_2020
PI3K/AKT/mTOR  Signaling,0.9373031974734697,1.0,0.5976394849785408,YWHAB;MAPK9;SLA;CDK4;TSC2;FASLG;TNFRSF1A;PLCG1;CLTC;CDKN1B;ARPC3;PPP1CA;PIK3R3;TRAF2;TBK1;IRAK4;ACTR3;MAP2K6;RPTOR;ATF1;CAB39;GSK3B,wald_stat,MSigDB_Hallmark_2020
Wnt-beta Catenin Signaling,0.9369031428740753,1.0,0.5813953488372093,MAML1;PTCH1;CCND2;HDAC5;TP53;CUL1,wald_stat,MSigDB_Hallmark_2020
TGF-beta Signaling,0.9253819135652677,1.0,0.6042402826855123,BMPR2;HIPK2;SMURF2;PPP1CA;PPM1A;ARID4B;THBS1;RHOA;SLC20A1;BMPR1A;TGFBR1,wald_stat,MSigDB_Hallmark_2020
DNA Repair,0.9211132752130125,1.0,0.6586888657648283,TARBP2;USP11;BOLA2;SF3A3;RFC2;NME4;POLR3C;SUPT4H1;ERCC5;DDB2;TAF6;MRPL40;ERCC4;NCBP2;RFC4;NUDT21;TP53;RPA2;GTF2H3;TAF9;GTF2H5;POLR2D;RBX1;AGO4;RAE1;SMAD5;ERCC3;LIG1;GMPR2;POLR2C;BCAP31;MPG;POLL;GTF2B;ERCC8;CLP1;AK1;ERCC1;POLA2,wald_stat,MSigDB_Hallmark_2020
Reactive Oxygen Species Pathway,0.9113648604705349,1.0,0.6191562143671607,PDLIM1;SOD2;MBP;SOD1;PFKP;PRDX4;GCLC,wald_stat,MSigDB_Hallmark_2020
KRAS Signaling Dn,0.8957756964969714,1.0,0.6583034647550776,COQ8A;MFSD6;MAST3;COPZ2;PDK2;IFNG;SPHK2;LFNG;KMT2D;MTHFR;PDE6B;CAMK1D;PTPRJ;GTF3C5;GAMT;IFI44L;SLC29A3;SPTBN2,wald_stat,MSigDB_Hallmark_2020
Myc Targets V2,0.8867393532521058,1.0,0.6655092592592593,PES1;RABEPK;GNL3;FARSA;TBRG4;CDK4;DDX18;NOLC1;MCM5;NOC4L;NIP7;CBX3,wald_stat,MSigDB_Hallmark_2020
Cholesterol Homeostasis,0.8842535052790262,1.0,0.68140589569161,LSS;SREBF2;PCYT2;MVK;FDPS;NFIL3;ATXN2;ABCA2,wald_stat,MSigDB_Hallmark_2020
Interferon Gamma Response,0.8721942025142493,1.0,0.7701030927835052,EIF4E3;RNF31;STAT3;TRAFD1;DDX60;SOD2;PSMB10;ITGB7;CMKLR1;IL10RA;SLAMF7;IFIT3;HELZ2;PFKP;OASL;CMTR1;PTPN1;VAMP8;KLRK1;ST3GAL5;RNF213;PSMB2;HIF1A;STAT1;PARP12;TAP1;IRF9;PSMB9;STAT4;NCOA3;LATS2;PSMB8;CASP1,wald_stat,MSigDB_Hallmark_2020
Coagulation,0.848506160477974,1.0,0.7383720930232558,PRSS23;USP11;WDR1;DUSP14;GNB2;ISCU;THBS1;CAPN2;PLEK,wald_stat,MSigDB_Hallmark_2020
UV Response Up,0.7914711551211382,1.0,0.8636363636363636,TMBIM6;SOD2;BSG;ACAA1;KLHDC3;RPN1;RFC4;CYB5B;NUP58;NXF1;BCL2L11;TAP1;CCND3;ALAS1;FKBP4;CYB5R1;PRPF3;TGFBRAP1;GRINA;PSMC3;SIGMAR1;RASGRP1;UROD;RXRB;STIP1;SELENOW;ENO2;AP2S1;CNP;MGAT1;FEN1;CDC34;MRPL23;YKT6;CDK2,wald_stat,MSigDB_Hallmark_2020
Complement,0.7792245049518471,1.0,0.8764519535374868,S100A9;CTSC;EHD1;GZMB;PSEN1;RCE1;LIPA;PRDM4;AKAP10;PIK3CA;HSPA1A;PSMB9;SIRT6;GNB2;ANXA5;DYRK2;RNF4;CASP1;PPP4C;PLEK;KIF2A;SPOCK2;LAMP2;LCP2;RASGRP1;GNAI2;RAF1;GNG2;IRF2;RBSN;PRCP;DUSP5;IRF7;LTA4H;PLSCR1;GPD2;CEBPB,wald_stat,MSigDB_Hallmark_2020
p53 Pathway,0.7766396003987778,1.0,0.9063786008230452,NDRG1;TRAFD1;RRP8;NOL8;COQ8A;CYFIP2;ERCC5;FAM162A;ZFP36L1;RAD51C;DDB2;TM7SF3;CDKN2A;SP1;CCND2;FDXR;TOB1;VAMP8;STOM;TP53;PITPNC1;PMM1;TAP1;CCND3;ISCU;F2R;FUCA1;CASP1,wald_stat,MSigDB_Hallmark_2020
heme Metabolism,0.7641799652464523,1.0,0.9204545454545454,NNT;NFE2L1;LRP10;HTRA2;ENDOD1;BSG;EZH1;GDE1;KHNYN;KDM7A;CAST;PICALM;PPOX;GCLC;EPB41;DCAF11;CCND3;DCAF10;MGST3;SLC25A37;NEK7;SLC10A3;LAMP2;SLC66A2;UROD;XPO7;CDR2;HTATIP2;VEZF1,wald_stat,MSigDB_Hallmark_2020
Oxidative Phosphorylation,0.7609067758117422,0.9793801304305506,0.9275510204081633,NNT;HTRA2;MRPL15;OGDH;PHYH;CYCS;ATP5PO;PDHB;UQCRH;ACAA1;OAT;NDUFS7;MPC1;IDH3A;MFN2;CYB5A;BDH2;TOMM70;NDUFB3;SLC25A3;LRPPRC;MDH1;ATP6V1D;RHOT2;ATP6V0E1;ACAT1;ISCU;HCCS;ALAS1;ACADSB;COX4I1;UQCRB;NDUFS2;MGST3;TIMM50;COX15;UQCRC1;SDHC;ATP5MC3;RHOT1;AIFM1;TIMM13;ETFDH;NDUFA8;COX6B1;SLC25A11;ATP6AP1;NQO2;MRPL34;ATP5F1B;HADHA;MRPS22;PHB2;NDUFS4,wald_stat,MSigDB_Hallmark_2020
Epithelial Mesenchymal Transition,0.7318775894279612,0.977072842184404,0.8974641675854466,ACTA2;PDGFRB;P3H1;PLOD1;PLOD3;COPA;FLNA;CADM1;GPX7;ITGB1;THBS1;FUCA1,wald_stat,MSigDB_Hallmark_2020
G2-M Checkpoint,0.6790436048461711,0.987498675145734,0.9784615384615385,HIRA;KATNA1;PURA;HNRNPD;MAPK14;ODC1;ODF2;HUS1;CDK4;HSPA8;CASP8AP2;NOLC1;CDKN1B;RBM14;MCM5;RAD23B;RPA2;HIF1A;NASP;SS18;CUL1;G3BP1;NSD2;DR1;TLE3;SLC12A2;CHMP1A;E2F4;MCM6;MTF2;SRSF1;TMPO;CBX1;POLA2;KPNB1;ORC5;CTCF;ILF3;RBL1;CUL3;PAFAH1B1;SFPQ;SMC2,wald_stat,MSigDB_Hallmark_2020
Notch Signaling,0.6440473979847015,0.9736997501703384,0.9280205655526992,ARRB1;CUL1;RBX1;LFNG,wald_stat,MSigDB_Hallmark_2020
