Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Positive Regulation Of Type II Interferon Production (GO:0032729),1.4818259250834238,0.9297222450151801,0.0356718192627824,RASGRP1;CYRIB;PTPN22;HSPD1;CD2;BTN3A2;IL18R1;ISG15;IL12RB2;CD244;TXK,wald_stat,GO_Biological_Process_2023
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),1.4530979424061448,1.0,0.03934426229508197,PTPRC;PIK3CD;FYN;BTN3A3;NFATC2;LCK;PTPN22;PLCG2;ZAP70;SKAP1;CSK;BTN3A2;CD3G;KHDRBS1;FYB1;RBCK1;CD8A;TXK;INPP5D;LIME1,wald_stat,GO_Biological_Process_2023
Regulation Of Tumor Necrosis Factor Production (GO:0032680),1.4326052349244165,1.0,0.04040404040404041,PTPRC;RASGRP1;CX3CR1;HLA-E;PTPN22;PLCG2;CCL3;FCGR3A;FOXP1;CD2;CYBA;FXR1;NLRC3;IFNG;SELENOS,wald_stat,GO_Biological_Process_2023
Intracellular Calcium Ion Homeostasis (GO:0006874),1.4252153382926829,1.0,0.07345971563981042,TPT1;STIM2;CCL3;PDZD8;MCUB;ANXA6;BAX;MICU2;ATP2B4;HERPUD1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1.4121531079051148,1.0,0.06300114547537228,RASGRP1;CCND2;ADRB2;SH2D1A;CCND3;RGCC;CIB1;CALM1;ERP29;IFNG,wald_stat,GO_Biological_Process_2023
Protein Dephosphorylation (GO:0006470),1.4106476930061462,1.0,0.06292134831460675,PPP3CC;PTPRC;PPP2R1A;PPP1CA;PPP1CC;PPP2R5C;PTPN22;PPM1B;CTDSP1;PPP1R15B;PTPN1;PTPN7,wald_stat,GO_Biological_Process_2023
Regulation Of Translational Initiation (GO:0006446),1.404614656288276,1.0,0.0515695067264574,EIF4A2;EIF3B;EIF4B;EIF4G2;UHMK1;EIF3E;NPM1;EIF5B;PPP1R15B;KHDRBS1;DNAJC3;YTHDF2,wald_stat,GO_Biological_Process_2023
Positive Regulation Of DNA Metabolic Process (GO:0051054),1.4042140025597816,1.0,0.06990521327014218,ATRX;SMCHD1;PPP1R10;SMARCA5;UCHL5;RGCC;TINF2,wald_stat,GO_Biological_Process_2023
Regulation Of Protein Phosphorylation (GO:0001932),1.3921658152961203,1.0,0.05155746509129968,CCDC88C;RASGRP1;FYN;CCND2;PHIP;STK4;FGR;NOP53;CCND3;CIB1;PRKDC;NPM1;CD74;PPP1R15B;FXR1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),1.3916218566973715,1.0,0.07656065959952886,CYCS;FYN;REST;CYFIP2;CASP8,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),1.3906639363619493,0.9708452019521192,0.08158508158508158,PTPRC;RASGRP1;HLA-E;PLCG2;CCL3;FCGR3A;CD2;CYBA,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),1.3906639363619493,0.9708452019521192,0.08158508158508158,PTPRC;RASGRP1;HLA-E;PLCG2;CCL3;FCGR3A;CD2;CYBA,wald_stat,GO_Biological_Process_2023
Peptidyl-Serine Phosphorylation (GO:0018105),1.389483014600287,0.9341660636893262,0.06404494382022471,PRKCH;MAPK1;STK38;STK4;GPI;UHMK1;GSK3B;ATM;PRKDC;PAK2;SRPK2;PRKX,wald_stat,GO_Biological_Process_2023
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),-1.3822230081527405,0.3051431855186285,0.044444444444444446,NDUFA6;COX17;UQCRFS1;NDUFS8,wald_stat,GO_Biological_Process_2023
