Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
IL-6/JAK/STAT3 Signaling,-1.2921098316044706,0.13480199318122213,0.05357142857142857,MAP3K8;SOCS1;IFNGR1;CD44;IL18R1;IL2RG;PTPN2;IRF1;IL4R;SOCS3;CD38;IL15RA,wald_stat,MSigDB_Hallmark_2020
Apical Junction,1.2715558401464229,0.7319799941159164,0.09229098805646037,ATP1A3;INPPL1;PCDH1;CAP1;MAPK14;CERCAM;NF1;MAPK13;ADAM15;PLCG1;MYH9;SHC1;PIK3R3;MYL12B;HADH;ITGB1;DHX16;VASP;NF2;ARPC2;ZYX;SYMPK;GNAI2;CTNNA1;AKT3;THBS3;MAP4K2;CRAT;ACTG1;MYL9;LIMA1,wald_stat,MSigDB_Hallmark_2020
Apoptosis,-1.222320227484292,0.1967537954949442,0.024390243902439025,DIABLO;IER3;GADD45B;IFNGR1;CYLD;CD69;SAT1;GSN;PDCD4;DPYD;CD44;CFLAR;GCH1;PMAIP1;IFITM3;CREBBP;CASP4;DNAJC3;HMGB2;SC5D;TIMP1;TSPO;ETF1,wald_stat,MSigDB_Hallmark_2020
KRAS Signaling Up,-1.2073866302232978,0.19722003671649618,0.060240963855421686,IL7R;TRIB2;CTSS;GUCY1A1;ABCB1;ID2;MMD;CCSER2;IL2RG;GADD45G;GYPC;IRF8;LCP1;TRAF1;HDAC9;DUSP6;F13A1;RGS16;USP12;LAT2;BIRC3,wald_stat,MSigDB_Hallmark_2020
Allograft Rejection,-1.1552183498023076,0.2510073194573588,0.16666666666666666,SOCS1;CD7;HLA-A;CD96;CTSS;IFNGR1;NME1;IL18RAP;IL2RB;TAPBP;EIF3J;SRGN;NPM1;GZMA;IL2RG;CRTAM;WAS;GPR65;SIT1;CD3E;IRF8;TIMP1;TRAT1,wald_stat,MSigDB_Hallmark_2020
Spermatogenesis,1.0828167465991902,1.0,0.35805330243337197,PIAS2;PSMG1;RFC4;RAD17;TOPBP1;MLF1;IFT88;NF2;SIRT1;CHFR;CSNK2A2;IP6K1;MLLT10;ZC3H14;BRAF;MTOR;SLC12A2,wald_stat,MSigDB_Hallmark_2020
Unfolded Protein Response,-1.0689718768224457,0.4017833726724364,0.2608695652173913,SLC7A5;H2AX;DDIT4;CKS1B;DNAJB9;NPM1;DNAJC3;EXOSC4;LSM4;ATF4;SRPRB;PDIA6;EDEM1;EXOSC10;EIF4G1;HYOU1;HSPA5;CALR;POP4;MTREX;EIF4A1;HERPUD1;BAG3;HSP90B1;KIF5B;EIF4E;LSM1;SLC1A4;TSPYL2;NABP1;EXOSC5;NFYB;WIPI1;YWHAZ,wald_stat,MSigDB_Hallmark_2020
Mitotic Spindle,1.0452347349463043,1.0,0.38650306748466257,PALLD;KATNA1;ARHGEF7;SPTAN1;RABGAP1;RALBP1;MAP1S;PIF1;ARHGEF3;ARHGAP10;NF1;TUBGCP6;HDAC6;ARFGEF1;FLNA;CAPZB;KIF3B;MYH9;PPP4R2;EPB41;PCNT;KATNB1;WASF2;BCL2L11;LRPPRC;CNTROB;ROCK1;UXT;PDLIM5;RHOT2;CLIP1;EZR;TUBGCP2;ARHGEF2;ABR;SEPTIN9;MARK4;BIN1;ALS2,wald_stat,MSigDB_Hallmark_2020
mTORC1 Signaling,-1.0220646579617294,0.4935342653674676,0.4074074074074074,ALDOA;RIT1;SLC7A5;HSPD1;HSPE1;DDIT4;SLC1A5;ATP5MC1;RAB1A;FKBP2;IDI1;TUBA4A;SC5D;TMEM97;NFKBIB;NIBAN1;PPA1;P4HA1;MCM4;EDEM1;MCM2;ETF1;EPRS1;IFRD1;RRM2;GBE1;PSMA4;HSPA5;FADS1;CALR;TES,wald_stat,MSigDB_Hallmark_2020
Bile Acid Metabolism,1.0214547972163492,1.0,0.4280898876404494,PHYH;ALDH9A1;ABCD3;SLC35B2;SOD1;FDXR;SCP2;PECR;MLYCD;ABCA2;GNPAT;ACSL5;HSD17B11;SLC22A18,wald_stat,MSigDB_Hallmark_2020
Hypoxia,-1.0207466778843097,0.46157880933648043,0.4897959183673469,ALDOA;MAFF;IER3;DDIT4;IRS2;RBPJ;JMJD6;TIPARP;WSB1;FOSL2;P4HA1;PFKFB3;ZFP36;XPNPEP1;GBE1;PGM2;HSPA5;TES;PRDX5;PRKCA;LDHA;BHLHE40;NOCT,wald_stat,MSigDB_Hallmark_2020
Adipogenesis,1.0195004041267561,1.0,0.44891640866873067,ABCB8;QDPR;SLC25A1;MRPL15;PHYH;JAGN1;ATP5PO;DHRS7B;AK2;ELMOD3;CHCHD10;COQ9;SLC66A3;SOD1;STAT5A;PEX14;SCP2;PREB;TOB1;IDH3A;BAZ2A;STOM;MIGA2;DHRS7;HADH;RTN3;ARAF;MTCH2;SAMM50;DRAM2;COQ5;RREB1;MGST3;CMPK1;UBC;SDHC;UQCRC1;GPHN;AIFM1;CRAT;REEP5;UCK1;FAH;DHCR7;PEMT;DDT;GHITM;GPD2;TANK;ATP1B3;UBQLN1;DLAT;DECR1;GPAT4;ESYT1,wald_stat,MSigDB_Hallmark_2020
Interferon Alpha Response,1.0149927533222918,1.0,0.4612903225806452,RNF31;TRAFD1;DDX60;MOV10;PARP9;IFIT3;HELZ2;OASL;CMTR1;TRIM5;PARP12;IRF9;TAP1;PSMB9;TMEM140;PSMB8;CASP1;TRIM25;RTP4;PNPT1;TRIM21;IRF2;IFITM1;IRF7;PLSCR1;IFI44L,wald_stat,MSigDB_Hallmark_2020
Glycolysis,1.0109752292017309,1.0,0.44895833333333335,CHST12;PGAM1;B3GAT1;MED24;ALDH9A1;FAM162A;PYGB;ANKZF1;CHPF2;PLOD1;SOD1;PFKP;TPI1;ME2;PKM;RARS1;AKR1A1;GCLC;CYB5A;GMPPA;NASP;GNPDA1;CITED2;MDH1;COG2;SRD5A3;HS2ST1;COPB2;FKBP4;PPIA;GMPPB;SDHC;KIF2A,wald_stat,MSigDB_Hallmark_2020
Protein Secretion,1.0039178865163687,1.0,0.47783783783783784,CTSC;SCAMP3;BNIP3;STX7;SEC31A;SOD1;SCAMP1;ARFGEF1;CLTC;IGF2R;GBF1;COG2;ARFIP1;YIPF6;COPB2;RAB22A;VPS45;GOLGA4;ATP7A;TPD52;ARFGEF2;RER1;LAMP2;STX12;STX16;GOSR2;RAB9A;ADAM10;ERGIC3;M6PR;SGMS1;AP2S1;VAMP4;YKT6;COPB1,wald_stat,MSigDB_Hallmark_2020
Androgen Response,-1.0000103097085913,0.4867558353002885,0.4827586206896552,B4GALT1;GUCY1A1;SAT1;DNAJB9;ARID5B;IDI1;GNAI3;ELK4;SRP19;FADS1;PMEPA1;NGLY1;AKT1;SMS;ADRM1;ZMIZ1;GSR;RRP12;B2M;ELOVL5;ADAMTS1;INPP4B;VAPA;SEC24D;ACTN1;RAB4A;HMGCR,wald_stat,MSigDB_Hallmark_2020
Fatty Acid Metabolism,0.9888350883619205,1.0,0.5,ACOT8;RDH11;ODC1;ALDH9A1;HMGCL;PDHB;ACAA1;ADSL;BCKDHB;D2HGDH;HADH;AUH;MLYCD;MDH1;CRYZ;METAP1;PCBD1;HCCS;NCAPH2;CBR1;ACSL5;SDHC;HSD17B11;MCEE;ACSL4;HPGD;ETFDH;UROD;GRHPR;CRAT;HSDL2;GPD2;ENO2;SUCLG2;DECR1;FH;ALAD;PPARA,wald_stat,MSigDB_Hallmark_2020
Xenobiotic Metabolism,0.9681453750346196,1.0,0.5516506922257721,PTGDS;TMBIM6;ATP2A2;MCCC2;PSMB10;ALDH9A1;CYFIP2;TNFRSF1A;MAN1A1;GCLC;CYB5A;DHRS7;CES1;PINK1;GSS;PMM1;PDLIM5;COMT;ALAS1;GSTM4;CBR1;MTHFD1;FAS;CNDP2;ETFDH;FAH;PEMT;DDT;AKR1C3;DCXR;LONP1;PGD,wald_stat,MSigDB_Hallmark_2020
Myogenesis,-0.9475535484834389,0.5895620246525046,0.6542056074766355,RIT1;GADD45B;GSN;FHL1;ABLIM1;DENND2B;SPARC;FOXO4;SORBS3;LSP1;IFRD1;NCAM1;SIRT2;BHLHE40,wald_stat,MSigDB_Hallmark_2020
Wnt-beta Catenin Signaling,0.9440289603726356,1.0,0.5607940446650124,MAML1;PTCH1;CCND2;HDAC5;TP53;CUL1,wald_stat,MSigDB_Hallmark_2020
KRAS Signaling Dn,0.942167884583138,1.0,0.5501691093573844,COQ8A;MFSD6;MAST3;COPZ2;PDK2;IFNG;SPHK2;LFNG;KMT2D;MTHFR;PDE6B;CAMK1D;IFI44L;PTPRJ,wald_stat,MSigDB_Hallmark_2020
PI3K/AKT/mTOR  Signaling,0.9342859333689902,1.0,0.5987193169690501,YWHAB;MAPK9;SLA;CDK4;TSC2;FASLG;TNFRSF1A;CLTC;PLCG1;ARPC3;CDKN1B;PIK3R3;PPP1CA;TRAF2;TBK1;IRAK4;ACTR3;MAP2K6;RPTOR;ATF1;GSK3B;CAB39,wald_stat,MSigDB_Hallmark_2020
Reactive Oxygen Species Pathway,0.9258660641399031,1.0,0.5876168224299065,SOD2;PDLIM1;MBP;SOD1;PFKP;PRDX4;GCLC,wald_stat,MSigDB_Hallmark_2020
TGF-beta Signaling,0.9217619879940633,1.0,0.6072261072261073,BMPR2;HIPK2;SMURF2;PPP1CA;PPM1A;ARID4B;THBS1;RHOA;SLC20A1;BMPR1A;TGFBR1,wald_stat,MSigDB_Hallmark_2020
DNA Repair,0.9209131143912233,1.0,0.6509723643807575,TARBP2;USP11;BOLA2;SF3A3;RFC2;NME4;POLR3C;SUPT4H1;ERCC5;DDB2;TAF6;MRPL40;ERCC4;NCBP2;RFC4;NUDT21;TP53;RPA2;TAF9;GTF2H3;GTF2H5;POLR2D;RBX1;AGO4;RAE1;SMAD5;ERCC3;POLR2C;LIG1;GMPR2;BCAP31,wald_stat,MSigDB_Hallmark_2020
Interferon Gamma Response,0.8996668630996708,1.0,0.7116564417177914,EIF4E3;RNF31;STAT3;SOD2;TRAFD1;DDX60;PSMB10;ITGB7;CMKLR1;IL10RA;SLAMF7;IFIT3;HELZ2;PFKP;OASL;CMTR1;PTPN1;VAMP8;KLRK1;ST3GAL5;RNF213;PSMB2;HIF1A;STAT1;PARP12;IRF9;TAP1;PSMB9;STAT4;NCOA3;LATS2;PSMB8;CASP1,wald_stat,MSigDB_Hallmark_2020
Myc Targets V2,0.8945599867005156,1.0,0.6585648148148148,RABEPK;PES1;GNL3;FARSA;TBRG4;CDK4;DDX18;NOLC1;MCM5;NOC4L;NIP7;CBX3,wald_stat,MSigDB_Hallmark_2020
Cholesterol Homeostasis,0.8689749753995082,1.0,0.7001140250855188,LSS;SREBF2;PCYT2;MVK;FDPS;NFIL3;ATXN2;ABCA2,wald_stat,MSigDB_Hallmark_2020
Coagulation,0.8476592734722895,1.0,0.7284234752589183,PRSS23;USP11;WDR1;DUSP14;ISCU;GNB2;THBS1;CAPN2;PLEK,wald_stat,MSigDB_Hallmark_2020
Complement,0.8215490493505545,1.0,0.8136842105263158,S100A9;CTSC;EHD1;GZMB;PSEN1;RCE1;LIPA;PRDM4;AKAP10;PIK3CA;HSPA1A;PSMB9;SIRT6;GNB2;CASP1;ANXA5;DYRK2;RNF4;PPP4C;PLEK;KIF2A;SPOCK2;GNAI2;LCP2;LAMP2;GNG2;RASGRP1;RAF1;IRF2;PRCP;RBSN;IRF7;DUSP5;PLSCR1;LTA4H;GPD2;CCL5;CEBPB,wald_stat,MSigDB_Hallmark_2020
UV Response Up,0.788622843206011,1.0,0.8657505285412262,SOD2;TMBIM6;BSG;ACAA1;KLHDC3;RPN1;RFC4;CYB5B;NUP58;NXF1;BCL2L11;TAP1;CCND3;ALAS1;FKBP4;CYB5R1;TGFBRAP1;PRPF3;PSMC3;GRINA;SIGMAR1;RASGRP1;SELENOW;UROD;RXRB;STIP1;ENO2;AP2S1;MGAT1;CNP;FEN1;CDC34;MRPL23;YKT6,wald_stat,MSigDB_Hallmark_2020
p53 Pathway,0.7780393723124283,1.0,0.8833333333333333,NDRG1;TRAFD1;RRP8;NOL8;COQ8A;ERCC5;FAM162A;CYFIP2;ZFP36L1;RAD51C;DDB2;TM7SF3;CDKN2A;CCND2;SP1;FDXR;VAMP8;TOB1;STOM;TP53;PITPNC1;PMM1;TAP1;CCND3;ISCU;F2R;FUCA1;CASP1,wald_stat,MSigDB_Hallmark_2020
heme Metabolism,0.7722984739573512,1.0,0.896049896049896,NNT;NFE2L1;HTRA2;LRP10;ENDOD1;BSG;EZH1;KHNYN;GDE1;KDM7A;CAST;PICALM;PPOX;EPB41;GCLC;DCAF11;CCND3;MGST3;DCAF10;SLC25A37;SLC10A3;NEK7;LAMP2;UROD;SLC66A2;XPO7;CDR2;HTATIP2;VEZF1,wald_stat,MSigDB_Hallmark_2020
Oxidative Phosphorylation,0.7500120982579441,1.0,0.9480122324159022,NNT;HTRA2;MRPL15;OGDH;PHYH;CYCS;ATP5PO;UQCRH;PDHB;ACAA1;OAT;NDUFS7;MPC1;IDH3A;MFN2;CYB5A;BDH2;TOMM70;NDUFB3;SLC25A3;LRPPRC;ATP6V0E1;MDH1;ATP6V1D;RHOT2;ISCU;ACAT1;HCCS;COX4I1;ALAS1;UQCRB;ACADSB;MGST3;NDUFS2;TIMM50;SDHC;COX15;UQCRC1;ATP5MC3;RHOT1;AIFM1;TIMM13;ETFDH;COX6B1;NDUFA8;SLC25A11;ATP6AP1;NQO2;MRPL34;HADHA;MRPS22;PHB2;NDUFS4;ATP5F1B,wald_stat,MSigDB_Hallmark_2020
Epithelial Mesenchymal Transition,0.7135679277661466,1.0,0.9151251360174102,ACTA2;PDGFRB;P3H1;PLOD1;PLOD3;COPA;FLNA;CADM1;GPX7;ITGB1,wald_stat,MSigDB_Hallmark_2020
E2F Targets,0.7004981475775637,1.0,0.9592668024439919,PPP1R8;HNRNPD;RFC2;UBR7;HUS1;TBRG4;AK2;CSE1L;RAD51C;CDK4;CDKN2A;PMS2;NOLC1;CDKN1B;PRDX4;MCM5;NUDT21;TP53;RPA2;NASP;DEK,wald_stat,MSigDB_Hallmark_2020
G2-M Checkpoint,0.6878861255360462,0.9772659744473087,0.9671457905544147,HIRA;KATNA1;PURA;HNRNPD;MAPK14;ODC1;ODF2;HUS1;CDK4;HSPA8;CASP8AP2;NOLC1;CDKN1B;RBM14;MCM5;RAD23B;RPA2;HIF1A;NASP;SS18;CUL1;G3BP1;NSD2;DR1;TLE3;CHMP1A;SLC12A2;E2F4;MCM6;SRSF1;KPNB1;CBX1;TMPO;MTF2;CTCF;ORC5;POLA2;ILF3;RBL1;CUL3;PAFAH1B1;SFPQ,wald_stat,MSigDB_Hallmark_2020
Notch Signaling,0.6356834128560569,0.9751736936202956,0.9265463917525774,ARRB1;CUL1;RBX1;LFNG,wald_stat,MSigDB_Hallmark_2020
