Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
IRE1alpha Activates Chaperones R-HSA-381070,-1.2177021350769932,0.6059553220850145,0.17478991596638654,HDGF;MYDGF;TATDN2;ERN1;DNAJB11;GSK3A;TSPYL2;WIPI1;DNAJC3;PDIA6;SHC1;HSPA5;HYOU1,wald_stat,Reactome_2022
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,-1.2176701141791286,0.5986497340770058,0.21964285714285714,GNAS;GNB1;ADCY7;GNGT2;PRKCA;PRKAR2A,wald_stat,Reactome_2022
Aquaporin-mediated Transport R-HSA-445717,-1.2176701141791286,0.5986497340770058,0.21964285714285714,GNAS;GNB1;ADCY7;GNGT2;PRKCA;PRKAR2A,wald_stat,Reactome_2022
Kinesins R-HSA-983189,1.2168467385355928,0.8023323091181874,0.1965065502183406,KIF2A;KIF3B;KIF21A,wald_stat,Reactome_2022
Muscle Contraction R-HSA-397014,-1.2164896043490203,0.5983919209459783,0.16034482758620688,PKN1;VIM;HIPK1;PKN2;PRKCA;ASPH;TPM3;MYL6;CALM1;SORBS3;FXYD7;ANXA6;RANGRF;HIPK2;CACNB1;ORAI1;ATP1B3;ITPR3;ATP2B1;DMPK;GUCY1A1;ATP1B1,wald_stat,Reactome_2022
Amino Acids Regulate mTORC1 R-HSA-9639288,-1.2159403300432783,0.5965353980124616,0.17235494880546076,TCIRG1;LAMTOR1;ATP6V1H;LAMTOR4;FNIP1;ATP6V0C;SEH1L;SEC13;LAMTOR5;ATP6V1G1;ITFG2;MLST8;CASTOR2;RHEB;FLCN;LAMTOR3;SZT2,wald_stat,Reactome_2022
Activation Of ATR In Response To Replication Stress R-HSA-176187,1.2144061450036512,0.8001971561016364,0.20754716981132076,RPA3;MCM3;RFC5;RFC4;RAD17;ATRIP,wald_stat,Reactome_2022
Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,1.2138666400561757,0.7903910820844753,0.20495495495495494,ALG13;CTSA;ALG6;DPAGT1;ALG3;GLB1;ALG1,wald_stat,Reactome_2022
Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326,-1.2124349544203292,0.6041004874049701,0.20994475138121546,GNB1;GNGT2;CALM1;PLCB1;PLCB2,wald_stat,Reactome_2022
Opioid Signaling R-HSA-111885,-1.2121775909986308,0.6012810945915638,0.15726495726495726,GRK2;PDE4D;GNB1;PPP2CA;ADCY7;GNGT2;PPP2CB;KPNA2;PRKCA;GNAQ;PRKAR2A;CALM1;PLCB1;ADCY9;GNAI2;PLCB2;PDE4A;PRKX;PDE4B;ITPR3,wald_stat,Reactome_2022
Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,-1.2112317680337967,0.6006105340349219,0.20282186948853614,GATAD2A;BRD7;AKT1;PIP4K2A;ING3,wald_stat,Reactome_2022
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,-1.2106986654835021,0.5986402604066793,0.07596685082872928,FBXO44;SEC24C;ZNRF2;UBE2M;RNF7;UBOX5;CALR;FBXW7;ANAPC11;PSMF1;FBXL12;SEC61G;SEC24B;UBR1;ATG7;MIB2;UBE2Q1;CUL3;PSMD6;PSMB6;MYLIP;ELOB;FBXO9;BTBD6;RNF115;UBE2G2;FBXL18;RNF19B;BECN1;SEC61B;FBXO31;UBB;ARIH2;MEX3C;RNF130;PSME4;PDIA3;CTSS;CUL5;IKBKB;FBXL5;SEC24A;SEC13;TAPBP;UBA1;SOCS1;UBA6;UBE2S;FBXO11;TPP2;RBBP6;ASB6;PSMA1;PSME2;DTX3L;KLHL2;DCAF1;ATG14;PSMB3;HECTD1;HERC5;PSME1;SMURF1;PSMD9;FBXL20;UBE2J1;HSPA5;RNF138;SKP1;PJA1;PSMC2;AREL1;PSMD7;PSMC3;RNF19A;RNF6;HLA-F;FBXW8;UBE2L6;ANAPC5;HLA-B;HERC4;PSMD3;UBE2Z;UBE2O;RNF114;ZBTB16;VAMP3;UBE2V1;BTBD1;SMURF2;HLA-E;ERAP1;TRIM21;RNF126;MKRN1;UBE2D1;FBXO32;CUL1;CDC34;UBE2Q2,wald_stat,Reactome_2022
Cytoprotection By HMOX1 R-HSA-9707564,-1.210639827742052,0.5952625609104859,0.16493055555555555,CREBBP;COX7B;NCOA1;COX5B;COX6A1;COX19;CARM1;SURF1;LRPPRC;COX8A;TBL1X;NFE2L2;MAFK;COX16;HM13;COX5A,wald_stat,Reactome_2022
Sialic Acid Metabolism R-HSA-4085001,1.2095539965978528,0.7963199164915141,0.2045977011494253,ST8SIA4;ST6GAL1;CTSA;CMAS;ST3GAL1;GLB1;ST3GAL5;ST3GAL2,wald_stat,Reactome_2022
Transcriptional Regulation By RUNX2 R-HSA-8878166,-1.2092013083782263,0.5962105677336256,0.15525876460767946,LGALS3;AKT1;HIVEP3;FBXW7;PSMF1;YES1;PSMD6;PSMB6;UBB;PSME4;MAF;PSMA1;PSME2;PSMB3;PSME1;SMURF1;PPM1D;PSMD9;AREG;SKP1;PSMC2;PSMD7;PSMC3;RUNX2;ABL1;PSMD3,wald_stat,Reactome_2022
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,1.2067458298836913,0.7969405206446089,0.14425427872860636,MAPK14;XPO1;ZFP36L1;PSMD2;HSPB1;PSMB2;PSMD11;YWHAZ;HNRNPD;YWHAB;PARN;EXOSC2;PSMD10;EXOSC3;XRN1;PABPC1;HSPA8;PSMD4;EXOSC8,wald_stat,Reactome_2022
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,-1.2045865474850896,0.6071292798154692,0.15867768595041323,UBE2M;PSMF1;LTA;CD70;PSMD6;BIRC2;PSMB6;TNFRSF9;UBB;TNFRSF11A;PSME4;PSMA1;PSME2;PSMB3;PSME1;PSMD9;BIRC3;RELB;SKP1;PSMC2;PSMD7;PSMC3,wald_stat,Reactome_2022
Protein Methylation R-HSA-8876725,1.2036097831559853,0.7979229012166815,0.2182628062360802,EEF1A1;EEF2;VCPKMT;VCP;HSPA8;CAMKMT;METTL22;EEF1AKMT2;EEF2KMT,wald_stat,Reactome_2022
Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,1.2003892111410306,0.7995775913348565,0.2054794520547945,RPA3;RFC5;RFC4;RAD17;ATRIP;MRE11;RAD51C;ATM,wald_stat,Reactome_2022
CaM Pathway R-HSA-111997,-1.1996238457470916,0.6199502204893765,0.22490706319702602,GRK2;ADCY7;KPNA2;PRKCA;PRKAR2A;CALM1;ADCY9,wald_stat,Reactome_2022
Effects Of PIP2 Hydrolysis R-HSA-114508,1.1972496723663033,0.801411873027666,0.22016460905349794,RASGRP1;PRKCQ;RASGRP2,wald_stat,Reactome_2022
Diseases Of DNA Repair R-HSA-9675135,1.1969605868936688,0.7912790564234885,0.20649651972157773,RPA3;RFC5;RFC4;PMS2;MSH3;RAD17;ATRIP;MRE11;RAD51C;ATM,wald_stat,Reactome_2022
RHOD GTPase Cycle R-HSA-9013405,1.1961685516551084,0.7837281165720198,0.2304147465437788,ADD3;LBR;SLC4A7;TMPO;DIAPH1;LMAN1;ARHGAP1;ARHGAP17,wald_stat,Reactome_2022
Selective Autophagy R-HSA-9663891,-1.1953987475727421,0.6300453552083776,0.19269102990033224,MAP1LC3B;CSNK2B;ULK1;DYNLL2;PRKAG1;TOMM22;DYNC1LI1;UBB;DYNC1LI2;CSNK2A2;PGAM5;USP30;PRKAG2;TOMM5;PINK1,wald_stat,Reactome_2022
Ca-dependent Events R-HSA-111996,-1.1951405376147506,0.6272383215569852,0.2174721189591078,GRK2;ADCY7;KPNA2;PRKCA;PRKAR2A;CALM1,wald_stat,Reactome_2022
Intraflagellar Transport R-HSA-5620924,1.1945762498324972,0.7790427561861336,0.2132701421800948,TRIP11;KIF3B;IFT57;DYNLL1;IFT27;DYNC2I1;DYNC2H1;IFT88,wald_stat,Reactome_2022
Regulation Of RUNX1 Expression And Activity R-HSA-8934593,-1.1937453774175437,0.6282553448423145,0.23792486583184258,TNRC6A;AGO4;AGO2,wald_stat,Reactome_2022
FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,-1.192632285901,0.6283260354140926,0.21828358208955223,BCL6;CREBBP;BBC3;PINK1;NFYA;EP300;DDIT3;FOXO3;FOXO4,wald_stat,Reactome_2022
RNA Polymerase II Pre-transcription Events R-HSA-674695,-1.1924700018863208,0.6252390723882266,0.17024793388429751,ELOA;TAF11;TAF10;ERCC3;POLR2C;POLR2D;POLR2G;ELOB;TAF15;NCBP1;MNAT1;ELL;TAF4;CCNT1;POLR2E;CDK7;NELFCD;CCNT2;RTF1;POLR2J;NELFA;CDK9,wald_stat,Reactome_2022
Chaperonin-mediated Protein Folding R-HSA-390466,1.1919057691344863,0.7794526043422011,0.1547911547911548,USP11;TUBA1A;STAT3;TCP1;CCT3;LONP2;CCT6A;GNG10;PFDN6;DCAF7;WRAP53;FBXO4;CCT8;CCT7;TUBB;CCT4;TUBA1C;CCT2,wald_stat,Reactome_2022
Neddylation R-HSA-8951664,-1.1913089334226163,0.6255553717494465,0.12235649546827794,FBXO44;COMMD5;UBE2M;RNF7;COMMD7;FBXW7;PSMF1;FBXL12;CUL3;UCHL3;PSMD6;CAND1;PSMB6;ELOB;DDA1;COPS8;COPS3;FBXO9;BTBD6;COMMD9;FBXL18;FBXO31;UBB;TULP4;PSME4;CUL5;FBXL5;SPSB3;FBXO11;ASB6;PSMA1;PSME2;DCAF5;KLHL2;PSMB3;DCAF8;NFE2L2;PSME1;PSMD9;DDB1;FBXL20;ANKRD9;COPS4;SKP1;PSMC2;PSMD7;PSMC3;NPLOC4;COMMD4;WSB2,wald_stat,Reactome_2022
PCP/CE Pathway R-HSA-4086400,-1.1892780147743103,0.6282804436195393,0.1644295302013423,RYK;CLTB;PSMF1;PSMD6;PSMB6;PRKCA;UBB;PSME4;PRKCB;PSMA1;PSME2;PSMB3;PSME1;SMURF1;PSMD9;PFN1;AP2A1;PSMC2;PSMD7;PSMC3;AP2M1;ARRB2;AP2A2;PSMD3,wald_stat,Reactome_2022
Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,1.1880099531403705,0.7846341907567868,0.22767857142857142,ARAF;MAP2K1;VCL;APBB1IP;YWHAB;RAP1B,wald_stat,Reactome_2022
Post-translational Protein Phosphorylation R-HSA-8957275,-1.1877729623445359,0.6292329375284166,0.23205342237061768,LGALS1;TIMP1;IGFBP4;QSOX1;P4HB;CALU;TGOLN2;DNAJC3;MGAT4A;LMNB2;SHISA5;PDIA6,wald_stat,Reactome_2022
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,-1.1853768808268117,0.6333905786996206,0.17656765676567657,MAP3K8;MAPKAPK2;MAP2K3;PPP2CA;TNIP2;MAPK9;MAP2K7;NFKBIB;PPP2CB;N4BP1;UBB;NFKB1;IKBKB;USP18,wald_stat,Reactome_2022
Oxidative Stress Induced Senescence R-HSA-2559580,-1.1851637277859604,0.6307122505599152,0.1736930860033727,MAPKAPK2;CBX4;H2AJ;MAP2K3;H2AX;CDKN2D;MAPK9;PHC2;MAP2K7;H3-3B;TNRC6A;AGO4;UBB;H2AZ1,wald_stat,Reactome_2022
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,-1.1820835923299389,0.6367359211152293,0.18078175895765472,MAP3K8;MAPKAPK2;MAP2K3;PPP2CA;TNIP2;MAPK9;MAP2K7;NFKBIB;PPP2CB;N4BP1;UBB;NFKB1;IKBKB;USP18,wald_stat,Reactome_2022
Visual Phototransduction R-HSA-2187338,-1.1815895251154627,0.6349028524365756,0.2314647377938517,RNF7;GNB1;C1D;METAP2;PRKCA;LRP8;DHRS3;CALM1;PDE6G;RDH10,wald_stat,Reactome_2022
KEAP1-NFE2L2 Pathway R-HSA-9755511,-1.1815385177490794,0.631674482195633,0.17609046849757673,ATF4;MAP1LC3B;AKT1;CSNK2B;CREBBP;PSMF1;CUL3;PSMD6;PSMB6;NOTCH1;UBB;PSME4;CSNK2A2;PSMA1;PSME2;TKT;PSMB3;NFE2L2;MAFK;PSME1;PSMD9;SKP1;PSMC2;PSMD7;PSMC3;NPLOC4;PSMD3;TALDO1;MUL1;TRIM21;GSR;SRXN1;CUL1;HMOX1;GSK3B;PSMD8;EP300;PSMC1,wald_stat,Reactome_2022
HIV Life Cycle R-HSA-162587,-1.1779079641992374,0.6403459363849446,0.14307931570762053,ELOA;TAF11;TAF10;VPS37B;CHMP4B;FURIN;ERCC3;POLR2C;NUP54;CHMP2B;POLR2D;POLR2G;ELOB;RNMT;TAF15;NUP133;NCBP1;UBB;MNAT1;SEH1L;ELL;TAF4;UBAP1;SEC13;CCNT1;POLR2E;CDK7;CHMP2A;VPS4A;NELFCD;KPNA1;CCNT2;POLR2J;POM121;NELFA;CDK9,wald_stat,Reactome_2022
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,-1.1777198188905476,0.6342454995391649,0.18578352180936994,MAP3K8;MAPKAPK2;MAP2K3;PPP2CA;TNIP2;MAPK9;MAP2K7;NFKBIB;PPP2CB;N4BP1;UBB;NFKB1;IKBKB;USP18,wald_stat,Reactome_2022
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-1.1777198188905476,0.6342454995391649,0.18578352180936994,MAP3K8;MAPKAPK2;MAP2K3;PPP2CA;TNIP2;MAPK9;MAP2K7;NFKBIB;PPP2CB;N4BP1;UBB;NFKB1;IKBKB;USP18,wald_stat,Reactome_2022
RORA Activates Gene Expression R-HSA-1368082,-1.1772512641083306,0.6322867427637658,0.24029574861367836,CREBBP;NCOA1;CARM1;SREBF1;TBL1X,wald_stat,Reactome_2022
Protein Localization R-HSA-9609507,-1.1769891777059656,0.6298194026488196,0.152276295133438,GFER;GRPEL2;STX5;TIMM17A;ATP5MC1;TIMM8B;TIMM23;BCS1L;MTX1;FXN;CS;SEC61G;NDUFB8;TOMM22;COX19;SEC61B;UBB;MPV17;GRPEL1;CHCHD5;TIMM8A;TIMM22;GET4;ACOX1;ACAA1;TOMM5,wald_stat,Reactome_2022
Chaperone Mediated Autophagy R-HSA-9613829,1.1768223276805463,0.8179378025134214,0.25663716814159293,EEF1A1;ARL13B;HSPA8;PCNT;HDAC6;UBC;IFT88;PLIN2,wald_stat,Reactome_2022
DNA Double Strand Break Response R-HSA-5693606,1.1763292940865828,0.8093587262586839,0.21957040572792363,H2BC15;SMARCA5;BAZ1B;HERC2;MDC1;KDM4B;UBC;MRE11;RNF8;H2BC9;TP53;ATM;H2BC12;NSD2;MAPK8;UBE2V2;H2BC11;APBB1;UBA52;RAD50;PPP5C;KDM4A;BARD1;ABRAXAS1,wald_stat,Reactome_2022
mRNA Splicing - Minor Pathway R-HSA-72165,-1.1760033034309088,0.6294657649227169,0.2037351443123939,SF3B6;EFTUD2;POLR2C;POLR2D;POLR2G;NCBP1;ZCRB1;SRSF2;POLR2E;SNRNP25;POLR2J;SF3B2;ZRSR2,wald_stat,Reactome_2022
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,-1.1750709640983645,0.629058252161148,0.259927797833935,GNAS;GNB1;GNGT2;PRKCA;PRKAR2A,wald_stat,Reactome_2022
Activation Of BAD And Translocation To Mitochondria R-HSA-111447,1.1747028242021613,0.8059936428808426,0.2529274004683841,PPP3CC;YWHAZ;YWHAB;YWHAH;AKT3;PPP3R1,wald_stat,Reactome_2022
Nuclear Import Of Rev Protein R-HSA-180746,1.1731039757296973,0.8021315543427447,0.21814254859611232,KPNB1;NUP62;NUP50;RAN;NUP37;NPM1;NUP58;NUP188;NUP85,wald_stat,Reactome_2022
VEGFA-VEGFR2 Pathway R-HSA-4420097,-1.1699342392355208,0.642061269629072,0.21853146853146854,NCK2;PKN1;MAPKAPK2;CDC42;NRAS;AKT1;ARHGEF7;PKN2;PRKCA;PIK3R1;CALM1;PRKCB;MAPKAP1;VAV3;MLST8,wald_stat,Reactome_2022
Programmed Cell Death R-HSA-5357801,1.1693064537754891,0.8071829045209418,0.13043478260869565,SPTAN1;KPNB1;FNTA;PPP3CC;IRF2;CYCS;H1-2;PRKCQ;STAT3;PSMD2;APIP;GZMB;H1-3;PSMB2;H1-4;PSMD11;MAGED1;GSDMD;YWHAZ;YWHAB;BCL2L1;ADD1;DAPK2;YWHAH;CDKN2A;AKT3;CARD8;RRM1;PPP3R1;RIPK1;PSMD10,wald_stat,Reactome_2022
RAC3 GTPase Cycle R-HSA-9013423,-1.167406269920989,0.6464853083169604,0.22727272727272727,PKN1;CDC42;GIT1;LAMTOR1;ARHGAP21;RAPGEF1;PREX1;PKN2;ARHGAP26;PIK3R1;ARHGAP5;PGRMC2;TRIO;OPHN1;VANGL1;VRK2,wald_stat,Reactome_2022
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",1.1672272147097031,0.7958291019504683,0.23766816143497757,EIF3A;EIF2S1;EIF4B;EIF3E;EIF3L;PABPC1;EIF4A2;EIF4G1;EIF3K;EIF2S2;EIF3H,wald_stat,Reactome_2022
Translation Initiation Complex Formation R-HSA-72649,1.1672272147097031,0.7958291019504683,0.23766816143497757,EIF3A;EIF2S1;EIF4B;EIF3E;EIF3L;PABPC1;EIF4A2;EIF4G1;EIF3K;EIF2S2;EIF3H,wald_stat,Reactome_2022
Mitochondrial Biogenesis R-HSA-1592230,-1.1666596802188947,0.6453626181735653,0.18729096989966554,ATP5MC1;MTX1;CREBBP;MEF2D;PPRC1;NCOA1;PRKAG1;APOOL;HCFC1;CRTC2;CARM1;ATP5ME;CALM1;PRKAG2;IDH2;TBL1X;DMAC2L;CHCHD6,wald_stat,Reactome_2022
Neutrophil Degranulation R-HSA-6798695,1.166541537781486,0.789142368170238,0.06779661016949153,MAPK14;SPTAN1;KPNB1;ENPP4;XRCC5;S100A8;ARHGAP45;APEH;PTPRC;S100A9;NIT2;NCKAP1L;STK10;SCAMP1;RAB10;MLEC;CD47;XRCC6;PSMD2;CXCR2;VCL;EEF1A1;DIAPH1;PSMD11;KCNAB2;STOM;GHDC;VAT1;COPB1;GSDMD;PIKFYVE;HGSNAT;UNC13D;PRDX4;CPNE3;IMPDH2;PSEN1;SLC2A3;STING1;GDI2;PGM1;SLCO4C1;RAP1B;EEF2;LPCAT1;HMOX2;CTSA;CD53;TMBIM1;TRAPPC1;VCP;CTSC;PTGES2;CEP290;SLC44A2;CAP1;HSPA8;CYB5R3;DYNLL1;GYG1;PKM;BIN2;CCT8;ADAM10;OSTF1;TUBB;PPBP;PSMD13;TSPAN14;SERPINB6;GAA;HUWE1;PSMA5;CD59;ACTR2;GLB1;CCT2;CXCR1;PRCP;SNAP23;RAP1A,wald_stat,Reactome_2022
Glycogen Metabolism R-HSA-8982491,1.1663060383856814,0.781011903353442,0.2563559322033898,UGP2;PHKB;PGM1;GYG1;GAA;UBC;PYGB;AGL;GYS1,wald_stat,Reactome_2022
HIV Transcription Initiation R-HSA-167161,-1.1643664779140868,0.6490654397736504,0.24394463667820068,TAF11;TAF10;ERCC3;POLR2C;POLR2D;POLR2G;TAF15;MNAT1;TAF4;POLR2E;CDK7,wald_stat,Reactome_2022
Signaling By EGFR In Cancer R-HSA-1643713,-1.1636918850183098,0.6479859282901941,0.2556390977443609,NRAS;PIK3R1;UBB;CDC37;SHC1;AREG,wald_stat,Reactome_2022
NRAGE Signals Death Thru JNK R-HSA-193648,-1.1635312047089603,0.6452431218522232,0.24096385542168675,ARHGEF7;PLEKHG2;PREX1;SOS2;GNA13;BAD;TRIO;VAV3;ARHGEF1;ARHGEF10,wald_stat,Reactome_2022
Intracellular Signaling By Second Messengers R-HSA-9006925,-1.1634565884086523,0.6422778774394459,0.14477611940298507,GATAD2A;ATN1;CBX4;GRK2;AKT1;IRS2;LAMTOR1;PHLPP2;CSNK2B;EGR1;LAMTOR4;IER3;PPP2CA;PIP4K2A;PSMF1;ADCY7;BAD;PHC2;PSMD6;PSMB6;RNMT;GSK3A;PPP2CB;KPNA2;PRKCA;USP7;TNRC6A;AGO4;PIK3R1;PRKAR2A;UBB;AGO2;PSME4;CALM1;CSNK2A2;LAMTOR5;MAPKAP1;IRAK1;PSMA1;PSME2;MLST8;PSMB3;TRAT1;ADCY9;MAF1;PSME1;PSMD9;AREG;VAPA;PRKX;EED;MTA1;PSMC2;PIP4K2C;PSMD7;PSMC3;RHEB;SNAI1,wald_stat,Reactome_2022
SUMOylation Of Transcription Cofactors R-HSA-3899300,-1.1628475647889482,0.6410272488793519,0.23550087873462214,CTBP1;CBX4;CREBBP;NCOA1;ING3;PHC2;SUMO1;TOPORS;PIAS1;ZNF350;UBE2I;HIPK2;TRIM28;PARK7,wald_stat,Reactome_2022
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,-1.1622580064004147,0.6398054955881163,0.21760797342192692,ELOA;ERCC3;POLR2C;POLR2D;POLR2G;ELOB;MNAT1;ELL;CCNT1;POLR2E;CDK7;NELFCD;CCNT2;POLR2J;NELFA;CDK9;CDK12;NELFB,wald_stat,Reactome_2022
Protein Folding R-HSA-391251,1.1602027193039048,0.7953624080099454,0.1868421052631579,USP11;TUBA1A;STAT3;TCP1;CCT3;LONP2;CCT6A;TBCA;GNG10;PFDN6;DCAF7;WRAP53;FBXO4;CCT8;CCT7;TUBB;CCT4;TUBA1C;CCT2,wald_stat,Reactome_2022
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,1.1587275272126492,0.7921955896188956,0.20689655172413793,H2BC15;RPA3;PPP4C;RFC5;PPP4R2;RFC4;HERC2;MDC1;RAD17;ATRIP;UBC;MRE11;TIMELESS;RNF8;H2BC9;ATM;H2BC12;NSD2;BLM;UBE2V2;H2BC11;UBA52;RAD50;BARD1;ABRAXAS1,wald_stat,Reactome_2022
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,-1.15865326981787,0.6479284878214155,0.25542570951585974,LGALS1;TIMP1;IGFBP4;QSOX1;P4HB;CALU;TGOLN2;DNAJC3;MGAT4A;LMNB2;SHISA5;PDIA6,wald_stat,Reactome_2022
Signaling By EGFR R-HSA-177929,-1.1579956756687921,0.6466304458553918,0.23688969258589512,CDC42;NRAS;ARHGEF7;SPRY2;STAM;PIK3R1;UBB,wald_stat,Reactome_2022
Signaling By CSF3 (G-CSF) R-HSA-9674555,-1.1576973017184478,0.644397066480741,0.24548736462093862,RNF7;NRAS;ELOB;UBB;CUL5;SOCS1;LYN;TYK2;SHC1,wald_stat,Reactome_2022
TCF Dependent Signaling In Response To WNT R-HSA-201681,-1.1570909657266961,0.6431125971267733,0.18081761006289307,CSNK1G2;CTBP1;RUNX3;H2AJ;AKT1;TCF7;RYK;CSNK2B;CREBBP;H2AX;PPP2CA;PSMF1;CUL3;PSMD6;PSMB6;PPP2CB;H3-3B;AXIN1;TLE4;UBB;H2AZ1;PSME4;FRAT2;CSNK2A2,wald_stat,Reactome_2022
Phase I - Functionalization Of Compounds R-HSA-211945,1.1570078028260034,0.7898115507550473,0.2340909090909091,MIA3;ACSS1;PTGES3;CYB5B;CYB5R3;FDXR;ADH5,wald_stat,Reactome_2022
FGFR1 Mutant Receptor Activation R-HSA-1839124,1.156983761831332,0.7810607320099937,0.26450116009280744,STAT3;FGFR1OP2;STAT5A;CNTRL;PIK3CA;TRIM24,wald_stat,Reactome_2022
Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271,1.1558975437056056,0.7766932240837179,0.2328159645232816,KPNB1;NUP62;NUP50;PBRM1;NUP37;GNL3;NUP58;NUP188;NUP85,wald_stat,Reactome_2022
Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,-1.1552123507354335,0.6460411845606162,0.21699819168173598,CREBBP;MEF2D;PPRC1;NCOA1;HCFC1;CRTC2;CARM1;CALM1;IDH2;TBL1X,wald_stat,Reactome_2022
Budding And Maturation Of HIV Virion R-HSA-162588,-1.1548815091003846,0.6439870038596246,0.2462686567164179,VPS37B;CHMP4B;CHMP2B;UBB;UBAP1;CHMP2A;VPS4A,wald_stat,Reactome_2022
Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,-1.1545576504646105,0.6417877627461006,0.24361158432708688,ATP6V1H;PKN2;AP1S1;DOCK2;AP2A1;AP2M1;AP1G1;AP2A2,wald_stat,Reactome_2022
Transcriptional Regulation By E2F6 R-HSA-8953750,1.1537561296941121,0.7767224322844505,0.2607655502392344,RBBP4;MAX;SUZ12;CBX3;EHMT1;PHC3;TFDP1;EHMT2,wald_stat,Reactome_2022
Mitotic Prophase R-HSA-68875,-1.1492899884598042,0.6554210955091602,0.20945945945945946,RAB1A;H2AJ;GORASP2;H2AX;PPP2CA;NUP54;KMT5A;PPP2CB;PRKCA;H3-3B;NUP133;H2AZ1;RAB2A;SEH1L;MCPH1;PRKCB;SEC13;LPIN1;PPP2R2D,wald_stat,Reactome_2022
Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,1.1489020667204553,0.7866830838883078,0.2511013215859031,XPO1;NUP62;NUP50;RAN;NUP37;NUP58;NUP188;RANBP1;NUP85,wald_stat,Reactome_2022
C-type Lectin Receptors (CLRs) R-HSA-5621481,-1.1486654078989054,0.654467445452029,0.18166939443535188,PKN1;UBE2M;NRAS;CARD11;ARHGEF7;CREBBP;PSMF1;PSMD6;PSMB6;PKN2;PRKCA;UBB;NFKB1;PSME4;CALM1;IKBKB;NFATC1;LYN;PSMA1;PSME2;PSMB3;PSME1;PSMD9;ICAM3;RELB;SKP1;PSMC2;PSMD7;PSMC3,wald_stat,Reactome_2022
PTEN Regulation R-HSA-6807070,-1.1484550933682625,0.6519984521060603,0.19781931464174454,GATAD2A;ATN1;CBX4;AKT1;LAMTOR1;CSNK2B;EGR1;LAMTOR4;PSMF1;PHC2;PSMD6;PSMB6;USP7;TNRC6A;AGO4;UBB;AGO2;PSME4;CSNK2A2;LAMTOR5;PSMA1;PSME2;MLST8;PSMB3;MAF1;PSME1;PSMD9;VAPA;EED;MTA1;PSMC2;PSMD7;PSMC3;RHEB;SNAI1,wald_stat,Reactome_2022
HIV Infection R-HSA-162906,-1.1465383401043325,0.6553398364440279,0.1597542242703533,ELOA;TAF11;TAF10;VPS37B;ATP6V1H;CHMP4B;FURIN;ERCC3;POLR2C;PSMF1;NUP54;CHMP2B;POLR2D;PSMD6;PSMB6;POLR2G;ELOB;RNMT;PKN2;TAF15;NUP133;NCBP1;AP1S1;UBB;MNAT1;SEH1L;ELL;PSME4;CUL5;TAF4;UBAP1;SEC13;CCNT1;POLR2E;SLC25A5;CDK7;PSMA1;PSME2;CHMP2A;VPS4A;NELFCD;PSMB3;DOCK2;KPNA1;CCNT2;PSME1;POLR2J;POM121;PSMD9;NELFA;CDK9;AP2A1,wald_stat,Reactome_2022
RNA Polymerase I Transcription R-HSA-73864,1.1457501502032787,0.7816082565155108,0.2325,HDAC1;UBTF;H2BC15;RBBP4;TBP;GTF2H1;GTF2H3;H2AC6;CBX3;POLR1H;GTF2H5;KAT2A;H2AC4;EHMT2;CCNH;POLR1D;MTA2;TAF1B;POLR1E;H2BC9,wald_stat,Reactome_2022
RNA Polymerase I Promoter Clearance R-HSA-73854,1.1457501502032787,0.7816082565155108,0.2325,HDAC1;UBTF;H2BC15;RBBP4;TBP;GTF2H1;GTF2H3;H2AC6;CBX3;POLR1H;GTF2H5;KAT2A;H2AC4;EHMT2;CCNH;POLR1D;MTA2;TAF1B;POLR1E;H2BC9,wald_stat,Reactome_2022
