Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Protein Modification Process (GO:0036211),1.2976029758650938,0.8357446422954363,0.04954499494438827,PRKCH;PPP3CC;NEDD8;PTPRC;UBE2D2;PIK3CD;FYN;PPP2R1A;MAP4K5;UBA52;MAPK1;PPP1CA;STK38;STK4;PPP1CC;PPP2R5C;OGA;MGAT4A;FGR;GPI;PIM1;LCK;PTPN22;CDK17;GSK3B;ATM;YWHAZ;EIF2AK2;PPM1B;BIRC6;PRPF4B;ZAP70;CTDSP1;PRKDC;CSK;PAK2;SRPK2,wald_stat,GO_Biological_Process_2023
Proton Motive Force-Driven ATP Synthesis (GO:0015986),-1.2919207433199396,0.39729642395519177,0.034482758620689655,NDUFA6;SDHC;NDUFS8;ATP5MJ;NDUFS6;NDUFB8;ATP5PF;ATP5F1C;NDUFB11;ATP5F1D;NDUFA13;ATP5MF;NDUFB9;NDUFS5;ATP5F1B;NDUFA12,wald_stat,GO_Biological_Process_2023
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),1.2881432432689333,0.8696131634453313,0.15729047072330654,PTPRC;RASGRP1;PTPN22;CCL3;CIB1;PHB2;CD74,wald_stat,GO_Biological_Process_2023
Intracellular Monoatomic Cation Homeostasis (GO:0030003),1.2865043503728288,0.8614191933697124,0.14883720930232558,TPT1;ISCU;STIM2;LCK;NDFIP1;CCL3;SLC39A10;TMC8,wald_stat,GO_Biological_Process_2023
Translation (GO:0006412),1.276306048059244,0.9002621029538472,0.1311659192825112,EEF1D;EEF1A1;FAU;UBA52;MRPS6;EEF2;MRPS7;EEF1B2;MRPS15;MRPL10;MRPL14;ABCF1,wald_stat,GO_Biological_Process_2023
ERAD Pathway (GO:0036503),1.2759747684686764,0.8851373209320529,0.13636363636363635,UBE2G2;ERLEC1;STUB1;UBXN4;CANX;DERL1;SELENOS;HSPA5;AUP1;XBP1;HERPUD1,wald_stat,GO_Biological_Process_2023
Protein Ubiquitination (GO:0016567),1.2753362104248283,0.8715110828638867,0.09670781893004116,NEDD8;UBE2D2;RNF167;MYLIP;LNPEP;CRBN;UBA52;TRIM22;RNF213;MIB2;RNF19A;RNF126;NFE2L2;STUB1;ANAPC16;BIRC6,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Viral Genome Replication (GO:0045071),1.2751155061193205,0.856300459980762,0.16666666666666666,ISG20;MPHOSPH8;ZC3HAV1;EIF2AK2;RESF1;SRPK2;ISG15;BANF1,wald_stat,GO_Biological_Process_2023
Protein Polyubiquitination (GO:0000209),1.2710536358070768,0.8618206435586323,0.1310418904403867,UBE2D2;RNF167;TTC3;UBE2G2;LNPEP;TRIM22;RNF213;RNF19A;RNF126;STUB1,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Defense Response (GO:0031348),1.270756157338421,0.8480322194934676,0.16455696202531644,IL10RA;RORA;YWHAZ;PPM1B;PRKDC;PTGER4;FXR1;NLRC3;AOAH;GPS2;SELENOS;BANF1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),1.2693009537671787,0.840969407476349,0.16260162601626016,NSMCE3;CRY1;PIAS1;STUB1;GSK3B;NDFIP1;DERL1;SMAD7,wald_stat,GO_Biological_Process_2023
Intrinsic Apoptotic Signaling Pathway (GO:0097193),1.2671410577384141,0.8375746480347813,0.17073170731707318,CYCS;DDX5;MCL1;ATM;PRKDC;QRICH1;ARL6IP5;CUL5;CASP4;BAX,wald_stat,GO_Biological_Process_2023
Double-Strand Break Repair Via Homologous Recombination (GO:0000724),1.265193214454608,0.8330366263863805,0.15771028037383178,ATRX;NSMCE3;SFPQ;NUCKS1;NIPBL,wald_stat,GO_Biological_Process_2023
Phagocytosis (GO:0006909),-1.2641887479455363,0.42600805940644243,0.147239263803681,ITGAM;CDC42;ANXA1;HMGB1,wald_stat,GO_Biological_Process_2023
Protein Modification By Small Protein Conjugation (GO:0032446),1.2635134017231051,0.8276696207552073,0.12538860103626942,NEDD8;NSMCE3;UBE2D2;MYLIP;CRBN;PIAS1;UBA52;RNF213;MIB2;RNF126;COPS6;NFE2L2;STUB1;ANAPC16;BIRC6,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cell Migration (GO:0030335),1.261888901587365,0.8214985945883411,0.16080937167199147,PTPRC;PIK3CD;SYNE2;FGR;SUN2;NIPBL;ATM;PLCG2;CCL3;CIB1;HIF1A,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Phosphorylation (GO:0042327),1.26165202396985,0.809694889770939,0.15279361459521096,RASGRP1;CCND2;STK4;CCND3;PTGES3;CIB1;CD74;FXR1;AKR1B1;ERP29,wald_stat,GO_Biological_Process_2023
Protein Maturation (GO:0051604),1.2518777964891565,0.844883324573966,0.18317972350230416,NAA16;RAP1GDS1;STUB1;GZMB;CASP8;PCSK7;HSPD1,wald_stat,GO_Biological_Process_2023
Ubiquitin-Dependent ERAD Pathway (GO:0030433),1.2505954170207758,0.8379190728470028,0.1684334511189635,UBE2G2;ERLEC1;STUB1;UBXN4;CANX;DERL1;SELENOS;HSPA5;AUP1,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Inflammatory Response (GO:0050728),1.2495549269712585,0.8297450836202733,0.17556346381969157,IL10RA;FYN;RORA;FGR;PTGER4;FXR1;NLRC3;AOAH;GPS2;SELENOS,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Signal Transduction (GO:0009968),1.2486672004808106,0.8211175679993634,0.16046758767268862,PTPRC;CRY1;CX3CR1;TLE1;GPI;ZBTB7A;PLEK;PTPN1;LEPROTL1;YTHDF2;GPS2;PIP4K2A;INPP5D;SOCS1;TMBIM6;SIGIRR;PTPN12;RACK1,wald_stat,GO_Biological_Process_2023
Regulation Of Type II Interferon Production (GO:0032649),1.2479879744397202,0.8119560977372197,0.17853107344632768,RASGRP1;CYRIB;PTPN22;HSPD1;CD2;BTN3A2;IL18R1;ISG15;IL12RB2;CD244;TXK,wald_stat,GO_Biological_Process_2023
Regulation Of Intracellular Signal Transduction (GO:1902531),1.2478686814993571,0.8006678074339735,0.1464968152866242,TAGAP;LBH;ARHGEF3;ARHGAP45;STK4;ARHGEF1;ARHGAP30;NOP53;PTPN22;ATM;ARHGAP15;PLCG2;GNA13,wald_stat,GO_Biological_Process_2023
Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),-1.2465605045622385,0.4346546029010484,0.09722222222222222,NDUFA6;SDHC;NDUFS8;NDUFS6;NDUFB8;ATP5PF;ATP5F1C;NDUFB11;ATP5F1D;NDUFA13;ATP5MF;NDUFB9;NDUFS5;ATP5F1B;NDUFA12,wald_stat,GO_Biological_Process_2023
Regulation Of Organelle Organization (GO:0033043),1.245393831895723,0.799921450262437,0.17152858809801633,MAPK1;CAPN2;AKAP9;UCHL5;RAP1GDS1;GOLPH3;TMED9;PAK2,wald_stat,GO_Biological_Process_2023
Protein Phosphorylation (GO:0006468),1.24278403493676,0.800036633042418,0.12345679012345678,PRKCH;PIK3CD;FYN;MAP4K5;MAPK1;STK38;STK4;FGR;GPI;PIM1;LCK;UHMK1;CDK17;GSK3B;ATM;YWHAZ;EIF2AK2;BIRC6;PRPF4B;ZAP70;PRKDC;CSK;PAK2;SRPK2;PRKX;SMAD7;USP15,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cell Motility (GO:2000147),1.2414367886865814,0.7954770431145525,0.19005524861878453,PIK3CD;SYNE2;SPOCK2;FGR;SUN2;ATM;CCL3;CIB1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Signal Transduction (GO:0009967),1.2385255837648457,0.7972711151228362,0.1829004329004329,PTPRC;CRBN;CITED2;PHIP;CDC73;UCHL5;KLF2;HIF1A;CD74;IL7R;GPS2,wald_stat,GO_Biological_Process_2023
Mitotic Spindle Organization (GO:0007052),1.2379511149397364,0.7891496822500083,0.18579881656804734,KIF2A;DYNC1H1;SUN2;SBDS;NUDC,wald_stat,GO_Biological_Process_2023
Protein K48-linked Ubiquitination (GO:0070936),1.2351490242953067,0.7915801268794335,0.20145631067961164,UBE2D2;TTC3;UBE2G2;RNF126;FBXO7;MYCBP2;UBE2G1;UBE2D3;RNF4;ITCH,wald_stat,GO_Biological_Process_2023
Positive Regulation Of GTPase Activity (GO:0043547),1.2328694687822752,0.7907960995090195,0.1858108108108108,RASGRP1;ARHGAP25;ARHGAP45;RAP1GDS1;GSK3B;CCL3;MAPRE2;DOCK10;SIPA1,wald_stat,GO_Biological_Process_2023
