feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
A1BG,1.7688476700160087,-7.215192980196767e-05,0.06657825328527098,-0.2817801874539747,0.7781120637246195,0.9999861801054126
A2M,4.465010769573939,0.0005549649606118956,0.11951712316385227,0.5700940553615277,0.5686139068829681,0.9999861801054126
A2M-AS1,6.66065382953792,0.0017188510382168697,0.04445160816389648,1.3074961448678626,0.19104426335761115,0.9999861801054126
AAAS,19.491625785477872,0.0009017672609398223,0.06471018639272662,0.48242504901086075,0.6295040303208742,0.9999861801054126
AACS,1.3714949903984086,0.00041545757151038794,1.1669311009134922,0.8551947006028005,0.3924433694947228,0.9999861801054126
AAGAB,30.102069320413406,0.007560506957055269,0.303844093369898,1.4481737363501768,0.14756846778124857,0.9999861801054126
AAK1,134.66669496497656,0.004445568534620642,0.0624634078277361,0.5403656167250446,0.5889449148691542,0.9999861801054126
AAMDC,1.3701680720299023,0.00023861776143570179,0.13265778315811574,0.6011608176259322,0.5477328790380045,0.9999861801054126
AAMP,46.7383576037915,0.0028668436474487517,0.14489881544595634,0.5183720160528891,0.6041987354436755,0.9999861801054126
AAR2,23.42212141050335,-0.0042832517935610225,0.0665473211136472,-1.2818354001465253,0.1999003931200064,0.9999861801054126
AARS1,11.413765345640867,0.000857732305095502,0.22437368289541149,0.846846738690736,0.39708055282334953,0.9999861801054126
AARS2,3.2411346463109822,-0.00020764437827664912,0.04928535545237675,-0.43564345640630353,0.6630954362398542,0.9999861801054126
AARSD1,16.19730133390966,-0.0006124866571654425,1.9437102543485292,-0.30896132942339244,0.7573509432444663,0.9999861801054126
AASDH,6.139811230121523,-0.00017426515451999676,0.019838665875139477,-0.3174005322282585,0.7509397034176946,0.9999861801054126
AASDHPPT,41.40608998895517,0.006795993766578298,0.16787919322441122,1.2911009715184174,0.19666866724378929,0.9999861801054126
AATF,63.438708200057164,-0.003794169493113344,0.09624932450432398,-0.4941025005351864,0.6212337920058892,0.9999861801054126
ABAT,0.5743993935207339,0.00041899941753120756,0.20779087764116108,0.9587468602700033,0.33768628532907063,0.9999861801054126
ABCA2,49.77092565875881,0.006571457129664222,0.20496293447611882,1.0391676664652685,0.29872676520745234,0.9999861801054126
ABCA3,3.368814310944591,-0.0004567822357749702,0.053166822787953406,-1.026427932560913,0.3046899172897921,0.9999861801054126
ABCA5,9.154536572812834,-0.0012661137014448249,0.04117358265012219,-1.1730008252125055,0.24079547477096297,0.9999861801054126
ABCA7,8.644140787645217,-0.001132252684727418,0.4462977487966894,-0.9247212457909452,0.35511092509998177,0.9999861801054126
ABCB1,47.42060335227168,-0.0025807248487845235,0.1693930230975565,-0.49354402285563664,0.6216282420823362,0.9999861801054126
ABCB10,4.590249715126083,0.0008457685379100159,0.06995394308420334,0.873104678101687,0.38260602427889,0.9999861801054126
ABCB7,17.666897330459985,-0.001190010753848649,0.03915796832136374,-0.5934907618772635,0.5528527636645546,0.9999861801054126
ABCB8,16.08291059308589,0.0015258134939283513,0.0363621612077023,0.8299144958353546,0.40658712848261225,0.9999861801054126
ABCC1,9.426444159092057,0.00036001007577335343,0.07225238286099107,0.28603679269223675,0.7748499417761818,0.9999861801054126
ABCC10,16.5225257857978,0.0029496388150388724,0.05279560043069054,1.3396272041919155,0.18036657488991248,0.9999861801054126
ABCC4,1.6876604163214524,0.00013024462523307463,0.08657928370667067,0.2827111401428205,0.7773982758918666,0.9999861801054126
ABCC5,11.070798611385333,0.0008379702242837506,0.02112917549204603,0.6589599122893778,0.5099215113620594,0.9999861801054126
ABCD1,1.9847280750085763,6.360320747498257e-05,0.46642628124467833,0.1192989268198368,0.9050385337023368,0.9999861801054126
ABCD2,2.02000400649709,0.00030272544960637107,0.1824444774707825,0.4403900638665312,0.6596546201055369,0.9999861801054126
ABCD3,17.088349675355285,0.0011917763450698903,0.10970610055939242,0.6698792652502739,0.5029347586007509,0.9999861801054126
ABCD4,22.733085289769768,0.0019311635621385966,0.04864112493745415,0.5042080461104661,0.6141151868651304,0.9999861801054126
ABCE1,18.69361918621742,0.0021973643751860374,0.0724078023378662,0.9807081509052467,0.326736683222262,0.9999861801054126
ABCF1,61.6201951887479,-0.002172866462826576,0.0817340336239275,-0.3453159351225466,0.7298568681444915,0.9999861801054126
ABCF2,18.689018953169775,0.0033431897553979776,0.20987079111588408,1.4091132161418864,0.15880169352728268,0.9999861801054126
ABCF3,22.01822361919997,0.0046693266207808535,0.04569146088000568,1.55228383855342,0.12059432320405312,0.9999861801054126
ABCG1,2.982083973908224,3.376903404337339e-05,0.037409759901017525,0.053933882000849746,0.9569878420078737,0.9999861801054126
ABHD10,9.599462970143012,-0.0001505054575768699,0.16535280191813478,-0.10405971003797285,0.9171219639520043,0.9999861801054126
ABHD11,6.174086185352468,-3.467574965713297e-05,0.04472851133365328,-0.040193058315193195,0.9679392118218776,0.9999861801054126
ABHD12,37.04554557234061,-0.0010201374347248468,0.1715164089883351,-0.1741608877652063,0.8617390227654403,0.9999861801054126
ABHD13,22.899236720492848,-0.0011810781124888842,0.07545054050362068,-0.48869930250750315,0.6250545976702029,0.9999861801054126
ABHD14A,39.15594918234881,0.002986564634232346,1.0331069098252086,0.6225732586915604,0.5335649885521445,0.9999861801054126
ABHD14B,62.326710024847365,0.006199504599226638,0.15450578625078043,1.0120421011395717,0.31151792384903354,0.9999861801054126
ABHD15,19.220744318535097,-0.002022801780612192,0.22661537596065262,-1.0226173267100358,0.306488814040197,0.9999861801054126
ABHD16A,32.27975224388647,-0.002817556562180771,0.05725327795129087,-0.5030219339103815,0.6149488511234849,0.9999861801054126
ABHD17A,626.8785874491159,-0.003565996374686228,0.0532398437527652,-0.5197346143747915,0.6032485576620713,0.9999861801054126
ABHD17B,10.98762020807784,0.0010851689403397252,0.024782891000960865,0.9917615024842843,0.3213138813430696,0.9999861801054126
ABHD17C,1.678158011952271,0.00048546272662819607,0.12063449088370898,0.9064412024548935,0.36470237286333884,0.9999861801054126
ABHD18,18.416951899511744,0.0005028724146006695,0.03758354376570731,0.1929199700079699,0.8470216450125109,0.9999861801054126
ABHD2,52.00894941396883,0.008434201924297023,0.12159060443911342,1.3276958569872304,0.18427860278326413,0.9999861801054126
ABHD3,25.896074903530206,0.005390785402707001,0.04320129984459606,1.5225307733480122,0.1278761407056115,0.9999861801054126
ABHD4,17.93251394325948,0.001844517248325806,0.051606380088622346,0.8357068465228519,0.40331984267468135,0.9999861801054126
ABHD5,13.04067519199882,-0.0013954708340886664,0.044994270864925544,-1.1346893893457293,0.2565054846457179,0.9999861801054126
ABHD6,6.016266981528323,0.000738020835377961,0.11858167493621542,0.7120318497452344,0.47644505362811884,0.9999861801054126
ABHD8,0.8032564119036011,0.00031829573366189715,0.17574009782817326,0.8577103159153076,0.39105244231808867,0.9999861801054126
ABI1,95.65922032925168,0.003090421951712193,0.06135222540689405,0.37247449893191714,0.709539595216963,0.9999861801054126
ABI2,12.526809119853286,0.0003593277527416532,0.03855864336906883,0.2380423831286606,0.811848221849144,0.9999861801054126
ABI3,189.63280617248802,0.0013485729038605941,0.12949119297962747,0.34003881386187745,0.7338272983980363,0.9999861801054126
ABITRAM,0.2958424072998887,1.1453834243616674e-05,0.1476109082815082,-0.056738456423003056,0.9547535395474265,0.9999861801054126
ABL1,10.966961525757084,-0.0006627730306903952,0.1327624938597867,-0.6506868140514342,0.5152486767499553,0.9999861801054126
ABL2,2.7059050963023887,0.00022171861502753553,0.05091359511441004,0.33328465131758245,0.7389194242141087,0.9999861801054126
ABLIM1,64.69879966589816,0.0005215425835599005,0.04110220169562461,0.38837507949608996,0.6977384833935059,0.9999861801054126
ABR,27.59231636059744,0.00011464510852916722,0.054715445341364376,0.032018730336549846,0.9744571139064498,0.9999861801054126
ABRACL,48.735831012378625,0.002499948042645112,0.05208928817001191,1.096626718983331,0.27280460253979477,0.9999861801054126
ABRAXAS1,4.542757794132042,0.0002969282010082976,0.14339016442120722,0.45795896737770486,0.6469819210140669,0.9999861801054126
ABRAXAS2,8.629293700671937,1.6081566537104783e-05,0.052397456517081636,0.007424007605341278,0.9940765533651362,0.9999861801054126
ABT1,57.01254625834777,-0.1519441237168051,0.06717208834900462,-3.0910278330650818,0.0019946493587248443,0.5826793884275
ABTB1,56.16895347387234,0.0044749866664889615,0.15919852661272876,0.8357796806551032,0.4032788595683575,0.9999861801054126
ABTB3,0.4750258003185592,1.8122632026742788e-05,0.10598309216913299,-0.9903551505695743,0.32200055879425926,0.9999861801054126
ACAA1,49.165242869669875,-0.004814141652979886,0.11197323693802468,-0.9074624041367403,0.3641623220763084,0.9999861801054126
ACAA2,93.85815831721234,0.004204718913327657,0.08558635364126425,0.7693777940502241,0.441669067132356,0.9999861801054126
ACACA,3.8096300561092975,0.00044846279427644394,0.03914465750044246,0.5454718675815377,0.5854290239744806,0.9999861801054126
ACAD10,0.7303517721793434,-0.00015082692074230232,0.12369239923657553,-0.32033065803587085,0.7487176848400189,0.9999861801054126
ACAD11,2.9426656881633932,-0.0007703579640095816,0.1559403224567638,-1.7300130062740373,0.08362795148417004,0.9999861801054126
ACAD8,15.611697716731454,0.0010900580761525743,0.046141353175055716,0.5932176762137243,0.5530354845116587,0.9999861801054126
ACAD9,7.781052386735653,0.0009297763542147076,0.022229918581530547,0.9885484657406223,0.322884110720009,0.9999861801054126
ACADM,20.747065030808606,0.0022441760406707446,0.03444284229674022,1.0864222503533254,0.2772922219048458,0.9999861801054126
ACADS,13.671640516497193,0.00012844866648157176,0.03562983664950217,0.11888066771702173,0.9053698980618364,0.9999861801054126
ACADSB,15.238888325522167,0.0021520276836051212,0.022843512998176236,1.3087140564662136,0.19063122846282632,0.9999861801054126
ACADVL,118.25265466725496,0.004413296063290943,0.05425019701871822,0.5267083496164137,0.5983961364468591,0.9999861801054126
ACAP1,155.49116897108362,-0.003238696830365744,0.07246439043438507,-0.45265573652691404,0.6507966573710173,0.9999861801054126
ACAP2,112.85709636523686,0.0013593546314638457,0.07400716199186959,0.1826505392543217,0.8550722267270778,0.9999861801054126
ACAP3,3.6552777428106284,-0.0007322611493168485,0.03374280915853359,-1.0369663406311644,0.29975154416872907,0.9999861801054126
ACAT1,10.083693707484,0.0016090901765076489,0.037164655984674444,1.0546366400363434,0.29159153968754126,0.9999861801054126
ACAT2,23.141717216284263,0.0007942798317687248,0.05437788090879341,0.3236699187905699,0.7461879472206274,0.9999861801054126
ACBD3,34.95302758853613,-0.00032839585111385175,0.03206940435094261,-0.0788170198284711,0.9371781662959554,0.9999861801054126
ACBD4,0.6089052478979017,0.00015923382380268695,0.17592803180576067,-0.7817899000210389,0.4343380576776519,0.9999861801054126
ACBD5,36.26507208828281,0.008556221992233914,0.14008643313822572,1.3894372184409973,0.16469983935565202,0.9999861801054126
ACBD6,31.218975624606568,-0.00450041073968417,0.06794767604242706,-0.8549208218753218,0.3925949826380646,0.9999861801054126
ACCS,2.034677845830772,3.973314126078654e-05,0.1112788591756202,-0.14482525233309737,0.8848488439385345,0.9999861801054126
ACD,36.47296770371215,0.0020821991917651665,0.07740855178628092,0.4026360891587254,0.6872159564565581,0.9999861801054126
ACER3,5.898138262310622,-0.00024239625479265583,0.041541369094598296,-0.22298054899383968,0.82355064506307,0.9999861801054126
ACIN1,86.78627483404783,-0.003887255846743089,0.06371501971151085,-0.4787421419630882,0.6321220817600384,0.9999861801054126
ACLY,45.31013135147415,0.0022610993849869246,0.09569274607602807,0.33574901603236595,0.737060139746827,0.9999861801054126
ACO1,1.3779574922658526,-0.0002817368897968614,0.4886384090910824,-2.0376854370320325,0.04158140151072847,0.9999861801054126
ACO2,43.720879409690596,0.0030989038110961734,0.179752610631072,0.49818464076466074,0.6183539071305147,0.9999861801054126
ACOT13,7.428509382628713,0.00026669815812222934,0.16501589418335244,0.3458114664367028,0.7294844072498214,0.9999861801054126
ACOT2,23.908919700135645,0.0005158123326649463,0.06772658464747515,0.17492263937171673,0.8611404208848052,0.9999861801054126
ACOT4,13.377217422610684,0.00017917707834363072,0.03508186436288415,0.1290517230019063,0.8973167219349082,0.9999861801054126
ACOT7,21.975381690551576,-0.00046382209314521015,0.07971702893027516,-0.14474070594092983,0.8849155988580372,0.9999861801054126
ACOT8,24.57607367403264,-0.0013583191320466787,0.07684884327820171,-0.3169965115414894,0.7512462492478491,0.9999861801054126
ACOT9,9.659956832429314,-7.413640787776941e-05,0.041203839719377626,-0.0457358815326722,0.963520764393841,0.9999861801054126
ACOX1,10.819420022402666,-0.0013636588561263393,0.038799023572873285,-1.0368392394596226,0.29981078484144086,0.9999861801054126
ACOX3,3.131654394329962,-6.876557146114472e-05,1.1304775038486394,-0.10366721514933033,0.9174334449535501,0.9999861801054126
ACP1,102.33379279549405,-0.012678324217010305,0.06385675867255164,-1.3616540127970096,0.17330710073121391,0.9999861801054126
ACP2,3.4886997714654386,-1.980900972193881e-05,0.06342155485799363,-0.027566884376138863,0.9780075940617023,0.9999861801054126
ACP5,3.491558707594727,-0.00012264184211211324,0.018568439787899172,-0.24600637155464147,0.8056773002610761,0.9999861801054126
