Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,mTORC1 Signaling,122/200,1.2390856214604884e-19,6.195428107302442e-18,0,0,3.679587034480363,160.18987611791314,ERO1A;TES;TFRC;PITPNB;TMEM97;RRP9;FADS2;PNP;FADS1;PDK1;STARD4;G6PD;IFRD1;ACSL3;TUBA4A;SYTL2;ACLY;DDX39A;MTHFD2;PPA1;DDIT3;PSME3;MTHFD2L;TRIB3;HPRT1;SQSTM1;PPIA;IDI1;NUP205;PSMD12;PSMD14;SHMT2;INSIG1;RPN1;GMPS;PIK3R3;SLC1A4;SLC1A5;ADIPOR2;HSP90B1;STIP1;PGK1;SSR1;LTA4H;HSPA9;NIBAN1;XBP1;HSPA5;GOT1;PNO1;HSPA4;SRD5A1;EDEM1;ASNS;DHCR24;DHFR;MLLT11;CCT6A;QDPR;SQLE;SLC6A6;GCLC;EPRS1;P4HA1;BHLHE40;NMT1;CALR;DHCR7;NFKBIB;GPI;GSK3B;BTG2;GBE1;ITGB2;SLC2A1;ATP2A2;SLC2A3;PGM1;ACTR3;ACTR2;HMGCS1;ELOVL5;ELOVL6;UCHL5;SLC7A5;CANX;MCM4;ETF1;ALDOA;EEF1E1;PPP1R15A;RAB1A;TOMM40;NUFIP1;USO1;CXCR4;HMGCR;ADD3;UNG;HSPD1;GGA2;PSMB5;NFIL3;SC5D;ABCF2;YKT6;LDLR;RRM2;NFYC;TXNRD1;GSR;CYP51A1;RPA1;IMMT;GTF2H1;HSPE1;RIT1;UFM1;PFKL;PSMC6;CCNG1;TCEA1
MSigDB_Hallmark_2020,Myc Targets V1,119/200,5.7111807661988495e-18,1.4277951915497122e-16,0,0,3.4536749758163423,137.12507692329766,HNRNPU;HNRNPR;PWP1;PHB2;RRP9;EEF1B2;FBL;PSMD7;TRIM28;PSMD3;PSMD1;TXNL4A;KPNA2;SMARCC1;STARD7;EIF1AX;IFRD1;MRPS18B;ILF2;CLNS1A;SRSF2;HPRT1;PPIA;SRSF7;SNRPA;KPNB1;SET;PSMD14;CSTF2;CUL1;NOLC1;GSPT1;PRDX3;PCBP1;G3BP1;ORC2;PGK1;XRCC6;NOP16;GOT2;EIF2S1;SRPK1;AIMP2;EPRS1;CDK4;HNRNPD;UBA2;HNRNPC;EIF4G2;YWHAE;SLC25A3;HSP90AB1;MCM7;SYNCRIP;XPO1;YWHAQ;C1QBP;RACK1;DHX15;TOMM70;CCT2;RFC4;NCBP1;PABPC4;CAD;CTPS1;RAD23B;TFDP1;CANX;TCP1;MCM4;SNRPA1;MCM5;ETF1;PABPC1;MCM6;PRPS2;HDAC2;SF3B3;ODC1;SRSF1;DDX21;U2AF1;HSPD1;SRM;PPM1G;EXOSC7;FAM120A;POLD2;USP1;EIF4H;BUB3;IARS1;CCT7;EIF4E;CCT4;NPM1;SF3A1;DUT;HNRNPA3;RRM1;SSB;PTGES3;CNBP;NAP1L1;HSPE1;RSL1D1;PSMC6;XPOT;APEX1;IMPDH2;HNRNPA2B1;SERBP1;HDGF;TARDBP;ABCE1;EIF3D;RAN;EIF3B
MSigDB_Hallmark_2020,Unfolded Protein Response,74/113,8.466797038007066e-15,1.4111328396678444e-13,0,0,4.440203956831434,143.87425979152863,EIF4A2;ERO1A;H2AX;EIF4A3;RRP9;EDC4;TATDN2;KHSRP;KIF5B;MTREX;TSPYL2;SLC30A5;DDX10;PDIA6;YWHAZ;ARFGAP1;DNAJC3;SLC7A5;MTHFD2;DKC1;GEMIN4;PREB;ATF6;TARS1;ATF3;DCP2;EXOC2;SHC1;DCTN1;CEBPG;PARN;CXXC1;NOLC1;SLC1A4;SDAD1;HSP90B1;EXOSC5;EXOSC4;EXOSC10;EXOSC9;SSR1;DNAJB9;IARS1;EXOSC2;EIF4E;SEC31A;PAIP1;HSPA9;ZBTB17;XBP1;NOP14;NPM1;HSPA5;NFYA;NFYB;EDEM1;EIF2AK3;ASNS;EEF2;EIF2S1;CNOT4;SPCS3;CNOT6;XPOT;DNAJA4;CNOT2;SRPRA;SRPRB;NABP1;HYOU1;CALR;ALDH18A1;DCP1A;EIF4G1
MSigDB_Hallmark_2020,Mitotic Spindle,110/199,1.178094993840956e-13,1.4726187423011949e-12,0,0,2.899419406039848,86.31486759997097,SMC3;SMC4;PREX1;PPP4R2;KIF5B;ARHGDIA;CDC27;ARFIP2;CEP250;KNTC1;FBXO5;KIFAP3;CDK5RAP2;MAP1S;CSNK1D;TSC1;ACTN4;TUBA4A;CD2AP;BCR;CLIP1;GEMIN4;KIF20B;EZR;LLGL1;ARL8A;VCL;NOTCH2;EPB41;PXN;KLC1;ABR;RHOT2;BCL2L11;KIF3B;ABL1;STK38L;CEP192;MARK4;SPTBN1;TBCD;ARHGAP27;HOOK3;SSH2;DLG1;SASS6;NF1;TUBGCP6;TUBGCP3;CEP57;YWHAE;NUMA1;WASL;ARHGAP5;ARHGAP4;LMNB1;AKAP13;PCM1;CNTRL;NCK2;TLK1;KIF1B;SPTAN1;SUN2;ARHGEF12;PLEKHG2;RFC1;KIF22;SMC1A;DYNLL2;CKAP5;LATS1;ARHGAP10;INCENP;PALLD;RASA1;RASA2;ARHGEF3;MYH9;ARHGEF2;ARHGEF7;SOS1;DOCK2;RAPGEF6;PAFAH1B1;RABGAP1;STAU1;NEDD9;KATNB1;HDAC6;KATNA1;FLNA;FLNB;PCNT;PDLIM5;WASF2;CLASP1;ARFGEF1;DYNC1H1;PCGF5;RANBP9;MYO9B;SEPTIN9;MYO1E;NIN;APC;CENPJ;ALMS1;TAOK2;ABI1
MSigDB_Hallmark_2020,Protein Secretion,63/96,7.147364984754357e-13,7.147364984754357e-12,0,0,4.461159795778404,124.76464239270136,ARF1;CLTC;CLTA;RAB22A;GOLGA4;SCRN1;AP1G1;LAMP2;KIF1B;ARFIP1;ATP7A;DNM1L;RAB2A;TPD52;STX7;COG2;ADAM10;AP3B1;SCAMP1;ARFGAP3;SCAMP3;TMX1;ZW10;VAMP4;VAMP3;NAPA;COPB2;STX12;TMED10;TSG101;SGMS1;STX16;COPB1;VPS4B;USO1;ATP1A1;CLCN3;NAPG;LMAN1;SNX2;MAPK1;YKT6;SEC31A;ARFGEF1;ARFGEF2;MON2;BNIP3;GBF1;AP2B1;STAM;IGF2R;ARCN1;GALC;RAB14;DOP1A;PPT1;GNAS;ANP32E;VPS45;SEC24D;PAM;RAB5A;BET1
MSigDB_Hallmark_2020,G2-M Checkpoint,108/200,1.485621338344459e-12,1.238017781953716e-11,0,0,2.75235017626322,74.96077455160139,CCNT1;HNRNPU;ARID4A;SMC4;PTTG1;KIF5B;CDC27;FBXO5;KMT5A;KPNA2;TMPO;SMARCC1;SLC38A1;HUS1;LIG3;PRPF4B;CDC25B;SAP30;ILF3;DDX39A;EWSR1;DKC1;NCL;SRSF2;NUP98;KIF20B;ATF5;KPNB1;NOTCH2;CUL5;YTHDC1;CUL3;CUL1;NOLC1;PDS5B;HIF1A;GSPT1;ORC5;RAD21;G3BP1;ABL1;HSPA8;DR1;TGFB1;SMAD3;ODF2;HMGA1;CDC7;FOXN3;SQLE;STAG1;UCK2;POLA2;UBE2S;CDK4;BCL3;HNRNPD;H2AX;CDKN1B;NUMA1;SUV39H1;AMD1;CTCF;LMNB1;SYNCRIP;CHAF1A;XPO1;LBR;POLE;TNPO2;UPF1;SS18;ATRX;KIF22;SMC1A;RAD23B;H2BC12;SLC7A5;SFPQ;DBF4;TFDP1;RBL1;INCENP;NUP50;CKS2;MCM3;MCM5;MCM6;TOP1;PAFAH1B1;PRIM2;ODC1;SRSF1;SLC7A1;HIRA;PURA;WRN;KATNA1;NSD2;E2F3;BUB3;E2F4;SRSF10;SLC12A2;CASP8AP2;MAPK14;PML;CUL4A
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,62/105,7.327763792256491e-10,5.234116994468922e-09,0,0,3.3663550818981984,70.80852054320879,ATF1;GSK3B;ARF1;CDKN1B;YWHAB;CLTC;PTEN;SLC2A1;FASLG;ECSIT;RPTOR;PPP2R1B;ARHGDIA;AKT1;MAP3K7;HRAS;PDK1;ACTR3;VAV3;ACTR2;PLA2G12A;PRKCB;TRAF2;IRAK4;LCK;DDIT3;CSNK2B;AKT1S1;TRIB3;RAF1;PLCB1;SQSTM1;CAB39;MAPKAP1;PIK3R3;ITPR2;CXCR4;NOD1;IL2RG;HSP90B1;MAPK9;MAPK8;GRK2;PRKAR2A;MKNK2;THEM4;MAPK1;RIPK1;PLCG1;EIF4E;MAP2K6;SMAD2;STAT2;PTPN11;PIKFYVE;RIT1;CDK4;UBE2N;GRB2;CALR;MYD88;NFKBIB
MSigDB_Hallmark_2020,Myc Targets V2,39/58,5.990012490249221e-09,3.7437578064057626e-08,0,0,4.782162033904263,90.54149794398184,NIP7;NOP2;PPAN;NOLC1;NOC4L;TMEM97;RABEPK;WDR43;RRP9;SRM;TBRG4;HSPD1;UNG;EXOSC5;TCOF1;PES1;UTP20;MAP3K6;DUSP2;NPM1;NOP16;PRMT3;WDR74;IMP4;TFB2M;PPRC1;HSPE1;SUPV3L1;RCL1;AIMP2;MYBBP1A;LAS1L;CDK4;GRWD1;NDUFAF4;MRTO4;MCM4;MCM5;FARSA
MSigDB_Hallmark_2020,E2F Targets,98/200,1.5234119013682945e-08,8.46339945204608e-08,0,0,2.2472307641437688,40.44954307559141,NUP107;MRE11;TFRC;CSE1L;CCP110;SMC6;SMC3;SMC4;IPO7;PTTG1;NBN;KPNA2;TMPO;LIG1;HUS1;CDC25B;ILF3;DDX39A;MSH2;MTHFD2;ZW10;TIMELESS;SRSF2;ASF1A;SLBP;NUP205;DNMT1;RNASEH2A;PRKDC;SHMT1;NOLC1;PDS5B;GSPT1;UBR7;RAD21;ORC2;XRCC6;CBX5;HMGA1;NUP153;PAICS;EIF2S1;PAN2;POLA2;STAG1;UBE2S;CDK4;ANP32E;HNRNPD;CNOT9;H2AX;CDKN1B;MCM7;SUV39H1;PSIP1;CTCF;LMNB1;SYNCRIP;XPO1;ING3;POLE;LBR;TCF19;HELLS;RFC1;EED;TUBB;CTPS1;KIF22;SMC1A;CKS2;MCM3;MCM4;MCM5;MCM6;PRIM2;PRPS1;SRSF1;PPM1D;UNG;TBRG4;POLD3;POLD2;USP1;RBBP7;DUT;RRM2;CDKN2A;ATAD2;RPA1;NAP1L1;SSRP1;MLH1;NUDT21;RAD50;WEE1;NCAPD2;RAN
MSigDB_Hallmark_2020,heme Metabolism,95/200,1.656735678623937e-07,8.283678393119685e-07,0,0,2.1146693634473848,33.01685391753366,ISCA1;BTG2;NARF;TFRC;PIGQ;SLC2A1;NR3C1;BACH1;NUDT4;CCDC28A;ALAD;HEBP1;RNF19A;CDC27;LAMP2;ACP5;BTRC;FBXO7;H4C3;RBM5;FBXO9;CAST;BNIP3L;ARHGEF12;KHNYN;SLC11A2;NCOA4;PPP2R5B;SLC30A1;RAD23A;VEZF1;GAPVD1;TENT5C;RNF123;KAT2B;MINPP1;DAAM1;TFDP2;CAT;TRIM58;ATG4A;TOP1;OPTN;KDM7A;MARCHF2;USP15;FECH;EPB41;DCUN1D1;ENDOD1;GMPS;HTRA2;FOXO3;ADIPOR1;PPOX;CLCN3;ADD1;TRAK2;MXI1;MARCHF8;TSPAN5;DCAF10;CDR2;MPP1;RBM38;RIOK3;EIF2AK1;SLC10A3;NEK7;FOXJ2;XPO7;ASNS;FBXO34;ELL2;KLF3;UBAC1;RCL1;SLC25A38;MFHAS1;SLC25A37;ALDH6A1;GCLC;ARL2BP;SYNJ1;MKRN1;TCEA1;HDGF;YPEL5;GCLM;LRP10;LPIN2;EZH1;NFE2L1;PICALM;TNRC6B
MSigDB_Hallmark_2020,DNA Repair,75/150,2.5677302414987295e-07,1.16715010977215e-06,0,0,2.334453216865446,35.42549872055803,FEN1;ARL6IP1;ELL;GTF2B;POLB;SEC61A1;PNP;CLP1;PDE4B;REV3L;ELOA;DGCR8;NELFB;POLL;POLH;RFC5;RFC4;LIG1;NME4;VPS37B;GTF2F1;NT5C3A;DDB1;RRM2B;NFX1;POLR1C;CMPK2;HCLS1;HPRT1;UMPS;EIF1B;POM121;RALA;TSG101;CANT1;GTF3C5;CSTF3;PRIM1;USP11;GMPR2;DCTN4;TAF9;AK3;XPC;AAAS;POLD3;ZNF707;POLR2A;TAF1C;POLR2D;RAE1;SF3A3;BCAP31;DUT;BRF2;TAF13;ALYREF;TAF10;GTF2H1;SSRP1;SUPT5H;GTF2H3;SMAD5;TARBP2;NUDT9;POLA1;NUDT21;POLA2;ERCC3;AGO4;POLR3C;ERCC4;IMPDH2;ERCC5;TAF6
MSigDB_Hallmark_2020,Interferon Gamma Response,94/200,3.529418562796249e-07,1.4705910678317703e-06,0,0,2.072171242154263,30.786170452082963,OGFR;SAMD9L;BTG1;EIF4E3;SPPL2A;TNFAIP3;ADAR;IFIT2;ICAM1;IL18BP;OASL;IFIH1;CASP7;PNP;CASP8;CASP3;PIM1;PDE4B;TRIM25;CD38;TRIM26;ITGB7;JAK2;TRIM21;CMTR1;HERC6;CMKLR1;ZBP1;IL4R;SP110;RIPK2;NCOA3;HLA-B;TAP1;TRAFD1;ARID5B;HLA-A;TAPBP;NUP93;LATS2;MTHFD2;OAS2;IRF4;IRF1;TRIM14;TXNIP;CMPK2;XCL1;LCP2;LAP3;RAPGEF6;RNF31;MVP;NLRC5;NOD1;DDX60;SAMHD1;HIF1A;RNF213;APOL6;SOCS1;SLC25A28;ST8SIA4;STAT4;ISOC1;SLAMF7;RIPK1;GBP4;PTPN1;PNPT1;GCH1;AUTS2;STAT1;STAT2;IL10RA;MX2;STAT3;LYSMD2;EIF2AK2;TDRD7;PARP14;TOR1B;PARP12;NFKB1;PML;NFKBIA;ZNFX1;IL2RB;FAS;CD69;XAF1;GPR18;MYD88;PFKP
MSigDB_Hallmark_2020,p53 Pathway,92/200,1.510400988896813e-06,5.80923457268005e-06,0,0,1.9895677348507537,26.66644571147389,CYFIP2;RB1;CCNK;BTG2;CSRNP2;BTG1;CD81;CCP110;PITPNC1;SEC61A1;HINT1;CCND2;SESN1;KIF13B;RACK1;NUDT15;IER5;HRAS;POLH;ZNF365;TSPYL2;TSC22D1;APAF1;FBXW7;ABCC5;F2R;DNTTIP2;TAP1;TRAFD1;IRAG2;AEN;FOS;CGRRF1;PRKAB1;WRAP73;RAP2B;TRAF4;DDIT3;TXNIP;TRIB3;ANKRA2;ATF3;PPP1R15A;POM121;NOTCH1;SLC35D1;RETSAT;ABHD4;EI24;RGS16;PDGFA;NOL8;XPC;SLC3A2;FOXO3;PPM1D;NDRG1;TOB1;CDKN2AIP;ZFP36L1;LDHB;SERTAD3;SOCS1;IRAK1;ZMAT3;PERP;MKNK2;STOM;EPS8L2;BAK1;RALGDS;IP6K2;HEXIM1;JUN;TGFB1;PMM1;CDKN2A;PLK2;FUCA1;ELP1;WWP1;DEF6;H1-2;SP1;CCNG1;MDM2;TNFSF9;FAS;ERCC5;COQ8A;MXD1;MXD4
MSigDB_Hallmark_2020,Apoptosis,77/161,1.6941301283795415e-06,6.050464744212649e-06,0,0,2.139248305606901,28.42706128402914,BTG3;BTG2;CDKN1B;PRF1;HSPB1;FASLG;ENO2;CLU;CASP7;CCND2;CASP8;CASP3;PEA15;CD38;CASP2;DNM1L;SPTAN1;BNIP3L;DFFA;IFNGR1;F2R;PPP2R5B;TAP1;CDC25B;RHOB;DNAJC3;TGFBR3;DDIT3;IRF1;MADD;DPYD;RARA;VDAC2;TXNIP;ETF1;SQSTM1;PLCB2;ATF3;CD44;DAP3;RNASEL;RETSAT;DIABLO;SATB1;SLC20A1;XIAP;NEDD9;BCL10;ADD1;RELA;PPP3R1;RHOT2;BCL2L11;ANKH;LMNA;ERBB2;PMAIP1;SC5D;MCL1;BCAP31;JUN;CREBBP;GADD45B;GCH1;GSR;CFLAR;IGF2R;SMAD7;DNAJA1;CYLD;DAP;WEE1;PPT1;PDCD4;FAS;CTNNB1;CD69
MSigDB_Hallmark_2020,UV Response Dn,70/144,2.3694860689281145e-06,7.898286896427049e-06,0,0,2.2065721310434303,28.58137019001801,PHF3;CDKN1B;CITED2;CELF2;ITGB3;PTEN;PTPRM;PIK3CD;PRDM2;NR3C1;IGF1R;SYNE1;NIPBL;SIPA1L1;ZMIZ1;SLC22A18;AKT3;PIAS3;ABCC1;MIOS;SFMBT1;DUSP1;BCKDHB;ATRX;DYRK1A;PRKCA;RUNX1;TGFBR2;TGFBR3;ATRN;ARHGEF9;RASA2;NOTCH2;YTHDC1;INSIG1;GCNT1;MRPS31;CACNA1A;PIK3R3;ADD3;ATP2C1;SLC7A1;SCAF8;ATXN1;MTA1;GRK5;PRKAR2B;ERBB2;SPOP;TOGARAM1;FYN;PDLIM5;LDLR;MAP2K5;DMAC2L;SMAD3;NEK7;ATP2B4;NR1D2;ATP2B1;MAPK14;NFKB1;PEX14;SMAD7;DLG1;BHLHE40;ID1;AGGF1;CDK13;BMPR1A
MSigDB_Hallmark_2020,TGF-beta Signaling,32/54,8.472622384913324e-06,2.647694495285414e-05,0,0,3.384074231305719,39.52148785641819,PPP1R15A;BMPR2;SLC20A1;HDAC1;XIAP;ARID4B;FURIN;THBS1;FNTA;JUNB;MAP3K7;SKIL;SPTBN1;TGIF1;KLF10;TGFB1;SMAD3;SMURF2;SMURF1;TGFBR1;RHOA;SMAD7;HIPK2;NCOR2;SKI;CDK9;APC;ID1;CTNNB1;TRIM33;ENG;BMPR1A
MSigDB_Hallmark_2020,Androgen Response,51/100,9.902653388919524e-06,2.912545114388096e-05,0,0,2.424508233944406,27.936899981232,TNFAIP8;B4GALT1;NGLY1;ELK4;ZMIZ1;ADAMTS1;AKT1;ITGAV;FADS1;TPD52;GUCY1A1;HMGCS1;TSC22D1;ELOVL5;ACTN1;NCOA4;ARID5B;ACSL3;PIAS1;FKBP5;IDI1;SLC26A2;HPGD;INSIG1;ABHD2;SRF;STK39;GNAI3;UAP1;HMGCR;IQGAP2;NDRG1;UBE2J1;LMAN1;ANKH;DNAJB9;PTK2B;PDLIM5;XRCC6;XRCC5;TMEM50A;GSR;ZBTB10;DHCR24;ELL2;SPCS3;CDK6;APPBP2;CENPN;GPD1L;SEC24D
MSigDB_Hallmark_2020,Allograft Rejection,88/200,2.1874543420311595e-05,6.076262061197665e-05,0,0,1.8333333333333333,19.672009496613377,ITK;ITGB2;PRF1;LY75;UBE2D1;CD3G;FASLG;CD3E;ITGAL;CD3D;ETS1;ICAM1;IL27RA;IKBKB;MRPL3;CCND2;IL18RAP;AKT1;JAK2;MAP3K7;MAP4K1;TPD52;CD96;RARS1;IL4R;PRKCB;IFNGR1;RIPK2;F2R;TAP2;TAP1;IL16;TRAF2;HLA-A;DARS1;HLA-E;TAPBP;TLR1;NCR1;ZAP70;CD8B;IFNG;CD8A;LCK;IRF4;ELF4;HCLS1;LCP2;CD47;LTB;AARS1;GCNT1;WAS;CAPG;MTIF2;BCL10;IL2RG;HIF1A;HDAC9;SOCS1;CXCR3;ST8SIA4;STAT4;FLNA;CSK;APBB1;GBP2;SOCS5;LYN;NPM1;FYB1;TGFB1;STAT1;CDKN2A;GALNT1;CRTAM;PTPRC;ABI1;BCL3;IL2RB;UBE2N;FAS;DEGS1;ABCE1;EIF4G3;EIF3D;EIF3A;PF4
MSigDB_Hallmark_2020,UV Response Up,71/158,5.77307576585311e-05,0.0001519230464698187,0,0,1.90220526802236,18.564991682576068,H2AX;BTG3;FEN1;BTG2;ALAS1;BTG1;TFRC;AMD1;HNRNPU;ENO2;ICAM1;GLS;PPAT;CASP3;PRKACA;JUNB;STARD3;RFC4;DGAT1;PARP2;PRKCD;SIGMAR1;TAP1;FOS;HLA-F;TUBA4A;RHOB;CDC34;POLG2;PRPF3;IRF1;PPIF;TMBIM6;FKBP4;ALDOA;TARS1;SQSTM1;ATF3;NUP58;ABCB1;RPN1;TGFBRAP1;CEBPG;DDX21;WIZ;FURIN;RASGRP1;HSPA13;RXRB;CYB5R1;STIP1;NXF1;PPP1R2;DNAJB1;BCL2L11;GRPEL1;BAK1;YKT6;ATP6V1C1;MARK2;LYN;GCH1;ASNS;CDC5L;NFKBIA;DNAJA1;EIF2S3;EIF5;STK25;AGO2;PPT1
MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,86/200,7.403725407865968e-05,0.0001850931351966492,0,0,1.7593875297466148,16.733433028829495,BTG3;BTG2;TNFAIP8;BTG1;B4GALT1;PLEK;TNFAIP3;SLC2A3;LITAF;ICAM1;IFIT2;IFIH1;PANX1;ZFP36;ZC3H12A;SLC16A6;PDE4B;MAP3K8;JUNB;IER5;PHLDA1;IER2;KLF10;TGIF1;DUSP5;DUSP2;TSC22D1;DUSP1;RIPK2;TAP1;FOS;TRAF1;RHOB;IRF1;SQSTM1;ATF3;CD44;BIRC2;B4GALT5;PTGER4;PPP1R15A;NFAT5;RELA;RELB;NFIL3;DNAJB4;MSC;PDLIM5;LDLR;MCL1;STAT5A;EGR1;JUN;SMAD3;GADD45B;GCH1;TIPARP;PLK2;ZBTB10;CFLAR;ATP2B1;NFKB1;PNRC1;KLF2;FOSL2;NFKB2;EHD1;NFKBIA;NR4A2;PER1;RCAN1;KLF6;NR4A3;TNIP1;CLCF1;MAFF;BHLHE40;BCL3;KLF9;REL;TNFSF9;CD69;NFKBIE;IL7R;MXD1;NFE2L2
MSigDB_Hallmark_2020,Interferon Alpha Response,46/97,0.00024898173622379895,0.0005928136576757117,0,0,2.098996335411463,17.41774658639737,OGFR;RNF31;SAMD9L;UBA7;SAMD9;ADAR;TMEM140;DDX60;IFIT2;OASL;IFIH1;NUB1;CASP8;SLC25A28;TRIM5;TRIM25;TRIM26;GBP2;TRIM21;CMTR1;GBP4;HERC6;IL4R;PNPT1;SP110;RIPK2;STAT2;TAP1;HLA-C;TRAFD1;EIF2AK2;TDRD7;PARP14;PARP9;PARP12;MOV10;ELF1;SELL;LPAR6;IRF1;CMPK2;TRIM14;TXNIP;NCOA7;LAP3;CD47
MSigDB_Hallmark_2020,Fatty Acid Metabolism,67/158,0.0006906992403210347,0.0015697710007296,0,0,1.714490341063064,12.477728231270085,ACADVL;ECI1;ECI2;ENO2;ENO3;ALAD;CPT2;AUH;MLYCD;NBN;KMT5A;HADH;GLUL;HIBCH;YWHAH;CPT1A;GABARAPL1;HSP90AA1;HSDL2;ADSL;HMGCS1;ELOVL5;BCKDHB;ACSL5;ACSL4;SDHD;SDHA;ALDH3A2;HADHB;UGDH;ACOX1;GPD2;ACOT2;ERP29;SUCLG2;PPARA;ALDOA;DLD;ALDH9A1;GCDH;IDI1;FH;RETSAT;HPGD;ODC1;RAP1GDS1;HSD17B4;DLST;HSD17B7;ADIPOR2;ACAT2;PTS;CRYZ;HSPH1;D2HGDH;ACSS1;PDHA1;MDH2;NCAPH2;DHCR24;SUCLA2;FASN;APEX1;SERINC1;ACO2;CRAT;METAP1
MSigDB_Hallmark_2020,Pperoxisome,46/104,0.0016153817630046,0.0035116994847927,0,0,1.8447411199114585,11.858335285633222,SLC23A2;IDI1;ABCD2;ABCB1;ABCD3;RETSAT;CTBP1;MVP;VPS4B;ECI2;PEX11B;HSD17B4;BCL10;IDE;CLN6;ATXN1;NUDT19;ISOC1;LONP2;MLYCD;HRAS;FADS1;YWHAH;GSTK1;SMARCC1;CADM1;ELOVL5;ABCC5;CNBP;SIAH1;ACSL5;ACSL4;DHCR24;CTPS1;PEX13;PEX14;CDK7;SLC25A17;MSH2;ERCC3;ACOX1;PEX6;CAT;PABPC1;CRAT;ALDH9A1
MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,79/199,0.0024390937144955,0.0050814452385323,0,0,1.5329018882725387,9.22213510128188,PHTF2;BMPR2;CD81;SLC2A3;IKZF2;ENO3;LCLAT1;IGF1R;PNP;CCND2;CASP3;NFKBIZ;PIM1;MAP3K8;SLC39A8;ITGAV;PHLDA1;EOMES;GABARAPL1;PRKCH;IL4R;CISH;IFNGR1;NCOA3;RHOH;TRAF1;TNFRSF1B;RHOB;IRF4;PTRH2;MAPKAPK2;CD48;PLIN2;ITGA6;LTB;UMPS;CD44;PLEC;ABCB1;AHNAK;RGS16;ODC1;NOP2;CAPG;FURIN;SLC1A5;NDRG1;SOCS2;SYNGR2;SOCS1;NFIL3;LRRC8C;DCPS;GBP4;PRNP;XBP1;RABGAP1L;POU2F1;GADD45B;IL10RA;PTCH1;HUWE1;IGF2R;HIPK2;TTC39B;MYO1E;UCK2;KLF6;P2RX4;P4HA1;SELL;SYT11;BHLHE40;MAFF;IL2RB;BCL2;GALM;MXD1;IL18R1
MSigDB_Hallmark_2020,Cholesterol Homeostasis,34/74,0.002939921249929,0.005879842499858,0,0,1.975675675675676,11.51694942055594,IDI1;TMEM97;HMGCR;HSD17B7;CLU;ACAT2;ACTG1;FADS2;ATXN2;NFIL3;TP53INP1;PDK3;SC5D;GUSB;LDLR;FDFT1;NIBAN1;ABCA2;STARD4;GSTM2;HMGCS1;CYP51A1;LSS;SREBF2;PNRC1;SQLE;FABP5;FASN;CTNNB1;MVD;TRIB3;DHCR7;ATF5;ATF3
MSigDB_Hallmark_2020,Oxidative Phosphorylation,78/200,0.0044558305279152,0.0085689048613755,0,0,1.488221518115443,8.056549409989596,GPI;ISCA1;SLC25A3;ACADVL;MTRR;ALAS1;ECI1;ETFA;TCIRG1;PHB2;MTRF1;CASP7;AIFM1;OPA1;TIMM17A;UQCRFS1;PMPCA;DLAT;IDH3A;TOMM70;PDHX;CPT1A;ATP6AP1;MRPS22;NDUFC1;SDHD;SDHA;ATP1B1;HADHB;SUPV3L1;AFG3L2;HADHA;OXA1L;POR;BDH2;UQCRC1;VDAC2;NDUFS1;SLC25A12;DLD;FH;RETSAT;ABCB7;COX15;TIMM9;DLST;HTRA2;MRPS30;TIMM50;PRDX3;LDHB;RHOT2;ATP5F1A;CYB5R3;RHOT1;ATP5F1B;GRPEL1;MFN2;SLC25A20;NDUFV2;NDUFV1;ATP6V1C1;COX10;HSPA9;PDHA1;ATP5PB;MTX2;MDH2;GOT2;IMMT;ACADSB;CS;PDP1;GLUD1;ALDH6A1;SUCLA2;OGDH;ACO2
MSigDB_Hallmark_2020,Adipogenesis,75/200,0.0150414785663142,0.0278545899376189,0,0,1.395632454224761,5.857390775371513,SLC25A1;RNF11;GBE1;ARAF;GPHN;AIFM1;CPT2;DBT;PIM3;DLAT;HADH;PGM1;YWHAG;HIBCH;IDH3A;MIGA2;DGAT1;CHUK;IFNGR1;MCCC1;ELOVL6;SLC5A6;ACLY;POR;PPM1B;ACOX1;GPD2;CAT;UQCRC1;PREB;PLIN2;ALDOA;DLD;PPP1R15B;RETSAT;ATL2;BAZ2A;ABCB8;SLC1A5;ADIPOR2;TOB1;PRDX3;BCL2L13;SAMM50;GRPEL1;GPAT4;UBC;G3BP2;UBQLN1;STOM;DNAJB9;DRAM2;RREB1;STAT5A;PTCD3;CAVIN2;RIOK3;MDH2;VEGFB;RMDN3;IMMT;PEX14;CS;QDPR;PFKL;UCK1;LPCAT3;NMT1;PDCD4;PEMT;NABP1;ESYT1;ACO2;DHCR7;CRAT
