Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,RNA 3'-End Processing (GO:0031123),27/38,2.0194949206236823e-06,4.6030249864788255e-05,0,0,4.9547447864399325,64.96989921585093,INTS12;INTS14;TUT7;CSTF3;TUT4;PAPOLA;RPRD1B;HEXIM1;TOE1;CPSF7;CPSF6;PNPT1;SSB;NCBP1;ELAC2;INTS2;USB1;RPRD2;TRNT1;SUPV3L1;NUDT21;INTS5;INTS7;INTS6;INTS9;INTS8;INTS6L
GO_Biological_Process_2023,mRNA Transcription By RNA Polymerase II (GO:0042789),27/38,2.0194949206236823e-06,4.6030249864788255e-05,0,0,4.9547447864399325,64.96989921585093,TAF9;ZBTB1;SUPT6H;RXRB;HLTF;NCOA1;MED1;NCOA2;TBP;NCBP1;TAF12;TAF13;NR1H2;TAF10;CREB1;TFCP2;RARA;TAF8;TAF7;NCBP3;TAF6;TAF5;TAF4;TAF3;TAF2;ATF4;TAF1
GO_Biological_Process_2023,Negative Regulation Of Type I Interferon Production (GO:0032480),27/38,2.0194949206236823e-06,4.6030249864788255e-05,0,0,4.9547447864399325,64.96989921585093,ILRUN;OTUD5;TRAF3IP1;CUL3;NLRC3;GPATCH3;RELB;PYCARD;YY1;RNF216;BANF1;TRIM27;ATG5;HAVCR2;MORC3;DDX56;KLHL22;PTPN11;RBX1;CYLD;ITCH;PPM1B;NPLOC4;RNF125;TYROBP;REL;XAF1
GO_Biological_Process_2023,Regulation Of Telomere Maintenance (GO:0032204),27/38,2.0194949206236823e-06,4.6030249864788255e-05,0,0,4.9547447864399325,64.96989921585093,SMG1;MRE11;SMC5;SMC6;HDAC8;SMG5;SLX4;NBN;UPF1;SLF1;USP7;SLF2;XRCC5;NSMCE3;ATRX;NSMCE2;YLPM1;SIRT6;TERF1;TERF2;PML;RAD50;EID3;NSMCE4A;ERCC4;HNRNPD;TERF2IP
GO_Biological_Process_2023,Regulation Of Cellular Response To Heat (GO:1900034),14/15,2.0286927137945058e-06,4.603708816303848e-05,0,0,28.226079082402656,369.9908022653944,GSK3B;CREBBP;SIRT1;MTOR;DNAJB1;DNAJC2;DNAJB6;DNAJC7;CHORDC1;HSF1;MAPKAPK2;EP300;IER5;ATR
GO_Biological_Process_2023,RNA Polyadenylation (GO:0043631),20/25,2.082246666996735e-06,4.704604478183889e-05,0,0,8.069486404833837,105.56553048438444,HEXIM1;ZCCHC7;PNPT1;CPSF1;CSTF3;CPSF3;CPSF2;SSU72;CDC73;WDR33;SCAF8;PAPOLG;LEO1;PAPOLA;SYMPK;TUT1;TENT2;PABPC1;MTPAP;GRSF1
GO_Biological_Process_2023,Regulation Of Protein Dephosphorylation (GO:0035304),28/40,2.103483758248228e-06,4.731923897902752e-05,0,0,4.710425489009881,61.574284692650174,PPP1R15A;ANKLE2;YWHAB;HTT;GBA1;SPPL3;HSP90B1;PTPA;PPP1R2;PTBP1;PPP6R1;PPP6R2;ENSA;PPP6R3;PPP1R16B;TGFB1;PRKCD;PPP2R5A;TSC1;DYNLL1;MFHAS1;CNEP1R1;TIPRL;PIN1;CALM3;NSMF;CALM1;PPIA
GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),32/48,2.1363971719072083e-06,4.785159726167921e-05,0,0,4.038740920096853,52.73137539958456,TNKS;ZC3HAV1;TTL;DCAF1;TNKS2;HLCS;JAK2;UBE2F;PARP6;ESCO1;PARP1;PARP2;PRKCB;PRKCD;FN3KRP;PARP16;PRKCA;BAZ1B;PARP9;UCHL3;PARP15;PARP12;PARP8;RBX1;SUMF1;PARP10;PARP11;STT3A;UBA3;PKN1;STT3B;UBE2M
GO_Biological_Process_2023,Nucleobase-Containing Compound Catabolic Process (GO:0034655),30/44,2.1738252580673143e-06,4.848005122948399e-05,0,0,4.326561486924573,56.41413106381111,MUS81;RNASEH2C;RNASEH2B;RNASEH2A;FBH1;DIS3L;EXOSC7;EXOSC6;EXOSC5;EXOSC10;EXOSC4;RNASEH1;EXOSC9;MTREX;EXOSC3;NUDT15;EXOSC2;EXOSC1;DFFB;PNPT1;NCBP1;DIS3;ENTPD4;PABPC4;RNASET2;SUPV3L1;XRN2;HNRNPD;DNASE1;DNASE1L1
GO_Biological_Process_2023,Protein Modification By Small Protein Removal (GO:0070646),62/114,2.4764810969786843e-06,5.449608388503856e-05,0,0,2.412166428888837,31.13786504191193,OTUD4;OTUD5;USP36;USP37;USP38;USPL1;USP33;USP34;OTUD7B;TNFAIP3;SENP6;SENP7;HINT1;SENP5;SUMO1;OTUD6B;ZC3H12A;USP46;USP47;USP7;USP48;USP5;DESI1;USP42;USP4;JOSD2;JOSD1;UCHL3;UCHL5;SENP1;STAMBP;USP14;USP15;USP16;PSMD14;USP10;GPS1;USP11;COPS7B;COPS7A;RNF2;USP19;VCPIP1;STAMBPL1;USP1;USP24;USP25;ZRANB1;USP20;USP21;USP9X;USP22;USP9Y;USP28;COPS4;COPS3;CYLD;COPS6;COPS2;EIF3F;COPS8;OTUD3
GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),71/135,2.485234228713045e-06,5.449608388503856e-05,0,0,2.245433094839397,28.97763663600352,DAZAP2;FMR1;AUP1;LIMD1;ZFYVE1;BICD1;EDC3;GOLGA2;EIF4ENIF1;OGFOD1;NUP62;RCC1;UBAP2L;TMOD3;STARD9;CIRBP;HAUS4;RC3H1;HAUS3;CSNK1D;HAUS6;HAUS5;GOLGA8N;HAUS2;PATL1;ATXN2L;NCOR1;NPC1;CSDE1;CEP63;MYL9;MAPRE2;SFI1;GOLGA8A;DDX6;TNKS;FLII;MIS12;CENPC;FXR1;ATXN2;RNF213;G3BP1;DHX37;G3BP2;E2F4;CENPT;DYNC1H1;TIA1;NPM1;YTHDF1;YTHDF2;YTHDF3;NEK6;NEK7;PRRC2C;INO80;EIF2S1;LSM4;LSM3;MRPL22;SQLE;CAPRIN1;TUBGCP6;LDAF1;TUBGCP3;DHX29;TUBGCP4;LSM14A;CCDC61;CDS2
GO_Biological_Process_2023,Mitochondrial Translation (GO:0032543),55/98,2.485712368934886e-06,5.449608388503856e-05,0,0,2.586692800762833,33.38114454926429,GFM1;FASTKD2;GFM2;MRPS11;MRPS12;MRPL39;MRPL37;MRPL34;MRPL33;MRPL4;MRPL41;MRPL3;MTRF1;MRPL1;MTG1;RARS2;TSFM;MRPS27;MRPS25;MRPS22;MRPS18B;MRPS18A;MRPS2;MRPL45;QRSL1;MRPL46;MRPS6;MRPL44;MRPL52;LARS2;MRPL53;MRPL50;MRPS9;MRPL51;MTRF1L;DAP3;MRPL19;MRPL16;MRPS31;MRPL17;MRPL58;MTIF2;MRPS30;MRPL10;MRPL55;MRPL20;DROSHA;IARS2;GADD45GIP1;PTCD3;NDUFA7;GATC;MRPL28;MRPL23;MRPL22
GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),55/98,2.485712368934886e-06,5.449608388503856e-05,0,0,2.586692800762833,33.38114454926429,HYCC1;PI4K2B;SMG1;PGAP2;PIGO;PGAP3;MTMR14;PIGQ;INPPL1;PTEN;SLA2;PIK3C2A;PIGV;PIK3CG;EFR3A;IMPA1;PMPCA;CISH;SACM1L;SLC30A5;INPP4A;ITPKB;DPM2;PIGB;PIK3CA;PITPNM1;PITPNM2;PIGM;PIK3C3;MPPE1;PIGL;PIGG;PI4K2A;PIGH;MTMR1;VAC14;MTMR2;MTMR3;PIK3R3;PIK3R1;MTMR6;SOCS2;SOCS1;INPP5D;PLCG2;INPP5K;PIP5K1A;PIP5K1C;IP6K2;SOCS5;MBOAT7;PIKFYVE;SYNJ1;PI4KA;PI4KB
GO_Biological_Process_2023,Autophagosome Assembly (GO:0000045),40/65,2.597812688270239e-06,5.671342974308109e-05,0,0,3.232727272727273,41.575590612819376,BECN1;RAB1A;STX12;TMEM41B;STX17;UBXN2A;RAB1B;ATP2A2;GABARAP;MAP1LC3B;MAP1LC3A;RB1CC1;TP53INP1;TOM1;UBQLN1;ARFIP2;MFN2;ATG7;ATG5;UBQLN2;GABARAPL1;SMURF1;LRBA;ATG9A;WIPI2;ATG14;ATG13;VMP1;NSFL1C;PACS2;ATG16L1;RAB35;ULK3;ATG2A;ULK2;PIK3C3;ULK1;ATG4D;RAB7A;ATG2B
GO_Biological_Process_2023,Regulation Of Chromatin Organization (GO:1902275),21/27,2.619955157028651e-06,5.695650412800942e-05,0,0,7.061338570781085,90.75481847785866,SETD5;PHF20;MCRS1;SETD1A;MSL2;HNRNPU;MSL3;SSRP1;MLLT3;HCFC1;MSL1;KANSL2;KANSL3;METTL4;TLK2;WDR5;RLIM;KAT8;TLK1;ZNF445;OGT
GO_Biological_Process_2023,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),39/63,2.8006211112358427e-06,6.037672345639271e-05,0,0,3.2829874261475536,41.97519167790781,KHDRBS1;USP37;CDKN1B;CUL5;GFI1;CUL3;CUL2;CUL1;BACH1;GSPT1;PHF8;PPP6C;NPAT;GPR132;CCND2;RCC1;E2F3;PIM2;ZNF324;POLE;EIF4E;BRD4;CDK17;KLF11;PLK2;CDC7;HINFP;LATS1;CUL4A;CDC34;DBF4;LATS2;TFDP1;CDK6;CDK5;CDK4;CACUL1;CDK16;CUL4B
GO_Biological_Process_2023,Telomere Organization (GO:0032200),39/63,2.8006211112358427e-06,6.037672345639271e-05,0,0,3.2829874261475536,41.97519167790781,BLM;INO80E;SP100;MRE11;INO80D;PRKDC;DOT1L;YY1;WRN;RUVBL1;NBN;NFRKB;H3-3A;ZNF365;CTC1;XRCC6;PARP1;XRCC5;ACTR5;MCRS1;PTGES3;ACTL6A;ATRX;RPA1;HUS1;RPA2;SIRT6;ACTR8;INO80;TERF1;TERF2;UCHL5;RAD51D;RAD50;ERCC4;APEX1;TERF2IP;EZH1;ATR
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),64/119,2.852370601077279e-06,6.123720120321096e-05,0,0,2.354346383543464,30.058788124924344,RB1;GSK3B;ICE1;TFRC;TRAF3IP1;FAF1;BRK1;GBA1;PARK7;CLU;CHAF1B;SUMO1;RACK1;EP300;VPS39;VPS18;HSP90AA1;SYK;VPS33A;TMC8;TFIP11;TRAF2;RHOC;SPIDR;HCFC1;LATS1;KIF9;IFNG;PREB;ULK1;ANKRA2;RAF1;NAPA;VCP;SAR1B;TGFBRAP1;PRKCZ;HDAC6;CDC42;BCL2L11;NCLN;HSF1;VPS11;BAK1;BID;FNIP1;FNIP2;LCMT1;ATF7IP;HSPA8;SLF1;TGFB1;SLF2;HSPA5;RIOK3;EIF2AK2;PTPN11;SEPTIN9;SORL1;SVIP;PINK1;VPS41;BAX;NOP53
GO_Biological_Process_2023,Negative Regulation Of Autophagy (GO:0010507),38/61,3.0088488970010483e-06,6.43296867482786e-05,0,0,3.337631547752328,42.43449055799019,USP36;FOXK2;PTPN22;GOLGA2;RPTOR;SNRNP70;MLST8;TLK2;WDR6;STK38L;TBC1D14;QSOX1;TRIM27;VHL;EIF4E;MCL1;CTSA;RUBCN;KDM4A;IL10RA;STAT3;KLHL22;TSC1;MTOR;RRAGA;DAP;PINK1;PIK3CA;RRAGC;RRAGB;CPTP;BCL2;TAB3;SMCR8;TAB2;EIF4G3;EIF4G2;EIF4G1
GO_Biological_Process_2023,RNA Biosynthetic Process (GO:0032774),22/29,3.1155742319434377e-06,6.633737068343764e-05,0,0,6.341277036653283,80.40166714996718,PRIM2;TBP;TAF12;NCOA6;TAF13;PRIM1;TAF10;SMARCA5;RSF1;ZFP36L2;ZFP36L1;SETX;POLA1;HELB;POLA2;POLR2A;TCEA2;TAF7;MTERF1;TAF6;TAF5;TAF4
GO_Biological_Process_2023,rRNA Processing (GO:0006364),56/101,3.3765782789277304e-06,7.160006563595113e-05,0,0,2.516673417037937,31.706681769164405,NVL;SPPL2B;WDR3;NAT10;TFB1M;RRP9;FBL;SART1;NOB1;MTREX;RIOK2;RIOK1;RRP15;PELP1;WDR36;DIS3;WDR74;DDX10;DDX54;NSA2;DKC1;MRTO4;XRN2;SBDS;SRFBP1;PRKDC;NOP2;MAK16;NOLC1;NOL8;NOC4L;NOL9;MRM2;EXOSC7;EXOSC5;EXOSC10;EXOSC4;ERI1;EXOSC9;PES1;RRP36;UTP20;EXOSC3;LYAR;EXOSC2;NOP14;NOP58;UTP4;RIOK3;WDR55;EIF6;LAS1L;NEDD4;PIN4;NOL11;NOP53
GO_Biological_Process_2023,Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),18/22,3.844866282106206e-06,8.086722822608743e-05,0,0,9.076109936575053,113.1679430200166,DDX5;KDM4C;KDM5D;KDM1A;RNF14;UBA5;RNF6;UFSP2;PARK7;HDAC6;LATS1;UFL1;UFM1;CARM1;SAFB2;TRIM68;EP300;PKN1
GO_Biological_Process_2023,tRNA Aminoacylation (GO:0043039),18/22,3.844866282106206e-06,8.086722822608743e-05,0,0,9.076109936575053,113.1679430200166,RARS2;RARS1;MARS1;GATC;QRSL1;HARS2;YARS2;FARS2;WARS2;GARS1;LARS2;EPRS1;NARS1;QARS1;LARS1;IARS2;IARS1;VARS1
GO_Biological_Process_2023,Regulation Of mRNA Processing (GO:0050684),25/35,4.175365360895189e-06,8.671901673142388e-05,0,0,5.045351473922903,62.493280815135215,DHX9;YTHDC1;SUPT6H;IWS1;ZFP36L1;CWC22;PAPOLA;SAFB2;METTL16;SRSF10;SRPK2;TIA1;NCBP1;LARP7;SAFB;CDK11B;QKI;JMJD6;SRPK1;SRRM1;CDK9;HNRNPK;SON;SLTM;SRSF3
GO_Biological_Process_2023,tRNA Aminoacylation For Protein Translation (GO:0006418),25/35,4.175365360895189e-06,8.671901673142388e-05,0,0,5.045351473922903,62.493280815135215,YARS1;FARS2;NARS1;QARS1;IARS2;IARS1;VARS1;RARS2;RARS1;MARS1;HARS2;DARS1;WARS2;GARS1;LARS2;SARS2;EPRS1;LARS1;TARS2;TARS3;CARS1;FARSA;CARS2;TARS1;FARSB
GO_Biological_Process_2023,Purine-Containing Compound Biosynthetic Process (GO:0072522),15/17,4.197958017918706e-06,8.671901673142388e-05,0,0,15.122264150943396,187.2274267914759,PRPS2;PRPS1;ADSL;SHMT2;SHMT1;GMPS;PAICS;PRPSAP1;SLC4A7;PNP;PRPSAP2;MTHFD1;PPAT;HPRT1;GART
GO_Biological_Process_2023,rRNA Transcription (GO:0009303),15/17,4.197958017918706e-06,8.671901673142388e-05,0,0,15.122264150943396,187.2274267914759,GTF3C1;GTF3C2;GTF3C3;GTF3C4;GTF3C5;NIFK;GTF3C6;MARS1;GTF3A;SIRT7;ZFP36L1;TAF1B;TCOF1;SPIN1;POLR1E
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),46/79,4.206894704210938e-06,8.671901673142388e-05,0,0,2.817262708982454,34.874291567182944,GSK3B;GSK3A;NDUFA13;L3MBTL3;VCP;CDKN1B;FAF1;PTEN;TNFAIP3;IDE;CLU;OAZ1;VSIR;FOXO1;OAZ2;DCAF1;VPS11;VPS35;FLNB;ATG7;CDK5RAP3;NSF;HSP90AA1;FBXW7;SMURF1;TIPARP;PLK2;PYHIN1;TNFSF12;AXIN1;LAPTM5;MSN;SNF8;SORL1;RBX1;RNF41;DDB1;CUL4A;APC;NEDD4;CCDC22;EZR;TRIM32;VGLL4;VPS28;RAB7A
GO_Biological_Process_2023,Regulation Of Cell Growth (GO:0001558),108/227,4.466462542677294e-06,9.17042745865568e-05,0,0,1.8397186186170733,22.663335152809,RB1;NDUFA13;TFRC;JADE1;CIB1;TMEM97;JADE2;CCAR2;NUBP1;STK11;PPP2R1A;SESN2;AKT1;KAT7;TSPYL2;CISH;ADAM10;MUL1;CGRRF1;ADAM15;PRKCQ;HDGFL2;S100A9;PSMD10;URI1;NDRG3;DCUN1D5;MAPKAP1;NAIF1;LTBP4;RASGRP2;CDKN2AIP;SOCS2;IP6K2;SMAD4;SMAD3;TGFB1;KLHL22;INO80;OSGIN2;SMARCA2;BLTP1;SMARCA4;BST2;CAPRIN2;PPT1;BCL2;EIF4G2;EIF4G1;OGFR;BTG1;CDKN1B;BMPR2;PTPRJ;ING1;PPP1R9B;RPTOR;TCHP;ING5;RACK1;MLST8;H3-3A;USP47;NCBP1;SIRT1;TGFBR1;RAB33B;SUPV3L1;NME6;ZNF639;SGK3;VGLL4;MTPN;CAMK2D;BRAT1;EI24;DERL2;RNF2;PPP2CA;CDC42;DNAJB2;SERTAD3;EXOSC4;SERTAD2;CCDC85B;EXOSC9;ERBB2;RBBP7;TAF9B;EXOSC2;CDKN2A;CDK11B;MTOR;PML;MAD2L2;ITCH;TAOK2;LAMTOR2;CHPT1;LAMTOR1;CRLF3;CEP43;EBAG9;SLC25A33;TRIM32;HSPA1B;SIPA1;HSPA1A
GO_Biological_Process_2023,Regulation Of Chromosome Organization (GO:0033044),29/43,4.5146516867080455e-06,9.232730366414002e-05,0,0,4.181710136785012,51.469251608750135,RB1;INO80E;SMG1;INO80D;SMC5;SMC6;HDAC8;SMG5;YY1;RUVBL1;NFRKB;UPF1;CENPV;SLF1;SLF2;XRCC5;ACTR5;MCRS1;NSMCE3;NSMCE2;YLPM1;ACTR8;INO80;TERF2;UCHL5;EID3;NSMCE4A;HNRNPD;TERF2IP
GO_Biological_Process_2023,mRNA Polyadenylation (GO:0006378),19/24,5.057452820662581e-06,0.00010261670938865958,0,0,7.664854251623621,93.4701964773664,HEXIM1;PNPT1;CPSF1;CPSF3;CSTF3;CPSF2;SSU72;CDC73;WDR33;SCAF8;PAPOLG;LEO1;PAPOLA;SYMPK;TUT1;PABPC1;TENT2;GRSF1;MTPAP
GO_Biological_Process_2023,Stress Granule Assembly (GO:0034063),19/24,5.057452820662581e-06,0.00010261670938865958,0,0,7.664854251623621,93.4701964773664,DAZAP2;DDX6;DYNC1H1;TIA1;YTHDF1;YTHDF2;YTHDF3;FMR1;CIRBP;PRRC2C;BICD1;EIF2S1;ATXN2L;CSDE1;OGFOD1;G3BP1;G3BP2;UBAP2L;LSM14A
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),94/193,5.397429243301031e-06,0.00010908710509702943,0,0,1.9235032883062213,23.331301987947565,GSK3B;SMARCB1;HSP90AB1;PLEKHB2;CHD4;CHD3;PTBP1;PPP2R1A;BCL7C;TRPS1;BCL7B;CDK5RAP1;DAG1;FLOT2;PRKACA;ARID2;CDK5RAP3;FADS1;YWHAG;CDK5RAP2;YWHAH;DDX17;SS18;SMARCC1;PBRM1;SMARCC2;NSUN2;ACTL6A;ARID1A;RUNX3;TENT5C;RUNX2;TGFBR1;RUNX1;MOSMO;SINHCAF;RAF1;PHLDB2;BIRC2;ATF4;SMARCD1;CASZ1;DDX5;CEBPB;HDAC2;SMARCD2;CEBPD;HDAC1;SRF;GPS2;GATA3;SUPT6H;ZFP36L1;BICRA;PPP2CA;MTA1;RBBP4;MCRIP1;SPOCK2;BRD9;RBBP7;VHL;BRD7;MTA2;ZNF268;MTA3;CLASP1;CLASP2;MBD3;SUZ12;TGFB1;PHF10;BICRAL;EIF2AK2;TRIP4;NR1D2;SMARCA2;GATAD2B;BLTP1;HOPX;SMARCA4;GATAD2A;SMAD7;CDK9;SLC6A6;REST;CDK6;APC;ID2;NF1;OCIAD1;TAF8;CTNNB1;ANP32B
GO_Biological_Process_2023,Histone mRNA Catabolic Process (GO:0071044),13/14,5.723495495773813e-06,0.00011478048719044072,0,0,26.20597555454957,316.33051847593,UPF1;SSB;TUT7;TUT4;LSM1;EXOSC10;EXOSC4;XRN1;ERI1;TUT1;TENT2;MTPAP;DCP2
GO_Biological_Process_2023,miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278),13/14,5.723495495773813e-06,0.00011478048719044072,0,0,26.20597555454957,316.33051847593,DDX6;TNRC6C;EIF4ENIF1;RBM4;ZFP36;AGO3;EIF6;AGO4;AGO2;EIF4E2;TNRC6A;EIF4G1;TNRC6B
GO_Biological_Process_2023,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),77/152,6.107449911589781e-06,0.0001220075129056584,0,0,2.078206104931688,24.950945062351938,TFRC;TRADD;CIB1;IL1RAP;CLU;PYCARD;IKBKB;TRIM8;IL18RAP;TRIM5;FLOT1;TRIM68;EP300;TRIM25;FLOT2;ERC1;IKBKG;MAP3K7;TRIM21;TRIM22;PRKCI;PRKCH;CHUK;RIPK3;PRKCB;RIPK2;TRAF2;TRAF1;TICAM1;PSMA6;TRAF6;TRAF5;TRIM13;TRIM14;TERF2IP;TRIM58;PRKCQ;PRKD2;CARD16;ARHGEF2;CLOCK;PPIA;S100A9;CARD11;CX3CR1;RNF31;MTPN;USP14;TRIM52;DHX9;NOD1;BCL10;PRKCZ;MALT1;RELA;MTDH;PRDX3;DHX33;IRAK1;IRAK2;PLCG2;RIPK1;ZBTB7A;NPM1;RNF25;STAT3;EIF2AK2;CFLAR;UBE2N;TRIM37;RHEBL1;TRIM32;MYD88;HSPA1B;IL18R1;HSPA1A;LAMTOR5
GO_Biological_Process_2023,DNA-templated Transcription Elongation (GO:0006354),20/26,6.191310899427174e-06,0.00012273502909439157,0,0,6.724068479355489,80.63747486057758,SETD2;PBRM1;SUPT16H;CTDP1;ELOF1;SRCAP;CTR9;SUPT4H1;ELP2;RTF1;ELP4;GTF2F1;SUPT5H;SUPT6H;CDC73;CDK9;ERCC3;LEO1;TCEA2;POLR1E
GO_Biological_Process_2023,Protein Targeting To Lysosome (GO:0006622),20/26,6.191310899427174e-06,0.00012273502909439157,0,0,6.724068479355489,80.63747486057758,SCARB2;BECN1;HSPA8;PXK;NCOA4;PIK3R4;LAPTM5;GCC2;ATG14;CLU;SORL1;GNPTG;GGA3;ZFYVE16;GNPTAB;HGS;NEDD4;LAMP2;PIK3C3;RAB7A
GO_Biological_Process_2023,Negative Regulation Of Protein Ubiquitination (GO:0031397),34/54,7.0654574936112124e-06,0.00013952930180131454,0,0,3.4329397517408418,40.715670582608816,UBXN1;TNFAIP3;PARK7;HDAC8;UFL1;BAG5;SUMO1;BAG2;U2AF2;AKT1;MARCHF7;FBXO5;BUB3;N4BP1;IVNS1ABP;DTX3L;USP4;PRMT3;LIMK1;ISG15;SIRT7;GTPBP4;SMAD7;DNAJA1;PER2;CRY1;SPOPL;SPRY2;SQSTM1;OGT;VPS28;HSPA1B;HSPA1A;TAF1
GO_Biological_Process_2023,Golgi To Plasma Membrane Protein Transport (GO:0043001),21/28,7.185721427887369e-06,0.0001408292525298835,0,0,6.052122677141562,71.67779829316731,BBS2;NSF;MACF1;SYS1;GOLPH3L;GCC2;GGA2;RAB10;GGA1;GOLGA4;GOLPH3;PREPL;GGA3;KIF13A;GOLGA7;PHAF1;VAMP5;SPTBN1;BLZF1;OPTN;VAMP2
GO_Biological_Process_2023,Protein Localization To Golgi Apparatus (GO:0034067),21/28,7.185721427887369e-06,0.0001408292525298835,0,0,6.052122677141562,71.67779829316731,GBP5;RIPOR1;SYS1;TMED10;VPS13C;GBF1;PAQR3;VPS13D;ARL1;VPS13A;GCC2;CSNK1D;SORL1;BICD2;RAB33B;GAK;IFT20;ARL5B;GOLPH3;RAB6A;OPTN
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),33/52,7.514557185254123e-06,0.00014671818443964086,0,0,3.507069854141939,41.37875447723222,ILRUN;GSK3B;TFRC;NVL;TESK1;OTUD7B;PARK7;PPP3CB;SIN3A;SESN2;ORMDL3;TPR;CTNNA1;KAT7;GLUL;CDK5RAP3;JAK1;CREBBP;TGFB1;DTX3L;LIMK2;PYHIN1;EIF2AK3;TYK2;PARP9;YWHAZ;MTOR;LATS1;MFHAS1;LATS2;PIN1;ATP13A2;LAMTOR5
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),31/48,8.357962613086584e-06,0.0001619629159554681,0,0,3.681548334267888,43.04575237342747,GSTP1;SPPL2B;SPPL2A;GPS2;SPATA2;TNFAIP3;XIAP;IKBKB;PYCARD;PPP2CB;CASP8;TBK1;CASP4;CASP1;CPNE1;RFFL;IKBKE;SYK;LAPTM5;MIB2;HIPK1;CYLD;MAPKAPK2;OTULIN;ULK1;CARD16;UBE2K;ZNF675;HSPA1B;PTPN2;HSPA1A
GO_Biological_Process_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",31/48,8.357962613086584e-06,0.0001619629159554681,0,0,3.681548334267888,43.04575237342747,ARF4;COPB2;COPA;NBAS;TMED10;KDELR1;PITPNB;STX18;HTT;BICD2;SCFD1;BNIP1;KIF1C;RAB6A;ATP9B;ATP9A;UVRAG;COG4;COG3;GBF1;GOLPH3L;COPZ2;TAPBP;RINT1;GOLPH3;TMEM115;ZW10;PICK1;KDELR2;ERGIC2;ARF5
GO_Biological_Process_2023,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),23/32,8.63661747095448e-06,0.0001661184341811096,0,0,5.156297751582624,60.11985130506719,USP14;USP7;HSP90AB1;UBXN1;USP9X;TAF9;SGTA;STYX;PARK7;SVIP;CCAR2;UCHL5;BAG6;PHF20L1;RYBP;TRIM39;GIPC1;TLK2;WAC;EIF3H;NOP53;OGT;N4BP1
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase I (GO:0006356),23/32,8.63661747095448e-06,0.0001661184341811096,0,0,5.156297751582624,60.11985130506719,CREBBP;HEATR1;EIF2AK3;SMARCA5;DDX21;WDR75;BAZ2A;SIRT7;BAZ1B;WDR43;PHF8;DHX33;MYBBP1A;CARM1;ERBB2;UBTF;FLNA;ERCC6;LYAR;SF3B1;POLR2K;POLR2L;ATF4
GO_Biological_Process_2023,Nucleus Organization (GO:0006997),29/44,9.040282860975e-06,0.00017145588010974888,0,0,3.902637019109565,45.32452423258674,USP36;NUP205;SEH1L;NUMA1;PITPNB;VPS4B;LMNB2;LMNB1;SYNE1;ATXN7;CHMP1B;LMNA;TPR;PDCD6IP;NUP133;NUP155;IRAG2;LEMD2;TMEM170A;CTDNEP1;NUP93;REEP4;CHMP2B;CHMP2A;CHMP4A;NUP54;NUP98;CHMP6;CHMP7
GO_Biological_Process_2023,DNA Damage Checkpoint Signaling (GO:0000077),24/34,9.079805015475686e-06,0.00017145588010974888,0,0,4.842805320435309,56.222344193217694,H2AX;DTX3L;DOT1L;DONSON;CDC5L;HUS1;PRPF19;PARP9;USP28;HINFP;UFL1;ERCC4;TIPRL;RAD17;FBXO6;INTS7;NBN;TP53BP1;CEP63;ERCC6;ATRIP;CLOCK;ATR;RAD9A
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",24/34,9.079805015475686e-06,0.00017145588010974888,0,0,4.842805320435309,56.222344193217694,NDUFA8;NDUFB8;NDUFA7;NDUFB7;NDUFA6;NDUFB10;NDUFA5;NDUFA4;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;NDUFS1;NDUFV2;NDUFV1
GO_Biological_Process_2023,Protein Targeting To Vacuole (GO:0006623),24/34,9.079805015475686e-06,0.00017145588010974888,0,0,4.842805320435309,56.222344193217694,SCARB2;BECN1;PXK;SMURF1;VPS13C;NCOA4;VPS13D;PIK3R4;LAPTM5;VPS13A;GCC2;VPS37A;VPS37B;ATG14;SORL1;AP3M1;GGA3;ZFYVE16;HGS;NEDD4;VPS41;PIK3C3;SQSTM1;RAB7A
