Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,-1.6229275860616519,0.4320143241537256,0.011194029850746268,ELOA;ERCC3;POLR2D;NCBP1;CCNT1;POLR2G;CDK9;ELL;ELOB;MNAT1;POLR2C;POLR2E;CDK7;NELFB;POLR2J;NELFA,wald_stat,Reactome_2022
EPH-Ephrin Signaling R-HSA-2682334,-1.6184827834689393,0.416274912003622,0.005660377358490566,LIMK1;PKN1;GIT1;NCK2;YES1;ARHGEF7;VAV3;CDC42;CLTB;FYN;ARPC2;MYL6,wald_stat,Reactome_2022
Beta-catenin Independent WNT Signaling R-HSA-3858494,-1.6181132587631057,0.3895468352298854,0.001,PRKCB;RYK;TCF7;CLTB;CALM1;NRAS;PSME4;PLCB1;GNB1;GNGT2;PFN1;TNRC6A;PSMD6;AGO4;PSMB6;PRKCA;PSME2;PLCB2;SMURF2;PSMF1;PSMD9;UBB;AGO2;SMURF1;PSME1;NFATC1;PDE6B;PDE6G;AP2A1;PSMA1;PSMB3;ITPR3;GNG2;PSMA2;DVL3;PSMD3;AP2A2;PSMC2;ARRB2;MOV10,wald_stat,Reactome_2022
RHO GTPases Activate ROCKs R-HSA-5627117,-1.6175942674554942,0.36636539877247637,0.017543859649122806,LIMK1;PKN1;RHOC,wald_stat,Reactome_2022
RNA Polymerase II Transcription Termination R-HSA-73856,-1.6118605078781185,0.36029727655652327,0.007707129094412331,U2AF2;ALYREF;DDX39A;WDR33;MAGOH;SRSF9;PABPN1;SRSF2;SLU7;CPSF7;NCBP1;RBM8A;THOC7;RNPS1;SARNP;DDX39B;CPSF1;CPSF6;SRSF5,wald_stat,Reactome_2022
Signaling By WNT R-HSA-195721,-1.6109000706945167,0.343388069844162,0.001,CSNK1G2;CTBP1;AKT1;RUNX3;PPP2CA;PRKCB;AXIN1;H2AX;RYK;CUL3;TCF7;CLTB;SOX4;CALM1;H2AJ;NRAS;PSME4;CREBBP;PLCB1;GNB1;GNGT2;TLE4;PFN1;TLE5;TNRC6A;CSNK2A2;PSMD6;AGO4;PSMB6;PRKCA;CSNK2B;PSME2;PLCB2;SMURF2;PSMF1;FRAT2;PSMD9;PPP2CB;CSNK1E;UBB;AGO2;SMURF1;PSME1;H2AZ1;NFATC1;PDE6B,wald_stat,Reactome_2022
Signaling By FGFR3 R-HSA-5654741,-1.606593656041829,0.33801361236163596,0.0136986301369863,PPP2CA;GALNT3;NRAS;SPRY2;PIK3R1;MKNK1;PPP2CB;UBB;BRAF;MAPK1;HRAS;MAPK3;SHC1,wald_stat,Reactome_2022
Signaling By ROBO Receptors R-HSA-376176,-1.6064391204847042,0.3214419408949308,0.001,PKN1;NCK2;MAGOH;ARHGEF7;SOS2;CDC42;PSME4;PFN1;NCBP1;PSMD6;PSMB6;RBM8A;PRKCA;RNPS1;PSME2;ZSWIM8;PSMF1;ELOB;PSMD9;PRKAR2A;UBB;EVL;PSME1;USP33;PSMA1;ABL1;PKN2;PSMB3;ROBO3;PSMA2;MYO9B,wald_stat,Reactome_2022
Ca2+ Pathway R-HSA-4086398,-1.6061438102136365,0.30697076060184286,0.007590132827324478,TCF7;CALM1;NRAS;PLCB1;GNB1;GNGT2;TNRC6A;AGO4;PRKCA;PLCB2;AGO2;NFATC1;PDE6B;PDE6G;ITPR3;GNG2,wald_stat,Reactome_2022
Cell Junction Organization R-HSA-446728,1.6042723728680113,0.4008994106241929,0.014893617021276596,LIMS1;CTNNA1;ARHGEF6;PLEC;ACTN1;ITGB1;ITGA6;CTNNB1;CADM1;PALS1;VASP,wald_stat,Reactome_2022
