Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
IL-6/JAK/STAT3 Signaling,1.1452729677187854,0.35607280927835055,0.24109014675052412,CD44;STAT3;IFNAR1;JUN;STAT1;ITGA4;TNF;PTPN1;TNFRSF1B;STAT2,wald_stat,MSigDB_Hallmark_2020
Bile Acid Metabolism,1.1204678995170292,0.3948054737358861,0.255863539445629,ACSL1;ALDH9A1;LONP2;SOD1;ISOC1;GCLM;FDXR;CROT;PNPLA8;PHYH;CAT;PEX16;LCK;RETSAT,wald_stat,MSigDB_Hallmark_2020
Epithelial Mesenchymal Transition,1.0934413548627526,0.440633786316776,0.28051391862955033,CAPG;ITGAV;CD44;NOTCH2;PLAUR;JUN;EMP3;CD59;ITGB1;COL6A3;DAB2;GLIPR1,wald_stat,MSigDB_Hallmark_2020
heme Metabolism,1.0739159394929452,0.4713413267593008,0.29273504273504275,SLC25A37;MPP1;BACH1;BNIP3L;EZH1;EPB41;CAST;ENDOD1;DCUN1D1;TSPAN5;CDR2;SLC11A2;DCAF10;GCLM;NCOA4;PRDX2;EIF2AK1;NEK7;GAPVD1;LRP10;VEZF1;HTATIP2;NFE2L1;CLCN3;LPIN2;TOP1;TCEA1;PIGQ;CAT;CCDC28A;ACP5;BTG2,wald_stat,MSigDB_Hallmark_2020
p53 Pathway,-1.0405551774390396,1.0,0.3657243816254417,MXD4;CD81;DNTTIP2;AEN;TGFB1;FBXW7;IER5;MKNK2;HEXIM1;DDIT4;H2AJ;SOCS1;SERTAD3;UPP1;TSPYL2;POM121;CTSD;NUDT15;SAT1;NOTCH1;TRIAP1;PIDD1;CGRRF1,wald_stat,MSigDB_Hallmark_2020
Xenobiotic Metabolism,-1.0382554824030061,0.9066476733143399,0.38656987295825773,DHRS1;PTS;ID2;ASL;SLC35B1;GCH1;ENTPD5;MARCHF6;UPP1;TPST1;KARS1;GABARAPL1;AP4B1;PINK1;ACP1;FAH;HES6;FBP1;SERTAD1;IGFBP4;GSR;POR;PEMT;ECH1,wald_stat,MSigDB_Hallmark_2020
Estrogen Response Early,-1.0357567510517391,0.7652738208293763,0.3830570902394107,SYNGR1;SLC22A5;NADSYN1;ITPK1;SLC2A1;SNX24;ISG20L2;FASN;MICB;CLIC3;DHRS3;ABCA3;ADCY9;SLC7A5;IGF1R;IGFBP4;SLC1A4;AMFR;B4GALT1;UNC119;TBC1D30;SIAH2,wald_stat,MSigDB_Hallmark_2020
Wnt-beta Catenin Signaling,1.028917020536543,0.5745946091065292,0.42105263157894735,NUMB;ADAM17;MYC;CTNNB1;KAT2A;HDAC5;NCOR2,wald_stat,MSigDB_Hallmark_2020
TGF-beta Signaling,1.0246812815279733,0.5625,0.4,HDAC1;PPP1R15A;UBE2D3;FNTA;JUNB;BMPR1A;ENG;CTNNB1;KLF10;PPM1A;MAP3K7;NCOR2;SMAD3;SLC20A1,wald_stat,MSigDB_Hallmark_2020
Mitotic Spindle,-1.018245036123063,0.7118437118437118,0.42,ARHGAP4;ARHGDIA;MAPRE1;DYNLL2;NCK2;PREX1;TUBD1;ACTN4;ARHGEF7;PLEKHG2;CSNK1D;CDC42;ARF6;FBXO5;SUN2;BCR;LATS1;PCGF5;KIF22;DOCK2;LRPPRC;PKD2;SEPTIN9;SORBS2;TAOK2;ARL8A;RANBP9;OPHN1;ABL1;GSN;GEMIN4;FLNA;MARK4;MYO9B;CEP131,wald_stat,MSigDB_Hallmark_2020
Myogenesis,1.011999714749848,0.5771089413164154,0.42038216560509556,PDE4DIP;PDLIM7;ACSL1;SPTAN1;FLII;MEF2A;ITGB1;COL6A3;GABARAPL2;AGL;GAA;BIN1;HDAC5;PICK1;SPHK1;DAPK2,wald_stat,MSigDB_Hallmark_2020
Fatty Acid Metabolism,0.9958363182206403,0.598331901489118,0.4457274826789838,ACSL1;ACSL4;ALDH9A1;HSPH1;S100A10;GLUL;CRYZ;RDH11;SUCLG2;HSDL2;FH;HMGCS1;MDH1;ACADM;PRDX6;ADSL;CPT1A;ELOVL5;ADIPOR2;G0S2;ACSS1;YWHAH;ENO2;HPGD;HCCS;RETSAT;ODC1;HIBCH;SDHC;OSTC;HADH;BCKDHB;UROD;GPD2;ALDOA;ERP29;ECI2,wald_stat,MSigDB_Hallmark_2020
Cholesterol Homeostasis,-0.9940292363197908,0.6949192782526117,0.4671814671814672,STX5;PCYT2;FASN;MVD;NFIL3;STARD4;NSDHL;PMVK;HSD17B7;ECH1;LDLR;IDI1;TMEM97;LGALS3;CYP51A1;SREBF2;FADS2;HMGCR;SC5D,wald_stat,MSigDB_Hallmark_2020
Notch Signaling,0.9915885943659903,0.586052558910162,0.4897119341563786,MAML2;NOTCH2,wald_stat,MSigDB_Hallmark_2020
Interferon Gamma Response,0.991320236369109,0.5668992179168147,0.48717948717948717,PELI1;HLA-DQA1;ST8SIA4;ISG20;STAT3;SLAMF7;ARL4A;IRF2;CASP1;STAT1;STAT4;SP110;PTPN1;ISOC1;IL10RA;NFKB1;MTHFD2;HIF1A;STAT2;GBP4;NFKBIA;PDE4B;PSMB2;TAP1;CD69;CD74;ZNFX1;NCOA3;PIM1,wald_stat,MSigDB_Hallmark_2020
KRAS Signaling Up,0.9889489598865184,0.5539626288659794,0.4802494802494803,DUSP6;PPP1R15A;PLAUR;ADAM17;LAPTM5;IL10RA;ZNF277;RABGAP1L;TRAF1;TNFRSF1B;ENG;PECAM1;ST6GAL1;CCSER2;CROT;ANKH;FBXO4;G0S2,wald_stat,MSigDB_Hallmark_2020
DNA Repair,-0.9803852393842036,0.6616545320249024,0.5083487940630798,ALYREF;NME1;VPS37B;ELOA;DCTN4;TAF10;ERCC1;ERCC3;POLR1C;SURF1;POLR2D;TK2;STX3;AGO4;POM121;POLR2G;ELL;SMAD5;POLR2C;POLR2E;GUK1;NELFB;DDB1;PDE6G;POLR2J;GTF3C5;POLR3C;NME3;EDF1;POLB;NT5C;BRF2;SNAPC4;NUDT21;RAE1;ITPA,wald_stat,MSigDB_Hallmark_2020
Unfolded Protein Response,0.9621648380376258,0.6049945959428001,0.5246636771300448,CEBPB;YWHAZ;SERP1;EDEM1;HSPA5;HSP90B1;EEF2;PREB;PARN;MTHFD2;NABP1;NOLC1;NPM1;DNAJC3;EIF2S1;SPCS1;YIF1A;EXOSC2;SSR1;MTREX;HERPUD1;ATF3,wald_stat,MSigDB_Hallmark_2020
Allograft Rejection,0.9609480208607022,0.5895115173969072,0.5555555555555556,CAPG;HLA-DQA1;ST8SIA4;EIF3A;DARS1;STAT1;STAT4;TNF;CD47;SRGN;FCGR2B;MRPL3;HIF1A;GLMN;IL27RA;NPM1;TRAT1;NCK1,wald_stat,MSigDB_Hallmark_2020
Pperoxisome,0.9564564119419278,0.5819958606685411,0.576271186440678,ACSL1;ACSL4;ALDH9A1;LONP2;SOD1;RDH11;ISOC1;PABPC1;CLN8;PRDX1,wald_stat,MSigDB_Hallmark_2020
Myc Targets V2,-0.9179824109411477,0.7612535612535613,0.6166982922201139,SUPV3L1;PPRC1;BYSL;PUS1;DUSP2;SRM;PPAN;HSPE1;TMEM97;WDR43;TFB2M;UNG,wald_stat,MSigDB_Hallmark_2020
Estrogen Response Late,0.8836682846150223,0.7391316707095209,0.7044967880085653,S100A9;CD44;ISG20;SLC26A2;ADD3;FKBP5,wald_stat,MSigDB_Hallmark_2020
Interferon Alpha Response,-0.8788951044079232,0.7842096175429509,0.7182835820895522,USP18;TENT5A;PARP12;HLA-C;PSME2;DHX58;ISG15;ADAR;BST2;LY6E;PSME1;IFITM1;IFIT2;CASP8;IRF9;OAS1;IFI35;UBE2L6;TRIM21;IFITM2;RNF31;B2M;MOV10;SLC25A28;EIF2AK2;OGFR;PNPT1;IFI44L;OASL,wald_stat,MSigDB_Hallmark_2020
Apical Surface,0.7352574970740385,0.9470268777614138,0.8528225806451613,PLAUR;HSPB1;ADAM10,wald_stat,MSigDB_Hallmark_2020
KRAS Signaling Dn,-0.5411214126179743,0.9979819563152896,0.9946996466431095,LFNG;TENT5C;PTPRJ;PDE6B;GTF3C5;ZBTB16;KMT2D;ASB7;IFI44L;IDUA;NR4A2;STAG3;YPEL1;DTNB,wald_stat,MSigDB_Hallmark_2020
